article,is_open_data,open_data_category,is_open_code,open_data_statements,open_code_statements
11549_10.1101_2020.07.28.20163493.txt,FALSE,,FALSE,,
1156_10.1101_2020.02.19.20025262.txt,FALSE,,FALSE,,
1167_10.1101_2020.02.21.20026187.txt,FALSE,,FALSE,,
11678_10.1101_2020.07.29.20164566.txt,FALSE,,FALSE,,
1168_10.1101_2020.02.21.20026187.txt,FALSE,,FALSE,,
1170_10.1101_2020.02.15.20023457.txt,FALSE,,FALSE,,
1171_10.1101_2020.02.15.20023457.txt,FALSE,,FALSE,,
11733_10.1101_2020.07.30.20165415.txt,FALSE,,FALSE,,
11790_10.1101_2020.07.31.20166066.txt,FALSE,,FALSE,,
1186_10.1101_2020.02.23.20026930.txt,FALSE,,FALSE,,
1200_10.1101_2020.02.24.20025437.txt,FALSE,,FALSE,,
1203_10.1101_2020.02.24.20026682.txt,FALSE,,FALSE,,
1207_10.1101_2020.02.25.20021568.txt,FALSE,,FALSE,,
1208_10.1101_2020.02.23.20026690.txt,FALSE,,FALSE,,
12091_10.1101_2020.08.06.20168294.txt,FALSE,,FALSE,,
1210_10.1101_2020.02.26.20028076.txt,FALSE,,FALSE,,
1214_10.1101_2020.02.21.20026229.txt,FALSE,,FALSE,,
1216_10.1101_2020.02.26.20028191.txt,FALSE,,FALSE,,
1221_10.1101_2020.02.25.20027672.txt,TRUE,data availability statement,FALSE,data availability statement  202  all datasets generated for this study are included in the article. 8   medrxiv preprint doi,
1223_10.1101_2020.02.26.20028167.txt,FALSE,,FALSE,,
1228_10.1101_2020.02.25.20028043.txt,FALSE,,FALSE,,
1231_10.1101_2020.02.25.20027763.txt,FALSE,,FALSE,,
1232_10.1101_2020.02.25.20027664.txt,FALSE,,FALSE,,
1239_10.1101_2020.02.24.20027649.txt,FALSE,,FALSE,,
1240_10.1101_2020.02.25.20025643.txt,FALSE,,FALSE,,
1242_10.1101_2020.02.25.20027755.txt,TRUE,field-specific repository,FALSE,then the full genome sequence of sars-cov-2 (29870-bp excluding the poly (a) tail) in genbank (accession number mn908947) was released quickly on january 10 2020 which is more than 82% identical to those of sars-cov and bat sars-like coronavirus (sl-cov)12.,
1245_10.1101_2020.02.24.20027052.txt,FALSE,,FALSE,,
1264_10.1101_2020.02.25.20027433.txt,FALSE,,TRUE,,25]; available from: https://github.com/guangchuangyu/ncov2019.;     github repo: daily statistics of 2019-ncov. [cited 2020 march 2]; available from: https://github.com/canghailan/wuhan-2019-ncov.
1271_10.1101_2020.02.26.20028571.txt,FALSE,,FALSE,,
1273_10.1101_2020.02.27.20028639.txt,FALSE,,FALSE,,
12749_10.1101_2020.08.19.20177477.txt,FALSE,,FALSE,,
1275_10.1101_2020.02.27.20028829.txt,FALSE,,FALSE,,
1276_10.1101_2020.02.27.20028928.txt,FALSE,,FALSE,,
1280_10.1101_2020.02.27.20027524.txt,FALSE,,FALSE,,
1281_10.1101_2020.02.26.20028589.txt,FALSE,,FALSE,,
1286_10.1101_2020.02.27.20027557.txt,FALSE,,FALSE,,
1290_10.1101_2020.02.26.20028472.txt,FALSE,,FALSE,,
1295_10.1101_2020.02.26.20028449.txt,FALSE,,FALSE,,
1296_10.1101_2020.02.25.20024398.txt,FALSE,,FALSE,,
1298_10.1101_2020.02.26.20028084.txt,FALSE,,FALSE,,
1299_10.1101_2020.02.24.20027474.txt,FALSE,,FALSE,,
1301_10.1101_2020.02.28.20029173.txt,FALSE,,FALSE,,
1305_10.1101_2020.02.27.20028787.txt,FALSE,,FALSE,,
13055_10.1101_2020.08.25.20182170.txt,FALSE,,FALSE,,
1310_10.1101_2020.02.29.20029413.txt,FALSE,,FALSE,,
1316_10.1101_2020.02.28.20029181.txt,FALSE,,FALSE,,
1317_10.1101_2020.02.29.20029421.txt,FALSE,,TRUE,,the r package esir is available at https://github.com/lilywang1988/esir.;     the r package is available at github lilywang1988/esir and its user manual is appended as the supplementary material of this paper. the r package is available at github lilywang1988/esir and its user manual is appended as the supplementary material of this paper.;     supplementary material software website: https://github.com/lilywang1988/esir  references [1] song lab at um. esir: extended state-space sir models 2020.
13223_10.1101_2020.08.27.20183483.txt,TRUE,general-purpose repository,FALSE,full description of dataset structure outline of logic and code are provided on our open science framework (osf) project page.(;     further details including methods used to generate heat maps for displaying repeated observations are provided on our osf page.(;     web: osf; 2020 [available from: https://osf.io/habvk/?,
1323_10.1101_2020.02.29.20029520.txt,FALSE,,FALSE,,
1324_10.1101_2020.03.02.20030189.txt,FALSE,,FALSE,,
13269_10.1101_2020.08.28.20184200.txt,FALSE,,TRUE,,the source codes to implement all models are publicly available at https://github.com/jayaos/rnn-covid.;     supplementary material is available at https://github.com/jayaos/rnn-covid. supplementary material is available at https://github.com/jayaos/rnn-covid.
13273_10.1101_2020.08.29.20184127.txt,FALSE,,FALSE,,
1329_10.1101_2020.02.29.20027698.txt,FALSE,,FALSE,,
13296_10.1101_2020.08.29.20184358.txt,FALSE,,FALSE,,
1330_10.1101_2020.02.28.20028068.txt,FALSE,,FALSE,,
13350_10.1101_2020.08.31.20185074.txt,FALSE,,FALSE,,
13354_10.1101_2020.08.31.20185249.txt,FALSE,,FALSE,,
1337_10.1101_2020.03.02.20030080.txt,FALSE,,FALSE,,
1339_10.1101_2020.02.28.20028555.txt,FALSE,,FALSE,,
1340_10.1101_2020.03.01.20029397.txt,FALSE,,FALSE,,
13451_10.1101_2020.09.02.20186874.txt,TRUE,general-purpose repository,FALSE,it is made available under a cc-by-nc-nd 4.0 international license .  implemented in r and the code is publically available at https://doi.org/10.6084/m9.figshare.12906710.v2.,
13458_10.1101_2020.09.01.20135194.txt,FALSE,,FALSE,,
1348_10.1101_2020.02.29.20029348.txt,FALSE,,FALSE,,
1352_10.1101_2020.03.01.20029611.txt,FALSE,,FALSE,,
1353_10.1101_2020.03.02.20029306.txt,FALSE,,FALSE,,
1355_10.1101_2020.03.01.20029819.txt,FALSE,,FALSE,,
13579_10.1101_2020.09.03.20187807.txt,FALSE,,FALSE,,
1360_10.1101_2020.03.02.20028704.txt,FALSE,,FALSE,,
1365_10.1101_2020.03.02.20030320.txt,TRUE,data availability statement,FALSE,availability of data and materials all data and materials used in this work were publicly available. consent for publication not applicable. funding   medrxiv preprint doi,
13662_10.1101_2020.09.05.20189134.txt,FALSE,,FALSE,,
13715_10.1101_2020.09.07.20187666.txt,TRUE,supplement,TRUE,s9 data file s3).,rna-seq data processing and reference mapping were done with custom analysis scripts combining publicly available tools as previously described(88) with modifications as follows reads were mapped to a custom reference that combined the human hg38 reference genome (release 34 grch38.p13) and the sars-cov-2 genome (refseq nc_045512) for simultaneous quantification of host and virus transcripts.
1373_10.1101_2020.03.04.20031005.txt,FALSE,,FALSE,,
13757_10.1101_2020.09.07.20190108.txt,TRUE,data availability statement,FALSE,data sharing initiative to assess mitigation strategies for covid-19 bmc research notes 13 (1) (2020) 293. doi,
1381_10.1101_2020.03.04.20031120.txt,FALSE,,FALSE,,
1386_10.1101_2020.03.03.20030833.txt,TRUE,data availability statement,FALSE,data availability statement all data referred to in the manuscript are available from the corresponding author by request.  9   medrxiv preprint doi,
1387_10.1101_2020.03.04.20031112.txt,FALSE,,TRUE,,regression model code is available at https://github.com/ctedijanto/coronavirus-seasonality.;     transmission model code is available at https://github.com/skissler/ncov_introduction.  9   medrxiv preprint doi: https://doi.org/10.1101/2020.03.04.20031112; this version posted march 6 2020.
1392_10.1101_2020.03.04.20030973.txt,FALSE,,FALSE,,
1393_10.1101_2020.03.03.20030775.txt,FALSE,,FALSE,,
13938_10.1101_2020.09.09.20191684.txt,TRUE,data availability statement,FALSE,data availability: datasets generated and/or analyzed during this study are shown in attached supplementary file. patient and public involvement statement: 4   medrxiv preprint doi,
13976_10.1101_2020.09.11.20192849.txt,TRUE,general-purpose repository,FALSE,the de-identified dataset can be accessed upon request at  143  http:/www.nids.uct.ac.za while the redefined dataset used for this study has been deposited to  144  open science framework (osf) and can be accessed here https://doi:10.17605/osf.io/j4xqr.,
1399_10.1101_2020.03.03.20030858.txt,FALSE,,FALSE,,
1402_10.1101_2020.03.03.20030874.txt,FALSE,,FALSE,,
1404_10.1101_2020.03.02.20030312.txt,TRUE,data availability statement,FALSE,availability of data and materials   medrxiv preprint doi,
1406_10.1101_2020.03.03.20030668.txt,FALSE,,FALSE,,
1408_10.1101_2020.03.03.20030445.txt,FALSE,,FALSE,,
1411_10.1101_2020.03.02.20030452.txt,FALSE,,FALSE,,
14156_10.1101_2020.09.15.20192765.txt,FALSE,,FALSE,,
14168_10.1101_2020.09.15.20195305.txt,FALSE,,FALSE,,
1418_10.1101_2020.03.01.20029769.txt,FALSE,,FALSE,,
1419_10.1101_2020.03.01.20029785.txt,FALSE,,FALSE,,
14228_10.1101_2020.09.18.20197194.txt,FALSE,,FALSE,,
1427_10.1101_2020.03.01.20029884.txt,TRUE,data availability statement,FALSE,data sharing is required to enable analyses that are required to understand the course of this infection in children.  3   medrxiv preprint doi,
1428_10.1101_2020.03.02.20029975.txt,FALSE,,FALSE,,
14294_10.1101_2020.09.16.20195552.txt,TRUE,general-purpose repository,TRUE,all the data and codes pertaining to this project have been deposited to github: https://github.com/ctgatecci/covid19-clinical-trials.,all the data and codes pertaining to this project have been deposited to github: https://github.com/ctgatecci/covid19-clinical-trials.
14308_10.1101_2020.09.18.20197723.txt,FALSE,,FALSE,,
1435_10.1101_2020.03.02.20029868.txt,TRUE,general-purpose repository,TRUE,more details on our real-time  118  mobility and line-list case data are provided in supplemental material and will be available at our  119  github.,more details on our real-time  118  mobility and line-list case data are provided in supplemental material and will be available at our  119  github.;     the entire database will be  157  available at our github. more details on our real-time  118  mobility and line-list case data are provided in supplemental material and will be available at our  119  github.
1436_10.1101_2020.03.04.20031187.txt,FALSE,,FALSE,,
1439_10.1101_2020.03.03.20030593.txt,FALSE,,FALSE,,
1442_10.1101_2020.03.03.20030353.txt,FALSE,,FALSE,,
1443_10.1101_2020.03.04.20030395.txt,FALSE,,FALSE,,
14460_10.1101_2020.09.22.20198465.txt,FALSE,,FALSE,,
1448_10.1101_2020.03.01.20028944.txt,FALSE,,FALSE,,
1449_10.1101_2020.03.04.20026005.txt,FALSE,,FALSE,,
1459_10.1101_2020.03.01.20029801.txt,FALSE,,FALSE,,
1462_10.1101_2020.02.29.20029462.txt,FALSE,,FALSE,,
1463_10.1101_2020.03.04.20029538.txt,TRUE,field-specific repository,FALSE,finally we downloaded and selected n s rdrp and e  308  gene sequences of sars-related viruses available at genbank through january 1st 2020 (accession  309  nc_045512).,
14638_10.1101_2020.09.25.20201459.txt,FALSE,,FALSE,,
1467_10.1101_2020.03.06.20032144.txt,FALSE,,FALSE,,
1469_10.1101_2020.03.05.20031906.txt,FALSE,,FALSE,,
14743_10.1101_2020.09.28.20196030.txt,FALSE,,FALSE,,
1476_10.1101_2020.03.05.20031591.txt,FALSE,,FALSE,,
1486_10.1101_2020.03.05.20031740.txt,FALSE,,FALSE,,
1487_10.1101_2020.03.05.20031849.txt,FALSE,,FALSE,,
14928_10.1101_2020.10.01.20205096.txt,FALSE,,FALSE,,
1493_10.1101_2020.03.05.20031518.txt,FALSE,,FALSE,,
1496_10.1101_2020.03.06.20031278.txt,FALSE,,FALSE,,
14971_10.1101_2020.10.01.20204073.txt,FALSE,,FALSE,,
1501_10.1101_2020.03.05.20030502.txt,FALSE,,FALSE,,
15014_10.1101_2020.10.02.20205906.txt,FALSE,,FALSE,,
1502_10.1101_2020.03.06.20031856.txt,FALSE,,FALSE,,
1510_10.1101_2020.03.05.20031971.txt,FALSE,,FALSE,,
15163_10.1101_2020.10.05.20206664.txt,FALSE,,FALSE,,
15190_10.1101_2020.10.06.20207530.txt,FALSE,,FALSE,,
15193_10.1101_2020.10.06.20208132.txt,FALSE,,TRUE,,the results for the 46 remaining states are available in https://shuangj00.github.   medrxiv preprint doi: https://doi.org/10.1101/2020.10.06.20208132; this version posted january 18 2021.;     however our model suggested a change point around the end of april with a credible interval [april 25 may 3] with a drop in r0 from 1.11 to 0.68 (details available at https://shuangj00.github.io/bayessmiles/). besides we have designed a website https://shuangj00. github.io/bayessmiles/ to summarize the inference results for the 50 u.s. states as a supplement to section 6.
1533_10.1101_2020.03.09.20033217.txt,FALSE,,FALSE,,
15379_10.1101_2020.10.11.20210831.txt,FALSE,,FALSE,,
1538_10.1101_2020.03.08.20031229.txt,FALSE,,FALSE,,
1539_10.1101_2020.03.08.20029710.txt,FALSE,,FALSE,,
15393_10.1101_2020.10.09.20210146.txt,FALSE,,FALSE,,
1541_10.1101_2020.03.06.20032334.txt,FALSE,,FALSE,,
15421_10.1101_2020.10.09.20209379.txt,FALSE,,FALSE,,
1543_10.1101_2020.03.08.20031658.txt,FALSE,,FALSE,,
1544_10.1101_2020.03.06.20032417.txt,FALSE,,FALSE,,
1546_10.1101_2020.03.07.20032573.txt,FALSE,,FALSE,,
1548_10.1101_2020.03.09.20033183.txt,FALSE,,FALSE,,
1551_10.1101_2020.03.08.20032854.txt,FALSE,,FALSE,,
15537_10.1101_2020.10.12.20211557.txt,FALSE,,FALSE,,
15557_10.1101_2020.10.13.20172957.txt,FALSE,,FALSE,,
1556_10.1101_2020.03.07.20031575.txt,FALSE,,FALSE,,
1561_10.1101_2020.03.08.20032821.txt,FALSE,,FALSE,,
1567_10.1101_2020.03.10.20032995.txt,FALSE,,FALSE,,
1569_10.1101_2020.03.06.20032342.txt,FALSE,,FALSE,,
1572_10.1101_2020.03.09.20033068.txt,FALSE,,FALSE,,
1579_10.1101_2020.03.10.20032755.txt,FALSE,,FALSE,,
1586_10.1101_2020.03.09.20032896.txt,TRUE,general-purpose repository,FALSE,available from: https://zenodo.org/record/3629446#.,
1592_10.1101_2020.03.10.20033803.txt,FALSE,,FALSE,,
15928_10.1101_2020.10.20.20214718.txt,FALSE,,FALSE,,
1594_10.1101_2020.03.10.20033944.txt,FALSE,,FALSE,,
1595_10.1101_2020.03.11.20034215.txt,FALSE,,FALSE,,
1598_10.1101_2020.03.11.20034314.txt,FALSE,,FALSE,,
16001_10.1101_2020.10.22.20218032.txt,FALSE,,FALSE,,
16017_10.1101_2020.10.23.20218289.txt,FALSE,,FALSE,,
16060_10.1101_2020.10.24.20215061.txt,FALSE,,FALSE,,
1609_10.1101_2020.03.10.20033670.txt,FALSE,,FALSE,,
16124_10.1101_2020.10.26.20219683.txt,FALSE,,FALSE,,
1613_10.1101_2020.03.09.20033118.txt,FALSE,,FALSE,,
16131_10.1101_2020.10.26.20219642.txt,FALSE,,TRUE,,availability of code our app is suitable for use with the r package and can be downloaded from http://github.com/chjackson/a2bcovid.
1614_10.1101_2020.03.09.20033126.txt,FALSE,,FALSE,,
16149_10.1101_2020.10.26.20220244.txt,FALSE,,FALSE,,
1615_10.1101_2020.03.11.20033159.txt,FALSE,,FALSE,,
1616_10.1101_2020.03.09.20033142.txt,FALSE,,FALSE,,
16177_10.1101_2020.10.27.20220061.txt,FALSE,,FALSE,,
16200_10.1101_2020.10.25.20218735.txt,FALSE,,FALSE,,
16215_10.1101_2020.10.27.20211433.txt,FALSE,,FALSE,,
1623_10.1101_2020.03.09.20033381.txt,FALSE,,FALSE,,
16233_10.1101_2020.10.28.20221176.txt,TRUE,supplement,FALSE,all data and fitting process are provided in the supplementary xlsx table 2 shows the fitting results (all data,
