id,type,attributes.date_created,attributes.date_modified,attributes.date_published,attributes.original_publication_date,attributes.doi,attributes.title,attributes.description,attributes.is_published,attributes.is_preprint_orphan,attributes.tags,attributes.preprint_doi_created,attributes.date_withdrawn,attributes.current_user_permissions,attributes.public,attributes.reviews_state,attributes.date_last_transitioned,attributes.has_coi,attributes.conflict_of_interest_statement,attributes.has_data_links,attributes.why_no_data,attributes.data_links,attributes.has_prereg_links,attributes.why_no_prereg,attributes.prereg_links,attributes.prereg_link_info,attributes.subjects,attributes.license_record.copyright_holders,attributes.license_record.year,relationships.contributors.links.related.href,relationships.bibliographic_contributors.links.related.href,relationships.citation.links.related.href,relationships.citation.data.id,relationships.citation.data.type,relationships.identifiers.links.related.href,relationships.node.links.related.href,relationships.node.links.self.href,relationships.node.data.id,relationships.node.data.type,relationships.license.links.related.href,relationships.license.data.id,relationships.license.data.type,relationships.provider.links.related.href,relationships.provider.data.id,relationships.provider.data.type,relationships.files.links.related.href,relationships.primary_file.links.related.href,relationships.primary_file.data.id,relationships.primary_file.data.type,relationships.review_actions.links.related.href,relationships.requests.links.related.href,links.self,links.html,links.preprint_doi
f6z5k,preprints,2018-10-04T05:34:08.646373,2018-10-05T10:00:21.981232,2018-10-05T09:59:52.224751,2000-09-15T05:00:00,NA,"CALL, Self-access, and Autonomous Learning","The idea of autonomous learning through a process of self-access learning is a very powerful one since CALL (Computer-Assisted Language Learning) can provide environments which could cope with a large variety of learning possibilities and learning styles. The autonomous computer user is free to choose his own course, topics, and work at his own pace. However, in this approach, high motivation may not necessarily mean learning efficiently. The student may not be very good at selecting his own learning strategy, especially at initial stages. This problem could be alleviated if the introduction of learning autonomy, through self-access learning, is done as a process where the learner is being trained to progressively go from an externally-directed-learning approach to a self-directed learning approach.",TRUE,FALSE,CALL|Computer-assisted language learning|Language education|language learning|language Resource centers|language teaching|Self-access,2018-10-05T10:00:21.939598,NA,,TRUE,accepted,2018-10-05T09:59:52.224751,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f6c698300375c76d4e|5a8c80f6c698300375c76d5c|5a8c80f6c698300375c76d5e|Education|Higher Education|Scholarship of Teaching and Learning,,2018,https://api.osf.io/v2/preprints/f6z5k/contributors/,https://api.osf.io/v2/preprints/f6z5k/bibliographic_contributors/,https://api.osf.io/v2/preprints/f6z5k/citation/,f6z5k,preprints,https://api.osf.io/v2/preprints/f6z5k/identifiers/,https://api.osf.io/v2/nodes/c93wy/,https://api.osf.io/v2/preprints/f6z5k/relationships/node/,c93wy,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96c/,563c1cf88c5e4a3877f9e96c,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/f6z5k/files/,https://api.osf.io/v2/files/5bb5a64f2721c80018f87105/,5bb5a64f2721c80018f87105,files,https://api.osf.io/v2/preprints/f6z5k/review_actions/,https://api.osf.io/v2/preprints/f6z5k/requests/,https://api.osf.io/v2/preprints/f6z5k/,https://osf.io/preprints/socarxiv/f6z5k/,https://doi.org/10.31235/osf.io/f6z5k
znasq,preprints,2018-10-04T05:28:47.141498,2018-10-05T09:57:02.054736,2018-10-05T09:56:44.684841,1997-07-02T05:00:00,NA,CALL within the Language Learning Methodology,This article presents the initial steps and theoretical considerations for Computer-assisted Language Learning within the realm of language learning methodology. Based on the expectations created by the rapid changes caused by the Information Revolution many language teachers and researchers have considered the potential of CALL as a sound methodological framework in language teaching and learning. The familiarization and use de computers in language learning settings have led many language educators to envisage a methodological framework for CALL,TRUE,FALSE,CALL|Computer-assisted language learning|English teaching|ICT in education|Language education|Language Methodology|Language Teaching,2018-10-05T09:57:02.041034,NA,,TRUE,accepted,2018-10-05T09:56:44.684841,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f6c698300375c76d4e|5a8c80f6c698300375c76d5c|5a8c80f6c698300375c76d5e|Education|Higher Education|Scholarship of Teaching and Learning,,2018,https://api.osf.io/v2/preprints/znasq/contributors/,https://api.osf.io/v2/preprints/znasq/bibliographic_contributors/,https://api.osf.io/v2/preprints/znasq/citation/,znasq,preprints,https://api.osf.io/v2/preprints/znasq/identifiers/,https://api.osf.io/v2/nodes/328dc/,https://api.osf.io/v2/preprints/znasq/relationships/node/,328dc,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96c/,563c1cf88c5e4a3877f9e96c,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/znasq/files/,https://api.osf.io/v2/files/5bb5a50d3d0180001ae838bc/,5bb5a50d3d0180001ae838bc,files,https://api.osf.io/v2/preprints/znasq/review_actions/,https://api.osf.io/v2/preprints/znasq/requests/,https://api.osf.io/v2/preprints/znasq/,https://osf.io/preprints/socarxiv/znasq/,https://doi.org/10.31235/osf.io/znasq
kvw7s,preprints,2018-10-04T05:24:16.737543,2018-10-05T09:56:41.896161,2018-10-05T09:56:21.359443,1999-07-02T05:00:00,NA,Exploring Materials and Activities for CALL,This article deals with the availability of materials and the implementation of activities within Computer-assisted Language Learning. With the rapid grow of this field in language education many areas of language learning and teaching have been enriched by the availability of commercial and non-commercial pieces of software that can be put to work. Especial attention is given to CALL communicative activities as a reaction to the kind of Programmed Instruction which abounded during the initial stages of CALL.,TRUE,FALSE,CALL|Computer-assisted language learning|English Learning activities|English learning software materials,2018-10-05T09:56:41.881559,NA,,TRUE,accepted,2018-10-05T09:56:21.359443,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f6c698300375c76d4e|5a8c80f6c698300375c76d5c|5a8c80f6c698300375c76d5e|Education|Higher Education|Scholarship of Teaching and Learning,,2018,https://api.osf.io/v2/preprints/kvw7s/contributors/,https://api.osf.io/v2/preprints/kvw7s/bibliographic_contributors/,https://api.osf.io/v2/preprints/kvw7s/citation/,kvw7s,preprints,https://api.osf.io/v2/preprints/kvw7s/identifiers/,https://api.osf.io/v2/nodes/vnhpk/,https://api.osf.io/v2/preprints/kvw7s/relationships/node/,vnhpk,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96c/,563c1cf88c5e4a3877f9e96c,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/kvw7s/files/,https://api.osf.io/v2/files/5bb5a3ff3d0180001ae836d0/,5bb5a3ff3d0180001ae836d0,files,https://api.osf.io/v2/preprints/kvw7s/review_actions/,https://api.osf.io/v2/preprints/kvw7s/requests/,https://api.osf.io/v2/preprints/kvw7s/,https://osf.io/preprints/socarxiv/kvw7s/,https://doi.org/10.31235/osf.io/kvw7s
c4d9y,preprints,2018-10-04T05:17:57.626286,2018-10-06T05:02:01.409768,2018-10-05T09:55:55.758081,1998-05-22T05:00:00,NA,Integrating CALL into the Language Curriculum,This initial proposal aims at suggesting one way in which Information Technology in the form of CALL (Computer-Assisted Language Learning) could be integrated into the foreign language curriculum of the licenciatura programs in Colombia. This task can be carried out as the project within the different universities in order to support and improve the learning and teaching of English which is one of its main objectives.,TRUE,FALSE,CALL|Computer-assisted language learning|English as a foreign language|Language curriculum|Language education,2018-10-06T05:02:01.393331,NA,,TRUE,accepted,2018-10-05T09:55:55.758081,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f6c698300375c76d4e|5a8c80f6c698300375c76d5c|5a8c80f6c698300375c76d5e|Education|Higher Education|Scholarship of Teaching and Learning,,2018,https://api.osf.io/v2/preprints/c4d9y/contributors/,https://api.osf.io/v2/preprints/c4d9y/bibliographic_contributors/,https://api.osf.io/v2/preprints/c4d9y/citation/,c4d9y,preprints,https://api.osf.io/v2/preprints/c4d9y/identifiers/,https://api.osf.io/v2/nodes/s2q5p/,https://api.osf.io/v2/preprints/c4d9y/relationships/node/,s2q5p,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96c/,563c1cf88c5e4a3877f9e96c,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/c4d9y/files/,https://api.osf.io/v2/files/5bb5a2842721c80015f8c15d/,5bb5a2842721c80015f8c15d,files,https://api.osf.io/v2/preprints/c4d9y/review_actions/,https://api.osf.io/v2/preprints/c4d9y/requests/,https://api.osf.io/v2/preprints/c4d9y/,https://osf.io/preprints/socarxiv/c4d9y/,https://doi.org/10.31235/osf.io/c4d9y
rbqcz,preprints,2018-10-04T01:48:36.319532,2018-10-05T09:55:02.072176,2018-10-05T09:54:32.723396,NA,NA,"Does School Composition Matter More for Lower-SES Students? A Cross-National Examination of School Socioeconomic Composition,  Individual Socioeconomic Status, and Standardized Test Scores","This paper investigates whether school socioeconomic composition has a stronger association with standardized test scores among lower-socioeconomic status (lower-SES) students than it does among higher-SES students. School socioeconomic composition, measured here as average SES, has repeatedly been demonstrated to have a strong influence on a variety of student outcomes, but there has been little systematic examination of whether this association is stronger for more disadvantaged students. Such a finding would be consistent with evidence from related research areas suggesting that the learning outcomes of disadvantaged students are particularly sensitive to schools and school characteristics. We use data from a large, cross -national study—the Programme for International Student Assessment (PISA)—to examine patterns across a wide variety of economic, demographic, and cultural contexts. Contrary to expectation, we find no general pattern of school socioeconomic composition being more strongly associated with test scores among lower-SES students; if anything, the relationship appears to be slightly weaker among lower-SES students.",TRUE,FALSE,,2018-10-05T09:55:02.053638,NA,,TRUE,accepted,2018-10-05T09:54:32.723396,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5a8c80f6c698300375c76d4e|5a8c80f6c698300375c76d50|Education|Secondary Education|5a8c80f6c698300375c76d4e|5a8c80f6c698300375c76d5f|Education|International and Comparative Education|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e35|Social and Behavioral Sciences|Sociology|Inequality, Poverty, and Mobility","NA",2018,https://api.osf.io/v2/preprints/rbqcz/contributors/,https://api.osf.io/v2/preprints/rbqcz/bibliographic_contributors/,https://api.osf.io/v2/preprints/rbqcz/citation/,rbqcz,preprints,https://api.osf.io/v2/preprints/rbqcz/identifiers/,https://api.osf.io/v2/nodes/dvaws/,https://api.osf.io/v2/preprints/rbqcz/relationships/node/,dvaws,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e965/,563c1cf88c5e4a3877f9e965,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/rbqcz/files/,https://api.osf.io/v2/files/5bb571722721c80016f812e7/,5bb571722721c80016f812e7,files,https://api.osf.io/v2/preprints/rbqcz/review_actions/,https://api.osf.io/v2/preprints/rbqcz/requests/,https://api.osf.io/v2/preprints/rbqcz/,https://osf.io/preprints/socarxiv/rbqcz/,https://doi.org/10.31235/osf.io/rbqcz
3yzca,preprints,2018-10-03T19:40:27.350282,2021-01-10T17:59:02.256141,2018-10-05T09:53:24.758267,1997-07-02T05:00:00,NA,The Educational Context of Computer-assisted Language Learning (CALL),"This article deals with the spread of computer applications in education in general and in Higher Education, in particular, making up the new context of Information and Communication Technology and the need for teacher training. Today, only a comparatively small proportion of teachers and schools are using the technology in an extended way. However, it is still very early to show significant or dramatic changes since the current situation cannot be taken as anything other than an initial stage. However, the impact on individual schools and individual practitioners, where the innovation has been made available, is said to be significant.",TRUE,FALSE,Aprendizaje de inglés asistido por computador|CALL|Capacitación docente|Computer-assisted language learning|Education|English language teaching and learning|English teaching and learning|Enseñanza aprendizaje del inglés|Higher Education|ICT for language learning|ICT in Education|Teacher training|Teacher Training|TICs en aprendizaje de idiomas,2018-10-05T09:54:22.208113,NA,,TRUE,accepted,2018-10-05T09:53:24.758267,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"5a8c80f6c698300375c76d4e|5a8c80f6c698300375c76d50|Education|Secondary Education|5a8c80f6c698300375c76d4e|5a8c80f6c698300375c76d54|Education|Elementary Education|5a8c80f6c698300375c76d4e|5a8c80f6c698300375c76d59|Education|Educational Assessment, Evaluation, and Research|5a8c80f6c698300375c76d4e|5a8c80f7c698300375c76d66|Education|Bilingual, Multilingual, and Multicultural Education|5a8c80f6c698300375c76d4e|5a8c80f7c698300375c76d70|Education|Educational Methods",,2018,https://api.osf.io/v2/preprints/3yzca/contributors/,https://api.osf.io/v2/preprints/3yzca/bibliographic_contributors/,https://api.osf.io/v2/preprints/3yzca/citation/,3yzca,preprints,https://api.osf.io/v2/preprints/3yzca/identifiers/,https://api.osf.io/v2/nodes/328dc/,https://api.osf.io/v2/preprints/3yzca/relationships/node/,328dc,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96c/,563c1cf88c5e4a3877f9e96c,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/3yzca/files/,https://api.osf.io/v2/files/5bb51b292721c80018f74b2a/,5bb51b292721c80018f74b2a,files,https://api.osf.io/v2/preprints/3yzca/review_actions/,https://api.osf.io/v2/preprints/3yzca/requests/,https://api.osf.io/v2/preprints/3yzca/,https://osf.io/preprints/socarxiv/3yzca/,https://doi.org/10.31235/osf.io/3yzca
hq2jd,preprints,2018-10-03T18:12:57.612606,2018-10-05T09:53:41.842388,2018-10-05T09:52:55.567476,2006-08-02T05:00:00,NA,The Effects of the Multimedia ‘English Discoveries’ Program on the Learning of Five Different Language Skills with High School Students,"This study determines the effects of the application of multimedia technology -Computer-Assisted language learning (CALL) in the development of five language skills using ‘English Discoveries’. It shows that the effects of multimedia materials for language learning are not necessarily better as a whole, but different from those obtained in traditional classroom work. Only two of the five variables showed significant differences in favor of the use of Multimedia: pronunciation and oral production. However, grammar showed opposite results. The teachers’ and students’ reactions suggest the need to adapt their roles to the new context in the future use of CALL and multimedia. The high level of acceptance of this type of materials by the students shows the need for more research and better adaptation of activities to the new context.",TRUE,FALSE,CALL|Computer-Assisted Language Learning|English as a foreign language|Foreign Language Learning|ICT in education|Multimedia materials|New information and communication technologies,2018-10-05T09:53:41.825855,NA,,TRUE,accepted,2018-10-05T09:52:55.567476,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f6c698300375c76d4e|5a8c80f6c698300375c76d50|Education|Secondary Education,,2018,https://api.osf.io/v2/preprints/hq2jd/contributors/,https://api.osf.io/v2/preprints/hq2jd/bibliographic_contributors/,https://api.osf.io/v2/preprints/hq2jd/citation/,hq2jd,preprints,https://api.osf.io/v2/preprints/hq2jd/identifiers/,https://api.osf.io/v2/nodes/2ma4b/,https://api.osf.io/v2/preprints/hq2jd/relationships/node/,2ma4b,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96c/,563c1cf88c5e4a3877f9e96c,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/hq2jd/files/,https://api.osf.io/v2/files/5bb506a62721c80016f71ac9/,5bb506a62721c80016f71ac9,files,https://api.osf.io/v2/preprints/hq2jd/review_actions/,https://api.osf.io/v2/preprints/hq2jd/requests/,https://api.osf.io/v2/preprints/hq2jd/,https://osf.io/preprints/socarxiv/hq2jd/,https://doi.org/10.31235/osf.io/hq2jd
4w8ax,preprints,2018-10-03T18:03:36.973697,2018-10-05T09:53:41.382139,2018-10-05T09:52:23.857910,1997-04-30T05:00:00,NA,La Lectura Rápida en el Desarrollo de la Velocidad y la Compresión en Inglés,En esta investigación de tipo pre-experimental se determinó y evaluó la incidencia de la aplicación de una técnica de lectura rápida para hacer posible la comprensión en forma directa sin que medie la traducción. fenómeno natural pero de demasiada dependencia en estudiantes de inglés técnico. La aplicación de la lectura rápida guiada permitió observar y determinar cuantitativamente mejorías significativas en cuanto a la velocidad de lectura sin detrimento de la comprensión. El estudio apunta como lo establece la teoría psicolingüística de la lectura a que la velocidad está positivamente correlacionada con la comprensión.,TRUE,FALSE,CALL|Computer-assisted language learning|English vocabulary|Learning English as a foreign language|Lectura rápida|Reading speed|Vocabulario en inglés|Vocabulary learning,2018-10-05T09:53:41.354697,NA,,TRUE,accepted,2018-10-05T09:52:23.857910,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f6c698300375c76d4e|5a8c80f6c698300375c76d5c|5a8c80f6c698300375c76d5e|Education|Higher Education|Scholarship of Teaching and Learning,,2018,https://api.osf.io/v2/preprints/4w8ax/contributors/,https://api.osf.io/v2/preprints/4w8ax/bibliographic_contributors/,https://api.osf.io/v2/preprints/4w8ax/citation/,4w8ax,preprints,https://api.osf.io/v2/preprints/4w8ax/identifiers/,https://api.osf.io/v2/nodes/gwbh9/,https://api.osf.io/v2/preprints/4w8ax/relationships/node/,gwbh9,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96c/,563c1cf88c5e4a3877f9e96c,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/4w8ax/files/,https://api.osf.io/v2/files/5bb504772721c80016f71560/,5bb504772721c80016f71560,files,https://api.osf.io/v2/preprints/4w8ax/review_actions/,https://api.osf.io/v2/preprints/4w8ax/requests/,https://api.osf.io/v2/preprints/4w8ax/,https://osf.io/preprints/socarxiv/4w8ax/,https://doi.org/10.31235/osf.io/4w8ax
c95dt,preprints,2018-10-03T17:56:30.641114,2018-10-05T09:52:42.066325,2018-10-05T09:51:48.390271,1998-10-02T05:00:00,NA,El Computador en el Desarrollo de la Lectura en Inglés,"En esta investigación pre-experimental se proporciona evidencia del efecto del uso de un programa informático de reconstrucción de texto en el campo del aprendizaje de lenguas asistido por computador (ALAC) sobre la velocidad de lectura y el aprendizaje de vocabulario en inglés. Utilizando un grupo de sujetos del programa del programa de Idiomas de la Universidad Mariana de la Ciudad de San Juan de Pasto y trabajando con un programa de reconstrucción de texto durante diez semanas se obtuvieron ganancias significativas en cuanto a la velocidad de lectura, comprensión y el aprendizaje de vocabulario que apuntan hacia la incidencia positiva de uso del computador en actividades de lectura indirecta mediada por la reconstrucción de texto en la velocidad y la comprensión.",TRUE,FALSE,Aprendizaje de idiomas asistido por computador|CALL|Computer-assisted language learning|ICT in reading|Learning English as a foreign language|Lectura en inglés|Reading in English,2018-10-05T09:52:42.053429,NA,,TRUE,accepted,2018-10-05T09:51:48.390271,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f6c698300375c76d4e|5a8c80f6c698300375c76d5c|5a8c80f6c698300375c76d5e|Education|Higher Education|Scholarship of Teaching and Learning,,2018,https://api.osf.io/v2/preprints/c95dt/contributors/,https://api.osf.io/v2/preprints/c95dt/bibliographic_contributors/,https://api.osf.io/v2/preprints/c95dt/citation/,c95dt,preprints,https://api.osf.io/v2/preprints/c95dt/identifiers/,https://api.osf.io/v2/nodes/k4hup/,https://api.osf.io/v2/preprints/c95dt/relationships/node/,k4hup,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96c/,563c1cf88c5e4a3877f9e96c,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/c95dt/files/,https://api.osf.io/v2/files/5bb502cb2721c80016f71135/,5bb502cb2721c80016f71135,files,https://api.osf.io/v2/preprints/c95dt/review_actions/,https://api.osf.io/v2/preprints/c95dt/requests/,https://api.osf.io/v2/preprints/c95dt/,https://osf.io/preprints/socarxiv/c95dt/,https://doi.org/10.31235/osf.io/c95dt
y6tbv,preprints,2018-10-03T17:46:40.324818,2018-10-05T09:52:04.043862,2018-10-05T09:51:06.223067,1998-05-13T05:00:00,NA,El Computador como Modo de Presentación de la Lectura en Inglés,"En esta investigación de tipo pre-experimental se proporciona evidencia sobre el efecto del modo de presentación del texto para la lectura en el computador en cuanto velocidad y comprensión de lectura en inglés con estudiantes de tercer semestre de inglés técnico del programa de licenciatura en informática de la Universidad de Nariño en la Ciudad de San Juan de Pasto. Después del tratamiento con ambos modos de presentación de la lectura (en papel y en el computador) los sujetos mostraron una diferencia significativa en cuanto al nivel de velocidad y comprensión de lectura a favor del modo de presentación en papel. Esto indicaría inicialmente que la lectura en papel es más eficaz sin embargo, también se considera la poca familiaridad del estudiante leyendo desde la pantalla del computador.",TRUE,FALSE,Computer presentation|Lectura en el computador|Lectura en papel|Paper presentation|Proceso de la lectura|Reading comprehension|Reading from computer screen|Reading from paper|Reading process|Reading speed,2018-10-05T09:52:03.997481,NA,,TRUE,accepted,2018-10-05T09:51:06.223067,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f6c698300375c76d4e|5a8c80f6c698300375c76d5c|5a8c80f6c698300375c76d5e|Education|Higher Education|Scholarship of Teaching and Learning,,2018,https://api.osf.io/v2/preprints/y6tbv/contributors/,https://api.osf.io/v2/preprints/y6tbv/bibliographic_contributors/,https://api.osf.io/v2/preprints/y6tbv/citation/,y6tbv,preprints,https://api.osf.io/v2/preprints/y6tbv/identifiers/,https://api.osf.io/v2/nodes/92ghy/,https://api.osf.io/v2/preprints/y6tbv/relationships/node/,92ghy,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96c/,563c1cf88c5e4a3877f9e96c,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/y6tbv/files/,https://api.osf.io/v2/files/5bb5007e2721c80016f70b8c/,5bb5007e2721c80016f70b8c,files,https://api.osf.io/v2/preprints/y6tbv/review_actions/,https://api.osf.io/v2/preprints/y6tbv/requests/,https://api.osf.io/v2/preprints/y6tbv/,https://osf.io/preprints/socarxiv/y6tbv/,https://doi.org/10.31235/osf.io/y6tbv
