id,type,attributes.date_created,attributes.date_modified,attributes.date_published,attributes.original_publication_date,attributes.doi,attributes.title,attributes.description,attributes.is_published,attributes.is_preprint_orphan,attributes.tags,attributes.preprint_doi_created,attributes.date_withdrawn,attributes.current_user_permissions,attributes.public,attributes.reviews_state,attributes.date_last_transitioned,attributes.has_coi,attributes.conflict_of_interest_statement,attributes.has_data_links,attributes.why_no_data,attributes.data_links,attributes.has_prereg_links,attributes.why_no_prereg,attributes.prereg_links,attributes.prereg_link_info,attributes.subjects,attributes.license_record.copyright_holders,attributes.license_record.year,relationships.contributors.links.related.href,relationships.bibliographic_contributors.links.related.href,relationships.citation.links.related.href,relationships.citation.data.id,relationships.citation.data.type,relationships.identifiers.links.related.href,relationships.node.links.related.href,relationships.node.links.self.href,relationships.node.data.id,relationships.node.data.type,relationships.license.links.related.href,relationships.license.data.id,relationships.license.data.type,relationships.provider.links.related.href,relationships.provider.data.id,relationships.provider.data.type,relationships.files.links.related.href,relationships.primary_file.links.related.href,relationships.primary_file.data.id,relationships.primary_file.data.type,relationships.review_actions.links.related.href,relationships.requests.links.related.href,links.self,links.html,links.preprint_doi,links.doi
cvkgw,preprints,2016-12-07T19:58:47.441000,2018-07-02T10:48:30.251123,2016-12-07T20:11:41.498000,NA,NA,Availability of better data on communication networks can undermine community enforcement,"I consider a repeated trust game played between a group of insiders, arranged in a network representing their lines of communication, and a single outsider. Insiders follow a local punishment rule, shunning the outsider if it has cheated them or a neighbor. The object of interest is that the outsider may know either summary statistics about the nature of the network, or know its precise non-anonymous structure. For the outsider to have knowledge of the precise structure may, depending on the shape of the network, increase or decrease the volume of honest interaction that can be sustained. In extreme cases, a small `local' vulnerability to outside exploitation can result in a total breakdown of the chance for mutually beneficial trade across the whole network. Strategic ignorance and obfuscation of network structure may therefore be valuable to both sides, complicating the problem for a network operator seeking to monetize data on the network graph. I discuss recent decisions by Twitter and Facebook in this framework.",TRUE,FALSE,community enforcement|networks|privacy|Reputation|social networks,2018-07-02T10:48:30.239687,NA,,TRUE,accepted,2016-12-07T20:11:41.498000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dbe|5a8c80f8c698300375c76dc9|Social and Behavioral Sciences|Economics|Industrial Organization,,2016,https://api.osf.io/v2/preprints/cvkgw/contributors/,https://api.osf.io/v2/preprints/cvkgw/bibliographic_contributors/,https://api.osf.io/v2/preprints/cvkgw/citation/,cvkgw,preprints,https://api.osf.io/v2/preprints/cvkgw/identifiers/,https://api.osf.io/v2/nodes/f39sr/,https://api.osf.io/v2/preprints/cvkgw/relationships/node/,f39sr,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96a/,563c1cf88c5e4a3877f9e96a,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/cvkgw/files/,https://api.osf.io/v2/files/584869f26c613b01f134f369/,584869f26c613b01f134f369,files,https://api.osf.io/v2/preprints/cvkgw/review_actions/,https://api.osf.io/v2/preprints/cvkgw/requests/,https://api.osf.io/v2/preprints/cvkgw/,https://osf.io/preprints/socarxiv/cvkgw/,https://doi.org/10.31235/osf.io/cvkgw,NA
6pd4x,preprints,2016-12-07T18:23:37.336000,2018-07-02T10:46:28.873202,2016-12-07T18:25:53.836000,NA,10.1177/0735275114558632,Formation Stories and Causality in Sociology,"Sociologists have long been interested in understanding the emergence of new social kinds. We argue that sociologists’ formation stories have been mischaracterized as noncausal, descriptive, or interpretive. Traditional “forcing-cause” accounts describe regularized relations between fixed entities with specific properties. The three dominant approaches to causality—variable causality, treatments and manipulations, and mechanisms—all refer to forcing causes. But formation stories do not fit the forcing-causes framework because accounts of formation violate the assumptions that ground forcing-cause accounts and instead emphasize eventfulness, assemblage, and self-representation. Yet these accounts are, we argue, fundamentally causal. In particular, formation stories provide the historical, empirical boundaries for the functioning of forcing-cause accounts. We catalog the breadth of formation stories in sociology and use examples from diverse literatures to highlight how thinking of formation stories as causal accounts can improve our understanding of the relationship of history and culture to causal analysis.",TRUE,FALSE,causality|formation|historical sociology|mechanisms,2018-07-02T10:46:28.864425,NA,,TRUE,accepted,2016-12-07T18:25:53.836000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e28|Social and Behavioral Sciences|Sociology|Rationality and Society|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e37|Social and Behavioral Sciences|Sociology|Theory|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e40|Social and Behavioral Sciences|Sociology|Science, Knowledge, and Technology|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e4a|Social and Behavioral Sciences|Sociology|Marxist Sociology",,2016,https://api.osf.io/v2/preprints/6pd4x/contributors/,https://api.osf.io/v2/preprints/6pd4x/bibliographic_contributors/,https://api.osf.io/v2/preprints/6pd4x/citation/,6pd4x,preprints,https://api.osf.io/v2/preprints/6pd4x/identifiers/,https://api.osf.io/v2/nodes/h89hv/,https://api.osf.io/v2/preprints/6pd4x/relationships/node/,h89hv,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96c/,563c1cf88c5e4a3877f9e96c,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/6pd4x/files/,https://api.osf.io/v2/files/584853a39ad5a10205486917/,584853a39ad5a10205486917,files,https://api.osf.io/v2/preprints/6pd4x/review_actions/,https://api.osf.io/v2/preprints/6pd4x/requests/,https://api.osf.io/v2/preprints/6pd4x/,https://osf.io/preprints/socarxiv/6pd4x/,https://doi.org/10.31235/osf.io/6pd4x,https://doi.org/10.1177/0735275114558632
vnvh9,preprints,2016-12-07T15:55:50.987000,2018-07-02T10:53:45.471703,2016-12-07T15:57:10.098000,NA,NA,"Black Cyberfeminism: Ways Forward for Classification Situations, Intersectionality and Digital Sociology","This paper considers what intersectionality brings to digital sociology. I will use
digital sociology to mean: observing social processes at the micro, meso, and macro
level that are transformed or mediated by digital logics, technologies and platforms. T",TRUE,FALSE,digital sociology,2018-07-02T10:53:45.462956,NA,,TRUE,accepted,2016-12-07T15:57:10.098000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|Social and Behavioral Sciences|Sociology,,2016,https://api.osf.io/v2/preprints/vnvh9/contributors/,https://api.osf.io/v2/preprints/vnvh9/bibliographic_contributors/,https://api.osf.io/v2/preprints/vnvh9/citation/,vnvh9,preprints,https://api.osf.io/v2/preprints/vnvh9/identifiers/,https://api.osf.io/v2/nodes/g9g5k/,https://api.osf.io/v2/preprints/vnvh9/relationships/node/,g9g5k,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96c/,563c1cf88c5e4a3877f9e96c,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/vnvh9/files/,https://api.osf.io/v2/files/58483101594d900207effce1/,58483101594d900207effce1,files,https://api.osf.io/v2/preprints/vnvh9/review_actions/,https://api.osf.io/v2/preprints/vnvh9/requests/,https://api.osf.io/v2/preprints/vnvh9/,https://osf.io/preprints/socarxiv/vnvh9/,https://doi.org/10.31235/osf.io/vnvh9,NA
d5wtn,preprints,2016-12-06T23:41:17.468000,2018-07-02T10:48:31.254570,2016-12-06T23:42:16.818000,NA,NA,Socioeconomic Variation in the Association of Marriage with Depression,"Although the personal, social, and economic health resources that marriage is argued to provide vary by socioeconomic status (SES), little research has examined whether the association of marriage with psychological well-being varies by SES. Focusing on depressive symptoms as an outcome and using multilevel modeling, results from analysis of four waves of data (n = 4,340 person-waves) from the American Changing Lives Survey (ACL) shows that differences in depressive symptoms between never married and married adults varies by household income. Depressive symptoms are highest among the never married, and differences from the married greatest, at the lowest levels of income. As income increases these differences are eliminated. The interaction between income and marriage is partially mediated by financial strain, self-efficacy, and social support from friends and relatives. The implications of these findings for U.S. marriage promotion policies are discussed.",TRUE,FALSE,,2018-07-02T10:48:31.243896,NA,,TRUE,accepted,2016-12-06T23:42:16.818000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|Social and Behavioral Sciences|Sociology,,2016,https://api.osf.io/v2/preprints/d5wtn/contributors/,https://api.osf.io/v2/preprints/d5wtn/bibliographic_contributors/,https://api.osf.io/v2/preprints/d5wtn/citation/,d5wtn,preprints,https://api.osf.io/v2/preprints/d5wtn/identifiers/,https://api.osf.io/v2/nodes/gb78h/,https://api.osf.io/v2/preprints/d5wtn/relationships/node/,gb78h,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96c/,563c1cf88c5e4a3877f9e96c,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/d5wtn/files/,https://api.osf.io/v2/files/58474c926c613b01f0004e64/,58474c926c613b01f0004e64,files,https://api.osf.io/v2/preprints/d5wtn/review_actions/,https://api.osf.io/v2/preprints/d5wtn/requests/,https://api.osf.io/v2/preprints/d5wtn/,https://osf.io/preprints/socarxiv/d5wtn/,https://doi.org/10.31235/osf.io/d5wtn,NA
f9825,preprints,2016-12-02T08:54:46.922000,2018-07-02T10:49:06.561616,2016-12-02T08:54:46.922000,NA,NA,A matching of soccer players for testing the association between skin tone and the proportion of red cards received,"I investigate the association between the skin tone of soccer players  
and the number of red cards they receive from a referee. This is done  
by matching players with a dark skin tone to players with a light skin  
tone, based on physically similarity of the players and the positions  
of the players in the field. No support was found for the presence of  
a positive association.",TRUE,FALSE,crowdsourcing|matching|Preprint|skin-tone bias|socarxiv,2018-07-02T10:49:06.550319,NA,,TRUE,accepted,2016-12-02T08:54:46.922000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/f9825/contributors/,https://api.osf.io/v2/preprints/f9825/bibliographic_contributors/,https://api.osf.io/v2/preprints/f9825/citation/,f9825,preprints,https://api.osf.io/v2/preprints/f9825/identifiers/,https://api.osf.io/v2/nodes/8634m/,https://api.osf.io/v2/preprints/f9825/relationships/node/,8634m,nodes,NA,NA,NA,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/f9825/files/,https://api.osf.io/v2/files/584136d99ad5a10209136133/,584136d99ad5a10209136133,files,https://api.osf.io/v2/preprints/f9825/review_actions/,https://api.osf.io/v2/preprints/f9825/requests/,https://api.osf.io/v2/preprints/f9825/,https://osf.io/preprints/socarxiv/f9825/,https://doi.org/10.31235/osf.io/f9825,NA
dsx4c,preprints,2016-11-30T17:11:42.886000,2018-07-02T10:48:33.254542,2016-11-30T17:11:42.886000,NA,NA,"Organizando maiorias, agregando preferências: a Assembleia Nacional Constituinte de 1987-88",Master thesis,TRUE,FALSE,Preprint|socarxiv,2018-07-02T10:48:33.243278,NA,,TRUE,accepted,2016-11-30T17:11:42.886000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/dsx4c/contributors/,https://api.osf.io/v2/preprints/dsx4c/bibliographic_contributors/,https://api.osf.io/v2/preprints/dsx4c/citation/,dsx4c,preprints,https://api.osf.io/v2/preprints/dsx4c/identifiers/,https://api.osf.io/v2/nodes/7hxr9/,https://api.osf.io/v2/preprints/dsx4c/relationships/node/,7hxr9,nodes,NA,NA,NA,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/dsx4c/files/,https://api.osf.io/v2/files/583f08586c613b01fa42f89d/,583f08586c613b01fa42f89d,files,https://api.osf.io/v2/preprints/dsx4c/review_actions/,https://api.osf.io/v2/preprints/dsx4c/requests/,https://api.osf.io/v2/preprints/dsx4c/,https://osf.io/preprints/socarxiv/dsx4c/,https://doi.org/10.31235/osf.io/dsx4c,NA
9wrgh,preprints,2016-11-25T14:24:19.972000,2018-07-02T10:47:34.390840,2016-11-25T14:24:19.972000,NA,NA,Feminicídios no Brasil: semelhanças e diferenças entre municípios brasileiros,"O trabalho discute o perfil socioeconômico e institucional do municípios onde ocorreram casos de feminicídio, no Brasil, no ano de 2014. O trabalho implementou a técnica de clusterização para mapear os 1356 municípios de acordo com a distribuição de rendimento médio mensal per capita, porcentagem de domicílios rurais, a porcentagem de analfabetos maiores de 15 anos e um índice institucional proposto com base em variáveis coletadas no Censo 2010 e na MUNIC 2014. Os resultados apresentam a distribuição da taxa de mortes de mulheres por feminicídio de acordo com as quatro variáveis analisadas, observando a posição dos clusteres e distribuições regionais dos municípios. Foi possível observar que as desigualdades regionais no Brasil expressam, em certa medida, as desigualdades entre os municípios analisados. As localidades com atributos mais desfavoráveis também estavam entre os municípios com maior taxa de mortes de mulheres por feminicídio.


Enviado do Email<https://go.microsoft.com/fwlink/?LinkId=550986> para Windows 10",TRUE,FALSE,Preprint|socarxiv,2018-07-02T10:47:34.383616,NA,,TRUE,accepted,2016-11-25T14:24:19.972000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/9wrgh/contributors/,https://api.osf.io/v2/preprints/9wrgh/bibliographic_contributors/,https://api.osf.io/v2/preprints/9wrgh/citation/,9wrgh,preprints,https://api.osf.io/v2/preprints/9wrgh/identifiers/,https://api.osf.io/v2/nodes/9ctzp/,https://api.osf.io/v2/preprints/9wrgh/relationships/node/,9ctzp,nodes,NA,NA,NA,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/9wrgh/files/,https://api.osf.io/v2/files/583849959ad5a1004a9f5fbd/,583849959ad5a1004a9f5fbd,files,https://api.osf.io/v2/preprints/9wrgh/review_actions/,https://api.osf.io/v2/preprints/9wrgh/requests/,https://api.osf.io/v2/preprints/9wrgh/,https://osf.io/preprints/socarxiv/9wrgh/,https://doi.org/10.31235/osf.io/9wrgh,NA
w9f9z,preprints,2016-11-21T07:34:28.073000,2018-07-02T10:53:47.040282,2016-11-21T07:34:28.073000,NA,NA,Coaching Youth Middle Distance Runners,,TRUE,FALSE,preprint|socarxiv,2018-07-02T10:53:47.028770,NA,,TRUE,accepted,2016-11-21T07:34:28.073000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/w9f9z/contributors/,https://api.osf.io/v2/preprints/w9f9z/bibliographic_contributors/,https://api.osf.io/v2/preprints/w9f9z/citation/,w9f9z,preprints,https://api.osf.io/v2/preprints/w9f9z/identifiers/,https://api.osf.io/v2/nodes/uuy66/,https://api.osf.io/v2/preprints/w9f9z/relationships/node/,uuy66,nodes,NA,NA,NA,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/w9f9z/files/,https://api.osf.io/v2/files/5832a390b83f6901fb77f413/,5832a390b83f6901fb77f413,files,https://api.osf.io/v2/preprints/w9f9z/review_actions/,https://api.osf.io/v2/preprints/w9f9z/requests/,https://api.osf.io/v2/preprints/w9f9z/,https://osf.io/preprints/socarxiv/w9f9z/,https://doi.org/10.31235/osf.io/w9f9z,NA
rgxcn,preprints,2016-11-17T22:12:37.716000,2018-07-02T10:52:05.506193,2016-11-17T22:12:37.716000,NA,NA,"Comment on Guo, Li, Wang, Cai and Duncan","Guo, Li, Wang, Cai and Duncan (2015) recently claimed to have provided
evidence for a general theory of gene-environment interaction.  The theory
holds that those who are labelled as having high or low genetic propensity
to alcohol use will be unresponsive to environmental factors that predict
binge-drinking among those of moderate propensity.  They actually
demonstrate evidence against their theory, but do not seem to have
understood this.",TRUE,FALSE,Preprint|socarxiv,2018-07-02T10:52:05.498388,NA,,TRUE,accepted,2016-11-17T22:12:37.716000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/rgxcn/contributors/,https://api.osf.io/v2/preprints/rgxcn/bibliographic_contributors/,https://api.osf.io/v2/preprints/rgxcn/citation/,rgxcn,preprints,https://api.osf.io/v2/preprints/rgxcn/identifiers/,https://api.osf.io/v2/nodes/yeu33/,https://api.osf.io/v2/preprints/rgxcn/relationships/node/,yeu33,nodes,NA,NA,NA,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/rgxcn/files/,https://api.osf.io/v2/files/582e2b59594d900203791e48/,582e2b59594d900203791e48,files,https://api.osf.io/v2/preprints/rgxcn/review_actions/,https://api.osf.io/v2/preprints/rgxcn/requests/,https://api.osf.io/v2/preprints/rgxcn/,https://osf.io/preprints/socarxiv/rgxcn/,https://doi.org/10.31235/osf.io/rgxcn,NA
kzxpu,preprints,2016-11-17T19:29:26.076000,2018-07-02T10:51:10.309800,2016-11-17T19:29:26.076000,NA,NA,How Ideology Has Hindered Sociological Insight,"American sociology has consistently leaned toward the political Left. This
ideological skew hinders sociological insight in three ways.  First, the
scope of research projects is constrained: sociologists are discouraged
from touching on taboo topics and ideologically unpalatable facts. Second,
the data used in sociological research have been limited. Sociologists
neglect data that portray conservatives positively and liberals negatively.
Data are also truncated to hide facts that subvert a liberal narrative.
Third, the empathic understanding of non-liberal ideologies is inhibited.
Sociologists sometimes develop the erroneous belief that they understand
alternative ideologies, and they fail to explore non-liberal ways of
framing sociological knowledge. Some counterarguments may be raised against
these theses, and I address such counterarguments.",TRUE,FALSE,Preprint|socarxiv,2018-07-02T10:51:10.302785,NA,,TRUE,accepted,2016-11-17T19:29:26.076000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/kzxpu/contributors/,https://api.osf.io/v2/preprints/kzxpu/bibliographic_contributors/,https://api.osf.io/v2/preprints/kzxpu/citation/,kzxpu,preprints,https://api.osf.io/v2/preprints/kzxpu/identifiers/,https://api.osf.io/v2/nodes/scyhd/,https://api.osf.io/v2/preprints/kzxpu/relationships/node/,scyhd,nodes,NA,NA,NA,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/kzxpu/files/,https://api.osf.io/v2/files/582e0519b83f6901fd7809a3/,582e0519b83f6901fd7809a3,files,https://api.osf.io/v2/preprints/kzxpu/review_actions/,https://api.osf.io/v2/preprints/kzxpu/requests/,https://api.osf.io/v2/preprints/kzxpu/,https://osf.io/preprints/socarxiv/kzxpu/,https://doi.org/10.31235/osf.io/kzxpu,NA
