id,type,attributes.date_created,attributes.date_modified,attributes.date_published,attributes.original_publication_date,attributes.doi,attributes.title,attributes.description,attributes.is_published,attributes.is_preprint_orphan,attributes.tags,attributes.preprint_doi_created,attributes.date_withdrawn,attributes.current_user_permissions,attributes.public,attributes.reviews_state,attributes.date_last_transitioned,attributes.has_coi,attributes.conflict_of_interest_statement,attributes.has_data_links,attributes.why_no_data,attributes.data_links,attributes.has_prereg_links,attributes.why_no_prereg,attributes.prereg_links,attributes.prereg_link_info,attributes.subjects,attributes.license_record.copyright_holders,attributes.license_record.year,relationships.contributors.links.related.href,relationships.bibliographic_contributors.links.related.href,relationships.citation.links.related.href,relationships.citation.data.id,relationships.citation.data.type,relationships.identifiers.links.related.href,relationships.node.links.related.href,relationships.node.links.self.href,relationships.node.data.id,relationships.node.data.type,relationships.license.links.related.href,relationships.license.data.id,relationships.license.data.type,relationships.provider.links.related.href,relationships.provider.data.id,relationships.provider.data.type,relationships.files.links.related.href,relationships.primary_file.links.related.href,relationships.primary_file.data.id,relationships.primary_file.data.type,relationships.review_actions.links.related.href,relationships.requests.links.related.href,links.self,links.html,links.doi,links.preprint_doi
azu7s,preprints,2017-03-06T21:44:59.388000,2018-07-02T10:48:22.953097,2017-03-06T21:46:40.223000,NA,10.1111/j.1467-8284.2007.00701.x,"Every now and then, no-futurism faces no sceptical problems","Tallant (2007) has challenged my recent defence of no-futurism (Button 2006), but he does not discuss the key to that defence: that no-futurism’s primitive relation ‘x is real-as-of y’ is not symmetric. I therefore answer Tallant’s challenge in the same way as I originally defended no-futurism. I also clarify no-futurism by rejecting a common mis-characterisation of the growing-block theorist. By supplying a semantics for no-futurists, I demonstrate that no-futurism faces no sceptical challenges. I conclude by considering the problem of how to interpret the relation ‘x is real-as-of y’.

NB: a correction to this article appears in Analysis 68.1. The archived pdf here incorporates the change made in this correction.

Published in Analysis 67.4: 325–32",TRUE,FALSE,Growing Block|No-Futurism|Philosophy of Time,2018-07-02T10:48:22.943747,NA,,TRUE,accepted,2017-03-06T21:46:40.223000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f2c698300375c76c7d|5a8c80f5c698300375c76cf4|5a8c80f5c698300375c76cf6|Arts and Humanities|Philosophy|Metaphysics,Tim Button,2007,https://api.osf.io/v2/preprints/azu7s/contributors/,https://api.osf.io/v2/preprints/azu7s/bibliographic_contributors/,https://api.osf.io/v2/preprints/azu7s/citation/,azu7s,preprints,https://api.osf.io/v2/preprints/azu7s/identifiers/,https://api.osf.io/v2/nodes/6hwda/,https://api.osf.io/v2/preprints/azu7s/relationships/node/,6hwda,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e965/,563c1cf88c5e4a3877f9e965,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/azu7s/files/,https://api.osf.io/v2/files/58bdd8526c613b01f03b3b10/,58bdd8526c613b01f03b3b10,files,https://api.osf.io/v2/preprints/azu7s/review_actions/,https://api.osf.io/v2/preprints/azu7s/requests/,https://api.osf.io/v2/preprints/azu7s/,https://osf.io/preprints/socarxiv/azu7s/,https://doi.org/10.1111/j.1467-8284.2007.00701.x,https://doi.org/10.31235/osf.io/azu7s
pqd8p,preprints,2017-03-06T21:42:28.930000,2018-07-02T10:51:48.264677,2017-03-06T21:44:04.260000,NA,10.1007/978-3-642-03073-4_8,Hyperloops do not threaten the notion of an effective procedure,"This paper develops my (BJPS 2009) criticisms of the philosophical significance of a certain sort of infinitary computational process, a hyperloop. I start by considering whether hyperloops suggest that ‘effectively computable’ is vague (in some sense). I then consider and criticise two arguments by Hogarth, who maintains that hyperloops undermine the very idea of effective computability. I conclude that hyperloops, on their own, cannot threaten the notion of an effective procedure.

Published in Lecture Notes in Computer Science 5635: 68–78.",TRUE,FALSE,Algorithms|Church-Turing Thesis|Philosophy of Computation,2018-07-02T10:51:48.255605,NA,,TRUE,accepted,2017-03-06T21:44:04.260000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f2c698300375c76c7d|5a8c80f5c698300375c76cf4|5a8c80f5c698300375c76cfa|Arts and Humanities|Philosophy|Logic and Foundations of Mathematics|5a8c80f2c698300375c76c7d|5a8c80f5c698300375c76cf4|5a8c80f5c698300375c76cfc|Arts and Humanities|Philosophy|Philosophy of Science,Tim Button,2009,https://api.osf.io/v2/preprints/pqd8p/contributors/,https://api.osf.io/v2/preprints/pqd8p/bibliographic_contributors/,https://api.osf.io/v2/preprints/pqd8p/citation/,pqd8p,preprints,https://api.osf.io/v2/preprints/pqd8p/identifiers/,https://api.osf.io/v2/nodes/mv3sz/,https://api.osf.io/v2/preprints/pqd8p/relationships/node/,mv3sz,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e965/,563c1cf88c5e4a3877f9e965,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/pqd8p/files/,https://api.osf.io/v2/files/58bdd7bcb83f6901f5271d05/,58bdd7bcb83f6901f5271d05,files,https://api.osf.io/v2/preprints/pqd8p/review_actions/,https://api.osf.io/v2/preprints/pqd8p/requests/,https://api.osf.io/v2/preprints/pqd8p/,https://osf.io/preprints/socarxiv/pqd8p/,https://doi.org/10.1007/978-3-642-03073-4_8,https://doi.org/10.31235/osf.io/pqd8p
hywjz,preprints,2017-03-06T21:39:23.092000,2018-07-02T10:51:04.004371,2017-03-06T21:41:51.903000,NA,10.1093/bjps/axp038,SAD computers and two versions of the Church–Turing Thesis,"Recent work on hypercomputation has raised new objections against the Church–Turing Thesis. In this paper, I focus on the challenge posed by a particular kind of hypercomputer, namely, SAD computers. I first consider deterministic and probabilistic barriers to the physical possibility of SAD computation. These barriers suggest several ways to defend a Physical version of the Church–Turing Thesis. I then argue against Hogarth’s analogy between non-Turing computability and non-Euclidean geometry, showing that it is a non-sequitur. I conclude that the Effective version of the Church–Turing Thesis is unaffected by SAD computation.

Published in British Journal for the Philosophy of Science 60.4: 765–92.",TRUE,FALSE,Algorithms|Church-Turing Thesis|Philosophy of Computation,2018-07-02T10:51:03.995616,NA,,TRUE,accepted,2017-03-06T21:41:51.903000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f2c698300375c76c7d|5a8c80f5c698300375c76cf4|5a8c80f5c698300375c76cfa|Arts and Humanities|Philosophy|Logic and Foundations of Mathematics|5a8c80f2c698300375c76c7d|5a8c80f5c698300375c76cf4|5a8c80f5c698300375c76cfc|Arts and Humanities|Philosophy|Philosophy of Science,Tim Button,2008,https://api.osf.io/v2/preprints/hywjz/contributors/,https://api.osf.io/v2/preprints/hywjz/bibliographic_contributors/,https://api.osf.io/v2/preprints/hywjz/citation/,hywjz,preprints,https://api.osf.io/v2/preprints/hywjz/identifiers/,https://api.osf.io/v2/nodes/x6qmm/,https://api.osf.io/v2/preprints/hywjz/relationships/node/,x6qmm,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e965/,563c1cf88c5e4a3877f9e965,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/hywjz/files/,https://api.osf.io/v2/files/58bdd7036c613b01ef3b3a2f/,58bdd7036c613b01ef3b3a2f,files,https://api.osf.io/v2/preprints/hywjz/review_actions/,https://api.osf.io/v2/preprints/hywjz/requests/,https://api.osf.io/v2/preprints/hywjz/,https://osf.io/preprints/socarxiv/hywjz/,https://doi.org/10.1093/bjps/axp038,https://doi.org/10.31235/osf.io/hywjz
3rs7p,preprints,2017-03-06T21:37:37.991000,2018-07-02T10:45:13.566454,2017-03-06T21:38:43.312000,NA,10.1111/j.1467-9264.2010.00293.x,Dadaism: Restrictivism as militant quietism,"Can we quantify over everything: absolutely, positively, definitely, totally, every thing? Some authors have claimed that we must be able to do so, since the doctrine that we cannot is self-stultifying. But this treats restrictivism as a positive doctrine. Restrictivism is much better viewed as a kind of militant quietism, which I call dadaism. Dadaists advance a hostile challenge, with the aim of silencing everyone who claims to hold a positive position about ‘absolute generality’.

Published in  Proceedings of the Aristotelian Society 110.3: 387–98.",TRUE,FALSE,Absolute Generality|Indefinite Extensibility|Quantification|Restrictivism,2018-07-02T10:45:13.555448,NA,,TRUE,accepted,2017-03-06T21:38:43.312000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f2c698300375c76c7d|5a8c80f5c698300375c76cf4|5a8c80f5c698300375c76cf8|Arts and Humanities|Philosophy|Philosophy of Language|5a8c80f2c698300375c76c7d|5a8c80f5c698300375c76cf4|5a8c80f5c698300375c76cfa|Arts and Humanities|Philosophy|Logic and Foundations of Mathematics,Tim Button,2010,https://api.osf.io/v2/preprints/3rs7p/contributors/,https://api.osf.io/v2/preprints/3rs7p/bibliographic_contributors/,https://api.osf.io/v2/preprints/3rs7p/citation/,3rs7p,preprints,https://api.osf.io/v2/preprints/3rs7p/identifiers/,https://api.osf.io/v2/nodes/zhwae/,https://api.osf.io/v2/preprints/3rs7p/relationships/node/,zhwae,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e965/,563c1cf88c5e4a3877f9e965,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/3rs7p/files/,https://api.osf.io/v2/files/58bdd6996c613b01ef3b3a2b/,58bdd6996c613b01ef3b3a2b,files,https://api.osf.io/v2/preprints/3rs7p/review_actions/,https://api.osf.io/v2/preprints/3rs7p/requests/,https://api.osf.io/v2/preprints/3rs7p/,https://osf.io/preprints/socarxiv/3rs7p/,https://doi.org/10.1111/j.1467-9264.2010.00293.x,https://doi.org/10.31235/osf.io/3rs7p
ukbk9,preprints,2017-03-06T21:35:18.208000,2018-07-02T10:53:42.877093,2017-03-06T21:36:20.392000,NA,10.1007/s10670-011-9270-6,The metamathematics of Putnam's model-theoretic arguments,"Putnam famously attempted to use model theory to draw metaphysical conclusions. His Skolemisation argument sought to show metaphysical realists that their favourite theories have countable models. His permutation argument sought to show that they have permuted models. His constructivisation argument sought to show that any empirical evidence is compatible with the Axiom of Constructibility. Here, I examine the metamathematics of all three model-theoretic arguments, and I argue against Bays (2001, 2007) that Putnam is largely immune to metamathematical challenges.

Philip Scowcroft has written a very useful review of this paper, on MathSciNet, MR2785345 (2012e:03005).

Published in Erkenntnis 74.3: 321–49.",TRUE,FALSE,Hilary Putnam|Model-Theoretic Arguments,2018-07-02T10:53:42.866381,NA,,TRUE,accepted,2017-03-06T21:36:20.392000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f2c698300375c76c7d|5a8c80f5c698300375c76cf4|5a8c80f5c698300375c76cf6|Arts and Humanities|Philosophy|Metaphysics|5a8c80f2c698300375c76c7d|5a8c80f5c698300375c76cf4|5a8c80f5c698300375c76cf8|Arts and Humanities|Philosophy|Philosophy of Language|5a8c80f2c698300375c76c7d|5a8c80f5c698300375c76cf4|5a8c80f5c698300375c76cfa|Arts and Humanities|Philosophy|Logic and Foundations of Mathematics,Tim Button,2010,https://api.osf.io/v2/preprints/ukbk9/contributors/,https://api.osf.io/v2/preprints/ukbk9/bibliographic_contributors/,https://api.osf.io/v2/preprints/ukbk9/citation/,ukbk9,preprints,https://api.osf.io/v2/preprints/ukbk9/identifiers/,https://api.osf.io/v2/nodes/x36cr/,https://api.osf.io/v2/preprints/ukbk9/relationships/node/,x36cr,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e965/,563c1cf88c5e4a3877f9e965,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/ukbk9/files/,https://api.osf.io/v2/files/58bdd60fb83f6901ee271ce8/,58bdd60fb83f6901ee271ce8,files,https://api.osf.io/v2/preprints/ukbk9/review_actions/,https://api.osf.io/v2/preprints/ukbk9/requests/,https://api.osf.io/v2/preprints/ukbk9/,https://osf.io/preprints/socarxiv/ukbk9/,https://doi.org/10.1007/s10670-011-9270-6,https://doi.org/10.31235/osf.io/ukbk9
fww8s,preprints,2017-03-06T21:33:25.665000,2018-07-02T10:49:08.585206,2017-03-06T21:34:31.084000,NA,10.1111/j.1468-0068.2010.00785.x,Spotty scope and our relation to fictions,"Whatever the attractions of Tolkein’s world, irrealists about fictions do not believe literally that Bilbo Baggins is a hobbit. Instead, irrealists believe that, according to The Lord of the Rings {Bilbo is a hobbit}. But when irrealists want to say something like ‘I am taller than Bilbo’, there is nowhere good for them to insert the operator ‘according to The Lord of the Rings’. This is an instance of the operator problem. In this paper, I outline and criticise Sainsbury’s (2006) spotty scope approach to the operator problem. Sainsbury treats the problem as syntactic, but the problem is ultimately metaphysical.

Published in Noûs 46.2: 243–58.",TRUE,FALSE,Fictionalism|Irrealism|Philosophy of Fiction,2018-07-02T10:49:08.576882,NA,,TRUE,accepted,2017-03-06T21:34:31.084000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f2c698300375c76c7d|5a8c80f5c698300375c76cf4|5a8c80f5c698300375c76cf6|Arts and Humanities|Philosophy|Metaphysics|5a8c80f2c698300375c76c7d|5a8c80f5c698300375c76cf4|5a8c80f5c698300375c76cf8|Arts and Humanities|Philosophy|Philosophy of Language,Tim Button,2011,https://api.osf.io/v2/preprints/fww8s/contributors/,https://api.osf.io/v2/preprints/fww8s/bibliographic_contributors/,https://api.osf.io/v2/preprints/fww8s/citation/,fww8s,preprints,https://api.osf.io/v2/preprints/fww8s/identifiers/,https://api.osf.io/v2/nodes/y5e3k/,https://api.osf.io/v2/preprints/fww8s/relationships/node/,y5e3k,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e965/,563c1cf88c5e4a3877f9e965,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/fww8s/files/,https://api.osf.io/v2/files/58bdd5966c613b01f43b3a33/,58bdd5966c613b01f43b3a33,files,https://api.osf.io/v2/preprints/fww8s/review_actions/,https://api.osf.io/v2/preprints/fww8s/requests/,https://api.osf.io/v2/preprints/fww8s/,https://osf.io/preprints/socarxiv/fww8s/,https://doi.org/10.1111/j.1468-0068.2010.00785.x,https://doi.org/10.31235/osf.io/fww8s
eqyzp,preprints,2017-03-06T21:30:44.886000,2018-07-02T10:49:04.586772,2017-03-06T21:32:25.675000,NA,NA,"Grades of Discrimination: Indiscernibility, symmetry, and relativity","There are several relations which may fall short of genuine identity, but which behave like identity in important respects. Such grades of discrimination have recently been the subject of much philosophical and technical discussion. This paper aims to complete their technical investigation. Grades of indiscernibility are defined in terms of satisfaction of certain first-order formulas. Grades of symmetry are defined in terms of symmetries on a structure. Both of these families of grades of discrimination have been studied in some detail. However, this paper also introduces grades of relativity, defined in terms of relativeness correspondences. This paper explores the relationships between all the grades of discrimination, exhaustively answering several natural questions that have so far received only partial answers. It also establishes which grades can be captured in terms of satisfaction of object-language formulas, and draws connections with definability theory.

Forthcoming in Notre Dame Journal of Formal Logic.",TRUE,FALSE,Identity of Indiscernibles|Model Theory,2018-07-02T10:49:04.578243,NA,,TRUE,accepted,2017-03-06T21:32:25.675000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f2c698300375c76c7d|5a8c80f5c698300375c76cf4|5a8c80f5c698300375c76cfa|Arts and Humanities|Philosophy|Logic and Foundations of Mathematics,Tim Button,2013,https://api.osf.io/v2/preprints/eqyzp/contributors/,https://api.osf.io/v2/preprints/eqyzp/bibliographic_contributors/,https://api.osf.io/v2/preprints/eqyzp/citation/,eqyzp,preprints,https://api.osf.io/v2/preprints/eqyzp/identifiers/,https://api.osf.io/v2/nodes/8tjby/,https://api.osf.io/v2/preprints/eqyzp/relationships/node/,8tjby,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e965/,563c1cf88c5e4a3877f9e965,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/eqyzp/files/,https://api.osf.io/v2/files/58bdd4f69ad5a1020100e950/,58bdd4f69ad5a1020100e950,files,https://api.osf.io/v2/preprints/eqyzp/review_actions/,https://api.osf.io/v2/preprints/eqyzp/requests/,https://api.osf.io/v2/preprints/eqyzp/,https://osf.io/preprints/socarxiv/eqyzp/,NA,https://doi.org/10.31235/osf.io/eqyzp
ks9f5,preprints,2017-03-06T21:28:13.010000,2018-07-02T10:51:08.920306,2017-03-06T21:29:41.107000,NA,10.1111/j.1467-9264.2014.00373.x,The weight of truth: Lessons for minimalists from Russell’s Gray’s Elegy argument.,"Minimalists, such as Paul Horwich, claim that the notions of truth, reference, and satisfaction are exhausted by some very simple schemes. Unfortunately, there are subtle difficulties with treating these as schemes, in the ordinary sense. So instead, the minimalist regards them as illustrating one-place functions, into which we can input propositions (when considering truth) or propositional constituents (when considering reference and satisfaction). However, Bertrand Russell’s Gray’s Elegy argument teaches us some important lessons about propositions and propositional constituents; and, when applied to minimalism, they show us why we should abandon it.

Published in  Proceedings of the Aristotelian Society 114.3: 261–89.",TRUE,FALSE,Bertrand Russel|Deflationism|Donald Davidson|Minimalism|Truth,2018-07-02T10:51:08.906837,NA,,TRUE,accepted,2017-03-06T21:29:41.107000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f2c698300375c76c7d|5a8c80f5c698300375c76cf4|5a8c80f5c698300375c76cf8|Arts and Humanities|Philosophy|Philosophy of Language|5a8c80f2c698300375c76c7d|5a8c80f5c698300375c76cf4|5a8c80f5c698300375c76cfa|Arts and Humanities|Philosophy|Logic and Foundations of Mathematics|5a8c80f2c698300375c76c7d|5a8c80f5c698300375c76cf4|5a8c80f5c698300375c76d01|Arts and Humanities|Philosophy|History of Philosophy,Tim Button,2014,https://api.osf.io/v2/preprints/ks9f5/contributors/,https://api.osf.io/v2/preprints/ks9f5/bibliographic_contributors/,https://api.osf.io/v2/preprints/ks9f5/citation/,ks9f5,preprints,https://api.osf.io/v2/preprints/ks9f5/identifiers/,https://api.osf.io/v2/nodes/dq4cu/,https://api.osf.io/v2/preprints/ks9f5/relationships/node/,dq4cu,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e965/,563c1cf88c5e4a3877f9e965,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/ks9f5/files/,https://api.osf.io/v2/files/58bdd45e594d9001eeb599b3/,58bdd45e594d9001eeb599b3,files,https://api.osf.io/v2/preprints/ks9f5/review_actions/,https://api.osf.io/v2/preprints/ks9f5/requests/,https://api.osf.io/v2/preprints/ks9f5/,https://osf.io/preprints/socarxiv/ks9f5/,https://doi.org/10.1111/j.1467-9264.2014.00373.x,https://doi.org/10.31235/osf.io/ks9f5
3j29f,preprints,2017-03-06T21:25:53.050000,2018-07-02T10:45:12.227434,2017-03-06T21:27:14.941000,NA,NA,Brains in vats and model theory,"Hilary Putnam’s BIV argument first occurred to him when ‘thinking about a theorem in modern logic, the “Skolem–Löwenheim Theorem”’ (Putnam 1981: 7). One of my aims in this paper is to explore the connection between the argument and the Theorem. But I also want to draw some further connections. In particular, I think that Putnam’s BIV argument provides us with an impressively versatile template for dealing with sceptical challenges. Indeed, this template allows us to unify some of Putnam’s most enduring contributions to the realism/antirealism debate: his discussions of brains-in-vats, of Skolem’s Paradox, and of permutations. In all three cases, we have an argument which does not merely defeat the sceptic; it also shows us that we must reject some prima facie plausible philosophical picture.

Published in  S. Goldberg (ed.), The Brain in a Vat, Cambridge University Press: 131–54.",TRUE,FALSE,Brain-in-vat argument|Hilary Putnam|Model-theoretic argument|Permutation argument,2018-07-02T10:45:12.200493,NA,,TRUE,accepted,2017-03-06T21:27:14.941000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f2c698300375c76c7d|5a8c80f5c698300375c76cf4|5a8c80f5c698300375c76cf6|Arts and Humanities|Philosophy|Metaphysics|5a8c80f2c698300375c76c7d|5a8c80f5c698300375c76cf4|5a8c80f5c698300375c76cf8|Arts and Humanities|Philosophy|Philosophy of Language,Tim Button,2015,https://api.osf.io/v2/preprints/3j29f/contributors/,https://api.osf.io/v2/preprints/3j29f/bibliographic_contributors/,https://api.osf.io/v2/preprints/3j29f/citation/,3j29f,preprints,https://api.osf.io/v2/preprints/3j29f/identifiers/,https://api.osf.io/v2/nodes/h4f35/,https://api.osf.io/v2/preprints/3j29f/relationships/node/,h4f35,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e965/,563c1cf88c5e4a3877f9e965,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/3j29f/files/,https://api.osf.io/v2/files/58bdd3d36c613b01f63b3db2/,58bdd3d36c613b01f63b3db2,files,https://api.osf.io/v2/preprints/3j29f/review_actions/,https://api.osf.io/v2/preprints/3j29f/requests/,https://api.osf.io/v2/preprints/3j29f/,https://osf.io/preprints/socarxiv/3j29f/,NA,https://doi.org/10.31235/osf.io/3j29f
x3d9c,preprints,2017-03-06T21:23:38.276000,2018-07-02T10:53:50.107579,2017-03-06T21:25:03.942000,NA,10.1093/analys/anv106,Knot and Tonk: Nasty connectives on many-valued truth-tables for classical sentential logic,"Prior’s Tonk is a famously horrible connective. It is defined by its inference rules. My aim in this paper is to compare Tonk with some hitherto unnoticed nasty connectives, which are defined in semantic terms. I first use many-valued truth-tables for classical sentential logic to define a nasty connective, Knot. I then argue that we should refuse to add Knot to our language. And I show that this reverses the standard dialectic surrounding Tonk, and yields a novel solution to the problem of many-valued truth-tables for classical sentential logic. I close by outlining the technicalities surrounding nasty connectives on many-valued truth-tables.

Published in Analysis.",TRUE,FALSE,Inferentialism|Semanticism|Tonk|Truth Tables,2018-07-02T10:53:50.098884,NA,,TRUE,accepted,2017-03-06T21:25:03.942000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f2c698300375c76c7d|5a8c80f5c698300375c76cf4|5a8c80f5c698300375c76cfa|Arts and Humanities|Philosophy|Logic and Foundations of Mathematics,Tim Button,2015,https://api.osf.io/v2/preprints/x3d9c/contributors/,https://api.osf.io/v2/preprints/x3d9c/bibliographic_contributors/,https://api.osf.io/v2/preprints/x3d9c/citation/,x3d9c,preprints,https://api.osf.io/v2/preprints/x3d9c/identifiers/,https://api.osf.io/v2/nodes/uemzt/,https://api.osf.io/v2/preprints/x3d9c/relationships/node/,uemzt,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e965/,563c1cf88c5e4a3877f9e965,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/x3d9c/files/,https://api.osf.io/v2/files/58bdd34b594d9001f5b59913/,58bdd34b594d9001f5b59913,files,https://api.osf.io/v2/preprints/x3d9c/review_actions/,https://api.osf.io/v2/preprints/x3d9c/requests/,https://api.osf.io/v2/preprints/x3d9c/,https://osf.io/preprints/socarxiv/x3d9c/,https://doi.org/10.1093/analys/anv106,https://doi.org/10.31235/osf.io/x3d9c
