id,type,attributes.date_created,attributes.date_modified,attributes.date_published,attributes.original_publication_date,attributes.doi,attributes.title,attributes.description,attributes.is_published,attributes.is_preprint_orphan,attributes.license_record,attributes.tags,attributes.preprint_doi_created,attributes.date_withdrawn,attributes.current_user_permissions,attributes.public,attributes.reviews_state,attributes.date_last_transitioned,attributes.has_coi,attributes.conflict_of_interest_statement,attributes.has_data_links,attributes.why_no_data,attributes.data_links,attributes.has_prereg_links,attributes.why_no_prereg,attributes.prereg_links,attributes.prereg_link_info,attributes.subjects,relationships.contributors.links.related.href,relationships.bibliographic_contributors.links.related.href,relationships.citation.links.related.href,relationships.citation.data.id,relationships.citation.data.type,relationships.identifiers.links.related.href,relationships.node.links.related.href,relationships.node.links.self.href,relationships.node.data.id,relationships.node.data.type,relationships.provider.links.related.href,relationships.provider.data.id,relationships.provider.data.type,relationships.files.links.related.href,relationships.primary_file.links.related.href,relationships.primary_file.data.id,relationships.primary_file.data.type,relationships.review_actions.links.related.href,relationships.requests.links.related.href,links.self,links.html,links.preprint_doi
w6gyx,preprints,2016-07-18T16:44:38.712000,2018-07-02T10:53:46.728135,2016-07-18T16:44:38.712000,NA,NA,"Origin, Scope, and Irrevocability of the Manifest Disregard of the Law Doctrine: Second Circuit Views","A paper concerning the ""manifest disregard of the law"" standard in the judicial review of arbitrations",TRUE,FALSE,NA,Preprint|Socarxiv,2018-07-02T10:53:46.719613,NA,,TRUE,accepted,2016-07-18T16:44:38.712000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,https://api.osf.io/v2/preprints/w6gyx/contributors/,https://api.osf.io/v2/preprints/w6gyx/bibliographic_contributors/,https://api.osf.io/v2/preprints/w6gyx/citation/,w6gyx,preprints,https://api.osf.io/v2/preprints/w6gyx/identifiers/,https://api.osf.io/v2/nodes/f9y86/,https://api.osf.io/v2/preprints/w6gyx/relationships/node/,f9y86,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/w6gyx/files/,https://api.osf.io/v2/files/578cfdb26c613b01e815cef2/,578cfdb26c613b01e815cef2,files,https://api.osf.io/v2/preprints/w6gyx/review_actions/,https://api.osf.io/v2/preprints/w6gyx/requests/,https://api.osf.io/v2/preprints/w6gyx/,https://osf.io/preprints/socarxiv/w6gyx/,https://doi.org/10.31235/osf.io/w6gyx
sjghq,preprints,2016-07-18T16:44:15.511000,2018-07-02T10:52:08.433704,2016-07-18T16:44:15.511000,NA,NA,The Burden of Knowledge,A paper concern the virtues of ignorance and law's role in maintaining it,TRUE,FALSE,NA,Preprint|Socarxiv,2018-07-02T10:52:08.425507,NA,,TRUE,accepted,2016-07-18T16:44:15.511000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,https://api.osf.io/v2/preprints/sjghq/contributors/,https://api.osf.io/v2/preprints/sjghq/bibliographic_contributors/,https://api.osf.io/v2/preprints/sjghq/citation/,sjghq,preprints,https://api.osf.io/v2/preprints/sjghq/identifiers/,https://api.osf.io/v2/nodes/xj5eq/,https://api.osf.io/v2/preprints/sjghq/relationships/node/,xj5eq,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/sjghq/files/,https://api.osf.io/v2/files/578cfba8594d9001f281645e/,578cfba8594d9001f281645e,files,https://api.osf.io/v2/preprints/sjghq/review_actions/,https://api.osf.io/v2/preprints/sjghq/requests/,https://api.osf.io/v2/preprints/sjghq/,https://osf.io/preprints/socarxiv/sjghq/,https://doi.org/10.31235/osf.io/sjghq
6zyjd,preprints,2016-07-18T16:43:51.988000,2018-07-02T10:46:29.983604,2016-07-18T16:43:51.988000,NA,NA,Law's Public/Private Structure,A paper characterizing legal systems by their division of decisionmaking between public and private institutions,TRUE,FALSE,NA,Preprint|Socarxiv,2018-07-02T10:46:29.972966,NA,,TRUE,accepted,2016-07-18T16:43:51.988000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,https://api.osf.io/v2/preprints/6zyjd/contributors/,https://api.osf.io/v2/preprints/6zyjd/bibliographic_contributors/,https://api.osf.io/v2/preprints/6zyjd/citation/,6zyjd,preprints,https://api.osf.io/v2/preprints/6zyjd/identifiers/,https://api.osf.io/v2/nodes/t6ng9/,https://api.osf.io/v2/preprints/6zyjd/relationships/node/,t6ng9,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/6zyjd/files/,https://api.osf.io/v2/files/578d00d69ad5a101fd9531cd/,578d00d69ad5a101fd9531cd,files,https://api.osf.io/v2/preprints/6zyjd/review_actions/,https://api.osf.io/v2/preprints/6zyjd/requests/,https://api.osf.io/v2/preprints/6zyjd/,https://osf.io/preprints/socarxiv/6zyjd/,https://doi.org/10.31235/osf.io/6zyjd
2edg7,preprints,2016-07-18T16:43:24.113000,2018-07-02T10:45:07.813640,2016-07-18T16:43:24.113000,NA,NA,State Action Problems,"A paper proposing a two-step, institutionally focused state action theory that is a natural consequence of a broader public/private theory of legal systems",TRUE,FALSE,NA,Preprint|Socarxiv,2018-07-02T10:45:07.805959,NA,,TRUE,accepted,2016-07-18T16:43:24.113000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,https://api.osf.io/v2/preprints/2edg7/contributors/,https://api.osf.io/v2/preprints/2edg7/bibliographic_contributors/,https://api.osf.io/v2/preprints/2edg7/citation/,2edg7,preprints,https://api.osf.io/v2/preprints/2edg7/identifiers/,https://api.osf.io/v2/nodes/aq5nu/,https://api.osf.io/v2/preprints/2edg7/relationships/node/,aq5nu,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/2edg7/files/,https://api.osf.io/v2/files/578d01f49ad5a101fc953196/,578d01f49ad5a101fc953196,files,https://api.osf.io/v2/preprints/2edg7/review_actions/,https://api.osf.io/v2/preprints/2edg7/requests/,https://api.osf.io/v2/preprints/2edg7/,https://osf.io/preprints/socarxiv/2edg7/,https://doi.org/10.31235/osf.io/2edg7
84t6b,preprints,2016-07-18T16:42:50.150000,2018-07-02T10:47:28.756945,2016-07-18T16:42:50.150000,NA,NA,Origins of the Public/Private Theory of Legal Systems,A book chapter constructing the public/private theory of legal systems and connecting it with other jurisprudential theories,TRUE,FALSE,NA,Preprint|Socarxiv,2018-07-02T10:47:28.749282,NA,,TRUE,accepted,2016-07-18T16:42:50.150000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,https://api.osf.io/v2/preprints/84t6b/contributors/,https://api.osf.io/v2/preprints/84t6b/bibliographic_contributors/,https://api.osf.io/v2/preprints/84t6b/citation/,84t6b,preprints,https://api.osf.io/v2/preprints/84t6b/identifiers/,https://api.osf.io/v2/nodes/tdves/,https://api.osf.io/v2/preprints/84t6b/relationships/node/,tdves,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/84t6b/files/,https://api.osf.io/v2/files/578d04bb9ad5a101f79531a5/,578d04bb9ad5a101f79531a5,files,https://api.osf.io/v2/preprints/84t6b/review_actions/,https://api.osf.io/v2/preprints/84t6b/requests/,https://api.osf.io/v2/preprints/84t6b/,https://osf.io/preprints/socarxiv/84t6b/,https://doi.org/10.31235/osf.io/84t6b
mxrgv,preprints,2016-07-18T16:32:25.134000,2018-07-02T10:51:43.567463,2016-07-18T16:32:25.134000,NA,NA,"Sheep in Goats' Clothing: Satire and Fair Use After Campbell v. Acuff Rose Music, Inc.","A tricky question emerges from the Supreme Court's decision in Campbell: If a parodic work, to use Justice Souter's words, shades into satire, is it no longer classifiable (and therefore no longer defensible) as a parody? Should it be regarded as having crossed a critical boundary for fair use purposes? Campbell suggests that it should, but there are actually compelling reasons, rooted in principles underlying the doctrine of fair use, why some types of parodic works that shade into satire should not be regarded as infringing. After examining the curious development of the parody/satire distinction within the law of fair use, this article draws on literary theory to propose a workable and more accurate taxonomy than that provided in Campbell, by means of which courts engaging in a fair use analysis can evaluate works that are hybrids of parody and satire.

Annemarie Bridy
Professor<http://www.uidaho.edu/law/faculty/annemariebridy>|University of Idaho College of Law|PO Box 83720-0051|Boise, ID 83720|Ph. 208.364.4583
Affiliate Scholar<https://cyberlaw.stanford.edu/about/people/annemarie-bridy>|Stanford Center for Internet and Society
Affiliate Fellow<http://isp.yale.edu/people-directory?type=19>|Yale Information Society Project
SSRN<http://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=630766>|HeinOnline<http://heinonline.org/HOL/AuthorProfile?collection=journals&search_name=Bridy,%20Annemarie&base=js>|LinkedIn<https://www.linkedin.com/in/annemariebridy>|Twitter<https://twitter.com/AnnemarieBridy>",TRUE,FALSE,NA,Preprint|socarxiv,2018-07-02T10:51:43.559950,NA,,TRUE,accepted,2016-07-18T16:32:25.134000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,https://api.osf.io/v2/preprints/mxrgv/contributors/,https://api.osf.io/v2/preprints/mxrgv/bibliographic_contributors/,https://api.osf.io/v2/preprints/mxrgv/citation/,mxrgv,preprints,https://api.osf.io/v2/preprints/mxrgv/identifiers/,https://api.osf.io/v2/nodes/texpx/,https://api.osf.io/v2/preprints/mxrgv/relationships/node/,texpx,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/mxrgv/files/,https://api.osf.io/v2/files/578d049b9ad5a101f79531a3/,578d049b9ad5a101f79531a3,files,https://api.osf.io/v2/preprints/mxrgv/review_actions/,https://api.osf.io/v2/preprints/mxrgv/requests/,https://api.osf.io/v2/preprints/mxrgv/,https://osf.io/preprints/socarxiv/mxrgv/,https://doi.org/10.31235/osf.io/mxrgv
5ru6m,preprints,2016-07-18T16:30:32.843000,2018-07-02T10:46:25.549198,2016-07-18T16:30:32.843000,NA,NA,Coding Creativity: Copyright and the Artificially Intelligent Author,"For more than a quarter century, interest among copyright scholars in the question of AI authorship has waxed and waned as the popular conversation about AI has oscillated between exaggerated predictions for its future and premature pronouncements of its death. For policymakers, the issue has sat on the horizon, always within view but never actually pressing. To recognize this fact, however, is not to say that we can or should ignore the challenge that AI authorship presents to copyright law's underlying assumptions about creativity. On the contrary, the relatively slow development of AI offers a reprieve from the reactive, crisis-driven model of policymaking that has dominated copyright law in the digital era.

By engaging and extending insights from two relatively discrete lines of existing scholarship - the postmodern critique of romantic authorship and the more pragmatic literature on copyright in works produced with the aid of computers - this Article seeks to answer the vexing copyright questions that arise from the artificially intelligent production of cultural works. It does so by developing the argument that all creativity is inherently algorithmic and that works produced autonomously by computers are therefore less heterogeneous to both their human counterparts and the current structure of copyright law than appearances may at first suggest.

Annemarie Bridy
Professor<http://www.uidaho.edu/law/faculty/annemariebridy>|University of Idaho College of Law|PO Box 83720-0051|Boise, ID 83720|Ph. 208.364.4583
Affiliate Scholar<https://cyberlaw.stanford.edu/about/people/annemarie-bridy>|Stanford Center for Internet and Society
Affiliate Fellow<http://isp.yale.edu/people-directory?type=19>|Yale Information Society Project
SSRN<http://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=630766>|HeinOnline<http://heinonline.org/HOL/AuthorProfile?collection=journals&search_name=Bridy,%20Annemarie&base=js>|LinkedIn<https://www.linkedin.com/in/annemariebridy>|Twitter<https://twitter.com/AnnemarieBridy>",TRUE,FALSE,NA,Preprint|socarxiv,2018-07-02T10:46:25.540667,NA,,TRUE,accepted,2016-07-18T16:30:32.843000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,https://api.osf.io/v2/preprints/5ru6m/contributors/,https://api.osf.io/v2/preprints/5ru6m/bibliographic_contributors/,https://api.osf.io/v2/preprints/5ru6m/citation/,5ru6m,preprints,https://api.osf.io/v2/preprints/5ru6m/identifiers/,https://api.osf.io/v2/nodes/kbxu2/,https://api.osf.io/v2/preprints/5ru6m/relationships/node/,kbxu2,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/5ru6m/files/,https://api.osf.io/v2/files/578d042a594d9001f3816437/,578d042a594d9001f3816437,files,https://api.osf.io/v2/preprints/5ru6m/review_actions/,https://api.osf.io/v2/preprints/5ru6m/requests/,https://api.osf.io/v2/preprints/5ru6m/,https://osf.io/preprints/socarxiv/5ru6m/,https://doi.org/10.31235/osf.io/5ru6m
ft2j5,preprints,2016-07-18T14:56:47.737000,2018-07-02T10:49:08.145125,2016-07-18T14:56:47.737000,NA,NA,"Disease and Dowry: Community Context, Gender, and Adult Health in India","Abstract

Despite growing research on health and residential contexts, relatively little is understood about gendered contexts that are differentially important for women's and men's physical health in low- and middle-income countries. This study advances the prior knowledge by examining whether the local frequency of a salient and gendered practice in India—dowry—is associated with gender differences in physical health (acute illness, illness length, and chronic illness). Analyses are conducted using multilevel logistic and negative binomial regression models and national data on men and women across India (N = 102,763). Results show that as dowry frequency increases in communities, not only do women have a greater likelihood of poor health across all three health outcomes, but men also have a greater likelihood of acute illness and illness length. Men, however, have a lower likelihood of chronic illness as the frequency of dowry increases in communities. In the case of all three health outcomes, results showed consistently wider health gaps between men and women in communities with a higher frequency of dowry.",TRUE,FALSE,NA,Preprint|socarxiv,2018-07-02T10:49:08.137910,NA,,TRUE,accepted,2016-07-18T14:56:47.737000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,https://api.osf.io/v2/preprints/ft2j5/contributors/,https://api.osf.io/v2/preprints/ft2j5/bibliographic_contributors/,https://api.osf.io/v2/preprints/ft2j5/citation/,ft2j5,preprints,https://api.osf.io/v2/preprints/ft2j5/identifiers/,https://api.osf.io/v2/nodes/rnvvw/,https://api.osf.io/v2/preprints/ft2j5/relationships/node/,rnvvw,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/ft2j5/files/,https://api.osf.io/v2/files/578cee319ad5a101f7953173/,578cee319ad5a101f7953173,files,https://api.osf.io/v2/preprints/ft2j5/review_actions/,https://api.osf.io/v2/preprints/ft2j5/requests/,https://api.osf.io/v2/preprints/ft2j5/,https://osf.io/preprints/socarxiv/ft2j5/,https://doi.org/10.31235/osf.io/ft2j5
qhfxs,preprints,2016-07-18T14:49:09.356000,2018-07-02T10:51:50.287471,2016-07-18T14:49:09.356000,NA,NA,"Caste, Class, and Urbanization: The Shaping of Religious Community in Contemporary India","Abstract
Building on the implications of qualitative work from India and urbanism theories, I aim to understand whether religious bonding social capital in contemporary India increases with greater urbanization and whether such increases are moderated by caste or social class position. Results from multinomial logistic regression on 1,417 Hindu respondents in a nationally representative sample of India (World Values Survey-India 2001) indicate that religious bonding is fostered by urbanism and that this association is stronger for upper castes. But there is little evidence that social class similarly moderates the association between urbanism and religious bonding. In light of these findings, religious bonding might be better understood as rooted in the interaction of caste dynamics and changes in the urban environment, rather than as a result of greater affluence. The data are also consistent with work underscoring the importance of disentangling social class and caste among Hindus in contemporary India.",TRUE,FALSE,NA,Preprint|socarxiv,2018-07-02T10:51:50.277131,NA,,TRUE,accepted,2016-07-18T14:49:09.356000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,https://api.osf.io/v2/preprints/qhfxs/contributors/,https://api.osf.io/v2/preprints/qhfxs/bibliographic_contributors/,https://api.osf.io/v2/preprints/qhfxs/citation/,qhfxs,preprints,https://api.osf.io/v2/preprints/qhfxs/identifiers/,https://api.osf.io/v2/nodes/a9tr3/,https://api.osf.io/v2/preprints/qhfxs/relationships/node/,a9tr3,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/qhfxs/files/,https://api.osf.io/v2/files/578cec67b83f690200e26854/,578cec67b83f690200e26854,files,https://api.osf.io/v2/preprints/qhfxs/review_actions/,https://api.osf.io/v2/preprints/qhfxs/requests/,https://api.osf.io/v2/preprints/qhfxs/,https://osf.io/preprints/socarxiv/qhfxs/,https://doi.org/10.31235/osf.io/qhfxs
d2kz9,preprints,2016-07-18T14:40:27.577000,2018-07-02T10:48:30.847502,2016-07-18T14:40:27.577000,NA,NA,Gender Discrimination in Peer Review,"Abstract: Bias in the peer review process is not a new phenomenon. This essay reviews what happened when a lack of editorial oversight resulted in sexist review comments sent to female authors of a submitted paper to a major journal.


Angela Cochran
Director, Journals
American Society of Civil Engineers
1801 Alexander Bell Dr.
Reston, VA 20191

Past-president, Council of Science Editors<http://www.councilscienceeditors.org/i4a/pages/index.cfm?pageid=1>
[iD icon]<http://orcid.org/>orcid.org/0000-0002-6255-4389

P: 703-295-6133
E: acochran@asce.org<mailto:acochran@asce.org>

Looking for solutions? Start at ascelibrary.org<http://ascelibrary.org/>!
---------------------------------------------------------------------------------------
 This email has been scanned for email related threats and delivered safely by Mimecast.
 For more information please visit http://www.mimecast.com
---------------------------------------------------------------------------------------",TRUE,FALSE,NA,preprint|socarxiv,2018-07-02T10:48:30.836269,NA,,TRUE,accepted,2016-07-18T14:40:27.577000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,https://api.osf.io/v2/preprints/d2kz9/contributors/,https://api.osf.io/v2/preprints/d2kz9/bibliographic_contributors/,https://api.osf.io/v2/preprints/d2kz9/citation/,d2kz9,preprints,https://api.osf.io/v2/preprints/d2kz9/identifiers/,https://api.osf.io/v2/nodes/a7rv3/,https://api.osf.io/v2/preprints/d2kz9/relationships/node/,a7rv3,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/d2kz9/files/,https://api.osf.io/v2/files/578cea63594d9001f0816413/,578cea63594d9001f0816413,files,https://api.osf.io/v2/preprints/d2kz9/review_actions/,https://api.osf.io/v2/preprints/d2kz9/requests/,https://api.osf.io/v2/preprints/d2kz9/,https://osf.io/preprints/socarxiv/d2kz9/,https://doi.org/10.31235/osf.io/d2kz9
