id,type,attributes.date_created,attributes.date_modified,attributes.date_published,attributes.original_publication_date,attributes.doi,attributes.title,attributes.description,attributes.is_published,attributes.is_preprint_orphan,attributes.tags,attributes.preprint_doi_created,attributes.date_withdrawn,attributes.current_user_permissions,attributes.public,attributes.reviews_state,attributes.date_last_transitioned,attributes.has_coi,attributes.conflict_of_interest_statement,attributes.has_data_links,attributes.why_no_data,attributes.data_links,attributes.has_prereg_links,attributes.why_no_prereg,attributes.prereg_links,attributes.prereg_link_info,attributes.subjects,attributes.license_record.copyright_holders,attributes.license_record.year,relationships.contributors.links.related.href,relationships.bibliographic_contributors.links.related.href,relationships.citation.links.related.href,relationships.citation.data.id,relationships.citation.data.type,relationships.identifiers.links.related.href,relationships.node.links.related.href,relationships.node.links.self.href,relationships.node.data.id,relationships.node.data.type,relationships.provider.links.related.href,relationships.provider.data.id,relationships.provider.data.type,relationships.files.links.related.href,relationships.primary_file.links.related.href,relationships.primary_file.data.id,relationships.primary_file.data.type,relationships.review_actions.links.related.href,relationships.requests.links.related.href,relationships.license.links.related.href,relationships.license.data.id,relationships.license.data.type,links.self,links.html,links.preprint_doi,links.doi
bp7c4,preprints,2016-11-17T08:35:38.984000,2018-07-02T10:48:25.905048,2016-11-17T08:35:38.984000,NA,NA,Algorhythmic governance: Regulating the ‘heartbeat’ of a city using the Internet of Things,"To date, research examining the socio-spatial effects of smart city technologies have charted how they are reconfiguring the production of space, spatiality and mobility, and how urban space is governed, but have paid little attention to how the temporality of cities is being reshaped by systems and infrastructure that capture, process and act on real-time data. In this paper, we map out the ways in which city-scale Internet of Things infrastructures, and their associated networks of sensors, meters, transponders, actuators and algorithms, are used to measure, monitor and regulate the polymorphic temporal rhythms of urban life. Drawing on Lefebvre (1992[2004]), and subsequent research, we employ rhythmanalysis in conjunction with Miyazaki’s (2012, 2013a/b) notion of ‘algorhythm’ and nascent work on algorithmic governance, to develop a concept of ‘algorhythmic governance’. We then use this framing to make sense of two empirical case studies: a traffic management system and sound monitoring and modelling. Our analysis reveals: (1) how smart city technologies computationally perform rhythmanalysis and undertake rhythm-work that intervenes in space-time processes; (2) three distinct forms of algorhythmic governance, varying on the basis of adaptiveness, immediacy of action, and whether humans are in, on-, of-, off-the-loop; (3) and a number of factors that shape how algorhythmic governance works in practice.",TRUE,FALSE,algorhythm|algorithmic governance|control room|internet of things|noise monitoring|Preprint|rhythmanalysis|sensors|smart cities|socarxiv|temporality|traffic management,2018-07-02T10:48:25.892175,NA,,TRUE,accepted,2016-11-17T08:35:38.984000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/bp7c4/contributors/,https://api.osf.io/v2/preprints/bp7c4/bibliographic_contributors/,https://api.osf.io/v2/preprints/bp7c4/citation/,bp7c4,preprints,https://api.osf.io/v2/preprints/bp7c4/identifiers/,https://api.osf.io/v2/nodes/7hymv/,https://api.osf.io/v2/preprints/bp7c4/relationships/node/,7hymv,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/bp7c4/files/,https://api.osf.io/v2/files/582d6cdb6c613b021ce9603d/,582d6cdb6c613b021ce9603d,files,https://api.osf.io/v2/preprints/bp7c4/review_actions/,https://api.osf.io/v2/preprints/bp7c4/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/bp7c4/,https://osf.io/preprints/socarxiv/bp7c4/,https://doi.org/10.31235/osf.io/bp7c4,NA
axxf8,preprints,2016-11-17T07:07:22.724000,2018-07-02T10:48:22.536389,2016-11-17T07:07:22.724000,NA,10.1016/j.jas.2016.10.010,"Adaptations to sea level change and transitions to agriculture at Khao Toh Chong rockshelter, Peninsular Thailand","Published in:

Marwick, B., Van Vlack, H.G., Conrad, C., Shoocongdej, R., Thongcharoenchaikit, C., Kwak, S. 2016 Adaptations to sea level change and transitions to agriculture at Khao Toh Chong rockshelter, Peninsular Thailand, _Journal of Archaeological Science_  ",TRUE,FALSE,archaeology|Preprint|research-compendium|socarxiv,2018-07-02T10:48:22.524504,NA,,TRUE,accepted,2016-11-17T07:07:22.724000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|5a8c80f9c698300375c76df6|5a8c80f9c698300375c76dfb|Social and Behavioral Sciences|Anthropology|Archaeological Anthropology,,2016,https://api.osf.io/v2/preprints/axxf8/contributors/,https://api.osf.io/v2/preprints/axxf8/bibliographic_contributors/,https://api.osf.io/v2/preprints/axxf8/citation/,axxf8,preprints,https://api.osf.io/v2/preprints/axxf8/identifiers/,https://api.osf.io/v2/nodes/uduub/,https://api.osf.io/v2/preprints/axxf8/relationships/node/,uduub,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/axxf8/files/,https://api.osf.io/v2/files/5840881e594d900206c9f38b/,5840881e594d900206c9f38b,files,https://api.osf.io/v2/preprints/axxf8/review_actions/,https://api.osf.io/v2/preprints/axxf8/requests/,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96a/,563c1cf88c5e4a3877f9e96a,licenses,https://api.osf.io/v2/preprints/axxf8/,https://osf.io/preprints/socarxiv/axxf8/,https://doi.org/10.31235/osf.io/axxf8,https://doi.org/10.1016/j.jas.2016.10.010
6a3nt,preprints,2016-11-14T15:27:57.681000,2018-07-02T10:46:27.684576,2016-11-14T15:27:57.681000,NA,NA,Is the ‘Local Candidate’ Advantage a Myth? Analysing the Effects of Localism in the 2015 UK General Election,"This paper studies the question of the so-called electoral advantage of local candidates. We use a diverse range of data sources to estimate whether a candidate residing in the same constituency they compete has any advantage at all. We then compare the effect of the factual information against a measure of perception of residence, taken from the British Election Study Internet Panel. We propose different methodological innovations from traditional analyses of this issue. We first concentrate on the top two candidates of the most competitive constituencies, and use a measurement of perception calculates using Multilevel Regression with Post-stratification. We use mediation analysis to estimate the overall effects. Our findings show that local candidates have an advantage only if they are perceived as local, and that incumbents are usually perceived as more local than challengers.",TRUE,FALSE,Preprint|socarxiv,2018-07-02T10:46:27.677153,NA,,TRUE,accepted,2016-11-14T15:27:57.681000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/6a3nt/contributors/,https://api.osf.io/v2/preprints/6a3nt/bibliographic_contributors/,https://api.osf.io/v2/preprints/6a3nt/citation/,6a3nt,preprints,https://api.osf.io/v2/preprints/6a3nt/identifiers/,https://api.osf.io/v2/nodes/hgc3j/,https://api.osf.io/v2/preprints/6a3nt/relationships/node/,hgc3j,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/6a3nt/files/,https://api.osf.io/v2/files/5829d7ffb83f6901f78e6f27/,5829d7ffb83f6901f78e6f27,files,https://api.osf.io/v2/preprints/6a3nt/review_actions/,https://api.osf.io/v2/preprints/6a3nt/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/6a3nt/,https://osf.io/preprints/socarxiv/6a3nt/,https://doi.org/10.31235/osf.io/6a3nt,NA
6q5ew,preprints,2016-11-13T17:27:26.676000,2018-07-02T10:46:29.006533,2016-11-13T17:27:26.676000,NA,NA,Deliberative democracy,"Deliberative democracy is a political theory that requires legitimate decision making to be based on deliberation among citizens. The theory is often contrasted with the purely aggregative voting methods used in many democratic societies, as well as the self-interested bargaining typified in economics. Deliberative democracy is compatible with science and technology communication theory in that both broad theories promote participation, engagement, and accessible knowledge for all people, not just for the powerful or elite. In contrast to methods of public engagement with science and technology such as cafés scientifique (or science cafés), deliberative procedures are generally more focused on outcomes and decisions rather than on purely discussions. While enhanced knowledge and participation are benefits in both types of activity, deliberative processes typically involve a definitive conclusion of some sort. Consensus conferences typically seek this type of conclusion, as do citizen juries and deliberative polls.",TRUE,FALSE,Preprint|socarxiv,2018-07-02T10:46:28.998262,NA,,TRUE,accepted,2016-11-13T17:27:26.676000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/6q5ew/contributors/,https://api.osf.io/v2/preprints/6q5ew/bibliographic_contributors/,https://api.osf.io/v2/preprints/6q5ew/citation/,6q5ew,preprints,https://api.osf.io/v2/preprints/6q5ew/identifiers/,https://api.osf.io/v2/nodes/ak523/,https://api.osf.io/v2/preprints/6q5ew/relationships/node/,ak523,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/6q5ew/files/,https://api.osf.io/v2/files/5828a280b83f6901f38e6ea5/,5828a280b83f6901f38e6ea5,files,https://api.osf.io/v2/preprints/6q5ew/review_actions/,https://api.osf.io/v2/preprints/6q5ew/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/6q5ew/,https://osf.io/preprints/socarxiv/6q5ew/,https://doi.org/10.31235/osf.io/6q5ew,NA
47r78,preprints,2016-11-13T17:25:13.278000,2018-07-02T10:45:15.754290,2016-11-13T17:25:13.278000,NA,NA,"Venter, J. Craig (1946–)","J. Craig Venter is an entrepreneurial scientist who has made international headlines for his work sequencing the human genome, discovering new microorganisms and genes in the ocean, and, more recently, engineering synthetic life. Patents on his discoveries caused international concern and speculation about intellectual property rights relating to DNA.",TRUE,FALSE,Preprint|socarxiv,2018-07-02T10:45:15.740844,NA,,TRUE,accepted,2016-11-13T17:25:13.278000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/47r78/contributors/,https://api.osf.io/v2/preprints/47r78/bibliographic_contributors/,https://api.osf.io/v2/preprints/47r78/citation/,47r78,preprints,https://api.osf.io/v2/preprints/47r78/identifiers/,https://api.osf.io/v2/nodes/mnpcw/,https://api.osf.io/v2/preprints/47r78/relationships/node/,mnpcw,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/47r78/files/,https://api.osf.io/v2/files/5828a1fb9ad5a101fdb7483c/,5828a1fb9ad5a101fdb7483c,files,https://api.osf.io/v2/preprints/47r78/review_actions/,https://api.osf.io/v2/preprints/47r78/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/47r78/,https://osf.io/preprints/socarxiv/47r78/,https://doi.org/10.31235/osf.io/47r78,NA
76khx,preprints,2016-11-13T17:23:50.741000,2018-07-02T10:46:30.844197,2016-11-13T17:23:50.741000,NA,NA,Science circus,"Science circuses are interactive, usually traveling, exhibitions that present science-themed shows or displays to audiences in an entertaining, theatrical manner. They are a method of communication used to convey
the wonders of science and technology and promote the process of scientific discovery.",TRUE,FALSE,Preprint|socarxiv,2018-07-02T10:46:30.836728,NA,,TRUE,accepted,2016-11-13T17:23:50.741000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/76khx/contributors/,https://api.osf.io/v2/preprints/76khx/bibliographic_contributors/,https://api.osf.io/v2/preprints/76khx/citation/,76khx,preprints,https://api.osf.io/v2/preprints/76khx/identifiers/,https://api.osf.io/v2/nodes/a6pu9/,https://api.osf.io/v2/preprints/76khx/relationships/node/,a6pu9,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/76khx/files/,https://api.osf.io/v2/files/5828a1a8594d9001fcbd1fa4/,5828a1a8594d9001fcbd1fa4,files,https://api.osf.io/v2/preprints/76khx/review_actions/,https://api.osf.io/v2/preprints/76khx/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/76khx/,https://osf.io/preprints/socarxiv/76khx/,https://doi.org/10.31235/osf.io/76khx,NA
z2kuq,preprints,2016-11-13T16:59:03.005000,2018-07-02T10:55:04.968665,2016-11-13T16:59:03.005000,NA,NA,Deliberative Processes in Practice,"This chapter discusses the use of deliberative processes in policy making about bioethics, drawing more broadly on deliberative democracy theory and health policy. We discuss who runs deliberative processes and why, but are particularly concerned with what conditions are needed for deliberative processes to be successful. We note uncertainties and tensions that may be inevitable in meeting these conditions. Fairness and accountability emerge as themes in which these conditions can be grouped. For accountability in particular, understanding the policy context and motives for deliberative processes are essential to their evaluation.",TRUE,FALSE,Preprint|socarxiv,2018-07-02T10:55:04.961620,NA,,TRUE,accepted,2016-11-13T16:59:03.005000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/z2kuq/contributors/,https://api.osf.io/v2/preprints/z2kuq/bibliographic_contributors/,https://api.osf.io/v2/preprints/z2kuq/citation/,z2kuq,preprints,https://api.osf.io/v2/preprints/z2kuq/identifiers/,https://api.osf.io/v2/nodes/39zxk/,https://api.osf.io/v2/preprints/z2kuq/relationships/node/,39zxk,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/z2kuq/files/,https://api.osf.io/v2/files/58289bd86c613b01fdadc080/,58289bd86c613b01fdadc080,files,https://api.osf.io/v2/preprints/z2kuq/review_actions/,https://api.osf.io/v2/preprints/z2kuq/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/z2kuq/,https://osf.io/preprints/socarxiv/z2kuq/,https://doi.org/10.31235/osf.io/z2kuq,NA
ydy6b,preprints,2016-11-12T14:10:23.011000,2018-07-02T10:55:03.168277,2016-11-12T14:10:23.011000,NA,NA,Starting Off on the Wrong Foot: Elite Influences in Multi-Ethnic Democratization Settings,"Abstract:

Elite manipulation theories, particularly the idea of diversionary war, have played a substantial role in the analysis of ethnic civil wars. Some, as  Gagnon (2004), argue that political elites have shaped the perceptions of their population to create the illusion of a threatening outside world. This, driven to the extreme, would then give rise to an ethnic security dilemma and potentially, civil war. Even if violence does not break out, divisive elite manipulation increases the likelihood of self-perpetuating injustices between members of ethnic groups. Snyder (2000) argues that democratizing multi-ethnic states face an extraordinarily high risk of such conflict.

During and shortly after democratization processes, when political leaders are most in need of popular backing, the temptation to seek the support of a fairly well defined ethnic group rather than that of the multi-ethnic demos that existed so far may be strong. Especially if group identities have been reified through institutionalization – as is frequently the case in multi-ethnic societies – ready-made social cleavages may be available for politicians to exploit. However, Brubaker (1998) convincingly argues that political leaders rarely have both the ability and ideal environment to manipulate identities for their own personal need that the theory of diversionary war suggests.

This paper provides an initial analysis of the first in a series of democratization cases in ethnically heterogeneous settings: the Burundian democratization process of the late 1980s and early 1990s. Based on news agency and local newspaper reports, this paper attempts to assess to what degree elites stimulate ethnic hostilities in their bid for political power and to what extend they react to credible already present in the population.",TRUE,FALSE,preprint|socarxiv,2018-07-02T10:55:03.160038,NA,,TRUE,accepted,2016-11-12T14:10:23.011000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/ydy6b/contributors/,https://api.osf.io/v2/preprints/ydy6b/bibliographic_contributors/,https://api.osf.io/v2/preprints/ydy6b/citation/,ydy6b,preprints,https://api.osf.io/v2/preprints/ydy6b/identifiers/,https://api.osf.io/v2/nodes/x7uku/,https://api.osf.io/v2/preprints/ydy6b/relationships/node/,x7uku,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/ydy6b/files/,https://api.osf.io/v2/files/582722d1b83f6901f78e6d6f/,582722d1b83f6901f78e6d6f,files,https://api.osf.io/v2/preprints/ydy6b/review_actions/,https://api.osf.io/v2/preprints/ydy6b/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/ydy6b/,https://osf.io/preprints/socarxiv/ydy6b/,https://doi.org/10.31235/osf.io/ydy6b,NA
jqtwg,preprints,2016-11-11T10:13:57.031000,2018-07-02T10:51:06.348851,2016-11-11T10:13:57.031000,NA,NA,The City Centre Fifty Years On: Functional Regions in London Redefined from Taxi Flows,"[Note to SocArXiv: this article was reviewed twice by Transactions of the Institute of British Geographers and ultimately rejected by the editors since 1 of the 4 reviewers felt that it didn’t merit acceptance. So, technically, this is not a pre-print as we’re currently considering where to send it for a second go. We *could* put it on an institutional archive but felt that contributing to the growth of SocArXiV (many of us have made use of ArXiv) was a worthwhile cause.]

In 1970 John Goddard published an analysis of taxi journeys in central London which had been collected from a 10% sample of journey logs completed by black cab taxi drivers for one week as part of the 1962 London Traffic Survey. Goddard used the pattern of taxi flows between origins and destinations to extract functional regions from London’s city centre, providing a sense of how the centre was differentiated with respect to its spatial structure. In 2011, we were able to gain access to 3 full months’ worth of taxi journeys captured by GPS across a much wider area. We speculated that these two data sets could be compared, providing a unique opportunity to see how Goddard’s analysis had withstood the test of time.

We come to four conclusions: first, that the complexity of the centre has increased significantly since 1962, although its generic spatial structure still exists; second, that Principal Components Analysis (PCA) is a robust method for identifying spatial structure and is perhaps more important as a spatial analysis technique now than it was in the 1960s; third, that spatial structure can be articulated as overlapping regions, something that was only implicit in Goddard’s work but which has become much more significant since; and fourth, that despite large differences between the two flow data sets, it is changes in travel behaviour that account for much of the increasing diversity and poly-nucleation of the centre of London over the last 50 years.",TRUE,FALSE,Preprint|socarxiv,2018-07-02T10:51:06.341198,NA,,TRUE,accepted,2016-11-11T10:13:57.031000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/jqtwg/contributors/,https://api.osf.io/v2/preprints/jqtwg/bibliographic_contributors/,https://api.osf.io/v2/preprints/jqtwg/citation/,jqtwg,preprints,https://api.osf.io/v2/preprints/jqtwg/identifiers/,https://api.osf.io/v2/nodes/q3cbh/,https://api.osf.io/v2/preprints/jqtwg/relationships/node/,q3cbh,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/jqtwg/files/,https://api.osf.io/v2/files/582599ea9ad5a10047031d8a/,582599ea9ad5a10047031d8a,files,https://api.osf.io/v2/preprints/jqtwg/review_actions/,https://api.osf.io/v2/preprints/jqtwg/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/jqtwg/,https://osf.io/preprints/socarxiv/jqtwg/,https://doi.org/10.31235/osf.io/jqtwg,NA
vuhhp,preprints,2016-11-11T09:33:25.413000,2018-07-02T10:53:45.825149,2016-11-11T09:37:37.789000,NA,10.1007/978-3-658-08003-7_7-1,Diversity erfassen: Statistische Diversitätsindizes,"Dieses Kapitel stellt die statistische Erfassung von Diversity vor. Es umfasst zunächst konzeptionelle Überlegungen zur Definition von Diversität und führt die drei Dimensionen ein, aus denen Diversität sich zusammensetzt: Balance, Variabilität und Disparität. Es werden sodann statistische Diversitätsindizes erläutert, die diese drei Dimensionen in einer Diversitätsmaßzahl auszudrücken versuchen. Die gängigen Diversitätsindizes messen jedoch die Vielfalt oder Verschiedenartigkeit der Bevölkerung nur im Hinblick auf eine Eigenschaft, wie etwa Nationalität oder Religion. In einem kurzen Abschnitt wird daher auch auf Faultline- bzw. Kreuzkategorisierungsindizes eingegangen, die – ganz der Idee der Intersektionalität entsprechend – die Überlappung verschiedener Eigenschaften in einer Population erfassen.",TRUE,FALSE,Diversity Indices|Ethnic Diversity|Faultlines|Intersectionality|Polarization|SocArxiv,2018-07-02T10:53:45.816271,NA,,TRUE,accepted,2016-11-11T09:37:37.789000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|5a8c80f7c698300375c76d98|5a8c80f7c698300375c76da2|Social and Behavioral Sciences|Psychology|Social Psychology|5a8c80f7c698300375c76d84|5a8c80f8c698300375c76daf|Social and Behavioral Sciences|Political Science|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|Social and Behavioral Sciences|Sociology,,2017,https://api.osf.io/v2/preprints/vuhhp/contributors/,https://api.osf.io/v2/preprints/vuhhp/bibliographic_contributors/,https://api.osf.io/v2/preprints/vuhhp/citation/,vuhhp,preprints,https://api.osf.io/v2/preprints/vuhhp/identifiers/,https://api.osf.io/v2/nodes/rzs7x/,https://api.osf.io/v2/preprints/vuhhp/relationships/node/,rzs7x,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/vuhhp/files/,https://api.osf.io/v2/files/5825905f9ad5a1004c031d74/,5825905f9ad5a1004c031d74,files,https://api.osf.io/v2/preprints/vuhhp/review_actions/,https://api.osf.io/v2/preprints/vuhhp/requests/,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96a/,563c1cf88c5e4a3877f9e96a,licenses,https://api.osf.io/v2/preprints/vuhhp/,https://osf.io/preprints/socarxiv/vuhhp/,https://doi.org/10.31235/osf.io/vuhhp,https://doi.org/10.1007/978-3-658-08003-7_7-1
