id,type,attributes.date_created,attributes.date_modified,attributes.date_published,attributes.original_publication_date,attributes.doi,attributes.title,attributes.description,attributes.is_published,attributes.is_preprint_orphan,attributes.tags,attributes.preprint_doi_created,attributes.date_withdrawn,attributes.current_user_permissions,attributes.public,attributes.reviews_state,attributes.date_last_transitioned,attributes.has_coi,attributes.conflict_of_interest_statement,attributes.has_data_links,attributes.why_no_data,attributes.data_links,attributes.has_prereg_links,attributes.why_no_prereg,attributes.prereg_links,attributes.prereg_link_info,attributes.subjects,attributes.license_record.copyright_holders,attributes.license_record.year,relationships.contributors.links.related.href,relationships.bibliographic_contributors.links.related.href,relationships.citation.links.related.href,relationships.citation.data.id,relationships.citation.data.type,relationships.identifiers.links.related.href,relationships.node.links.related.href,relationships.node.links.self.href,relationships.node.data.id,relationships.node.data.type,relationships.license.links.related.href,relationships.license.data.id,relationships.license.data.type,relationships.provider.links.related.href,relationships.provider.data.id,relationships.provider.data.type,relationships.files.links.related.href,relationships.primary_file.links.related.href,relationships.primary_file.data.id,relationships.primary_file.data.type,relationships.review_actions.links.related.href,relationships.requests.links.related.href,links.self,links.html,links.doi,links.preprint_doi
3pt8a,preprints,2017-01-25T17:07:48.784000,2018-07-02T10:45:13.142249,2017-01-25T17:10:37.822000,NA,10.1080/01419870.2011.644311,Which groups are mostly responsible for problems in your neighbourhood? The use of ethnic categories in Germany,"Why and under which conditions do people employ ethnic categories rather than others (such as age, class, gender, and so on) to conceptually organize their social environment? This paper analyses an open-ended question on who is seen as responsible for neighbourhood problems taken from a recently conducted large-scale survey in Germany. Thereby, this study tries to give novel insight on native German’s use of ethnic folk classifications and aims to identify contextual factors that might explain why people characterize problem-groups in ethnic terms. This paper shows that drunkards, elderly and especially teenagers are more frequently seen as problem-group than any ethnic minority. Conditions of economic decline and out-group size are analysed as to whether they are associated with a higher likelihood to use ethnic categories. The findings suggest that the effects of out-group size are diminishing in their impact, whereas the effects of economic decline are accumulating in strength.",TRUE,FALSE,Ethnic Boundaries|Ethnic diversity|Ethnicity|Ethnic Minorities|Ethnic Relations|National Identity|Prejudice|SocArXiv,2018-07-02T10:45:13.128021,NA,,TRUE,accepted,2017-01-25T17:10:37.822000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f2c698300375c76c7d|Arts and Humanities|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e2a|Social and Behavioral Sciences|Sociology|Racial and Ethnic Minorities|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e3d|Social and Behavioral Sciences|Sociology|Latina/o Sociology,,2017,https://api.osf.io/v2/preprints/3pt8a/contributors/,https://api.osf.io/v2/preprints/3pt8a/bibliographic_contributors/,https://api.osf.io/v2/preprints/3pt8a/citation/,3pt8a,preprints,https://api.osf.io/v2/preprints/3pt8a/identifiers/,https://api.osf.io/v2/nodes/e2huv/,https://api.osf.io/v2/preprints/3pt8a/relationships/node/,e2huv,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96a/,563c1cf88c5e4a3877f9e96a,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/3pt8a/files/,https://api.osf.io/v2/files/5888db5b9ad5a101f8af7689/,5888db5b9ad5a101f8af7689,files,https://api.osf.io/v2/preprints/3pt8a/review_actions/,https://api.osf.io/v2/preprints/3pt8a/requests/,https://api.osf.io/v2/preprints/3pt8a/,https://osf.io/preprints/socarxiv/3pt8a/,https://doi.org/10.1080/01419870.2011.644311,https://doi.org/10.31235/osf.io/3pt8a
zrnz2,preprints,2017-01-25T16:03:41.939000,2018-07-02T10:55:06.688143,2017-01-25T16:05:15.818000,NA,10.1080/1369183X.2013.778147,Inter-Ethnic Neighbourhood Acquaintanceships of Migrants and Natives in Germany: On the Brokering Roles of Inter-Ethnic Partners and Children,"Since Allport, social scientists emphasise the importance of personal inter-ethnic contact for overcoming prejudices and enhancing social cohesion in mixed societies. But why do some people have more contact to their neighbours of other ethnicity? Using new data from a large-scale German survey, I analyse the brokering roles of children and inter-ethnic partners in explaining inter-ethnic neighbourhood acquaintanceships. Even on a contextual level, my results suggest that people living in regions with larger shares of children have more inter-ethnic neighbourhood acquaintances, which expands earlier findings on the general integrating function of children. However, I also argue that we should recognise brokering to be context-specific and exemplify this by showing how the brokering role of inter-ethnic partners shows particularly in interaction with inter-ethnic encounters at local bars and restaurants, while that of children shows particularly given frequent inter-ethnic encounters at public parks and playgrounds. More importantly, the brokering role of children only shows in interaction with the frequency of inter-ethnic encounters at local parks and playgrounds. On a theoretical level, my results demonstrate the importance of studying the interaction of mechanisms in explaining personal (inter-ethnic) contact.",TRUE,FALSE,brokering|ethnic diversity|Inter-ethnic contact|neighborhood|networks|weak ties,2018-07-02T10:55:06.679103,NA,,TRUE,accepted,2017-01-25T16:05:15.818000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e2a|Social and Behavioral Sciences|Sociology|Racial and Ethnic Minorities|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e3d|Social and Behavioral Sciences|Sociology|Latina/o Sociology,,2017,https://api.osf.io/v2/preprints/zrnz2/contributors/,https://api.osf.io/v2/preprints/zrnz2/bibliographic_contributors/,https://api.osf.io/v2/preprints/zrnz2/citation/,zrnz2,preprints,https://api.osf.io/v2/preprints/zrnz2/identifiers/,https://api.osf.io/v2/nodes/whs63/,https://api.osf.io/v2/preprints/zrnz2/relationships/node/,whs63,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96a/,563c1cf88c5e4a3877f9e96a,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/zrnz2/files/,https://api.osf.io/v2/files/5888cb0fb83f6901fb519098/,5888cb0fb83f6901fb519098,files,https://api.osf.io/v2/preprints/zrnz2/review_actions/,https://api.osf.io/v2/preprints/zrnz2/requests/,https://api.osf.io/v2/preprints/zrnz2/,https://osf.io/preprints/socarxiv/zrnz2/,https://doi.org/10.1080/1369183X.2013.778147,https://doi.org/10.31235/osf.io/zrnz2
gecve,preprints,2017-01-25T03:13:35.132000,2018-07-02T10:49:10.890024,2017-01-25T03:17:15.424000,NA,NA,Academic work in the digital age,"This paper makes a case for questioning, challenging and critiquing how digital technology is shaping academic work. Focusing on the increased digitization of academic publishing, teaching and administration, the paper argues for changing the conversations that academics have about technology in higher education

Transcript of a talk given at the ‘Disrupting Higher Education Dialogues’ conference - Deakin University, Melbourne (25.11.16)",TRUE,FALSE,academia|digital|digital labor|digital scholar|higher education|university|work,2018-07-02T10:49:10.875780,NA,,TRUE,accepted,2017-01-25T03:17:15.424000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f6c698300375c76d4e|5a8c80f6c698300375c76d5c|5a8c80f6c698300375c76d5e|Education|Higher Education|Scholarship of Teaching and Learning|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e26|Social and Behavioral Sciences|Sociology|Sociology of Education,,2017,https://api.osf.io/v2/preprints/gecve/contributors/,https://api.osf.io/v2/preprints/gecve/bibliographic_contributors/,https://api.osf.io/v2/preprints/gecve/citation/,gecve,preprints,https://api.osf.io/v2/preprints/gecve/identifiers/,https://api.osf.io/v2/nodes/nhw25/,https://api.osf.io/v2/preprints/gecve/relationships/node/,nhw25,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96c/,563c1cf88c5e4a3877f9e96c,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/gecve/files/,https://api.osf.io/v2/files/588817cab83f6901fe518bb1/,588817cab83f6901fe518bb1,files,https://api.osf.io/v2/preprints/gecve/review_actions/,https://api.osf.io/v2/preprints/gecve/requests/,https://api.osf.io/v2/preprints/gecve/,https://osf.io/preprints/socarxiv/gecve/,NA,https://doi.org/10.31235/osf.io/gecve
b4cf3,preprints,2017-01-25T03:02:48.467000,2018-07-02T10:48:23.195002,2017-01-25T03:07:37.341000,NA,NA,Toward a digital sociology of school,The proliferation of digital technologies into schools clearly merits renewed and sustained sociological attention. This chapter outlines some of the key ways in which digital sociology can help us make better sense of contemporary school.,TRUE,FALSE,digital|schools|sociology,2018-07-02T10:48:23.181197,NA,,TRUE,accepted,2017-01-25T03:07:37.341000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f6c698300375c76d4e|Education|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e26|Social and Behavioral Sciences|Sociology|Sociology of Education,,2017,https://api.osf.io/v2/preprints/b4cf3/contributors/,https://api.osf.io/v2/preprints/b4cf3/bibliographic_contributors/,https://api.osf.io/v2/preprints/b4cf3/citation/,b4cf3,preprints,https://api.osf.io/v2/preprints/b4cf3/identifiers/,https://api.osf.io/v2/nodes/43b4t/,https://api.osf.io/v2/preprints/b4cf3/relationships/node/,43b4t,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96c/,563c1cf88c5e4a3877f9e96c,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/b4cf3/files/,https://api.osf.io/v2/files/58881541594d9001f916671e/,58881541594d9001f916671e,files,https://api.osf.io/v2/preprints/b4cf3/review_actions/,https://api.osf.io/v2/preprints/b4cf3/requests/,https://api.osf.io/v2/preprints/b4cf3/,https://osf.io/preprints/socarxiv/b4cf3/,NA,https://doi.org/10.31235/osf.io/b4cf3
mmyn6,preprints,2017-01-24T16:13:40.825000,2018-07-02T10:51:42.918955,2017-01-24T16:15:27.293000,NA,NA,Between a Rock and a Hard Place: International NGOs and the Dual Pressures of Donors and Host Governments,"Review of:

- The Taming of Democracy Assistance: Why Democracy Promotion Does Not Confront Dictators. By Sarah Sunn Bush. (Cambridge University Press, 2015.)

- Help or Harm: The Human Security Effects of International NGOs. By Amanda Murdie. (Stanford University Press, 2014.)

- Civil Society under Authoritarianism: The China Model. By Jessica C. Teets. (Cambridge University Press, 2014.)",TRUE,FALSE,authoritarian regimes|democracy aid|donors|institutionalism|international development|international NGOs,2018-07-02T10:51:42.910392,NA,,TRUE,accepted,2017-01-24T16:15:27.293000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|5a8c80f8c698300375c76daf|5a8c80f8c698300375c76db0|Social and Behavioral Sciences|Political Science|International Relations,,2017,https://api.osf.io/v2/preprints/mmyn6/contributors/,https://api.osf.io/v2/preprints/mmyn6/bibliographic_contributors/,https://api.osf.io/v2/preprints/mmyn6/citation/,mmyn6,preprints,https://api.osf.io/v2/preprints/mmyn6/identifiers/,https://api.osf.io/v2/nodes/f3bg6/,https://api.osf.io/v2/preprints/mmyn6/relationships/node/,f3bg6,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96a/,563c1cf88c5e4a3877f9e96a,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/mmyn6/files/,https://api.osf.io/v2/files/58877d289ad5a101fe11a94b/,58877d289ad5a101fe11a94b,files,https://api.osf.io/v2/preprints/mmyn6/review_actions/,https://api.osf.io/v2/preprints/mmyn6/requests/,https://api.osf.io/v2/preprints/mmyn6/,https://osf.io/preprints/socarxiv/mmyn6/,NA,https://doi.org/10.31235/osf.io/mmyn6
yvb82,preprints,2017-01-24T09:14:03.570000,2018-07-02T10:55:04.626501,2017-01-24T09:17:20.468000,NA,NA,"Predictors of returns to work following retirement: A prospective analysis of Germany, Russia and the United Kingdom","Aims: Individuals may return to paid work following retirement, a phenomenon described as “unretirement”. By following recent retirees over time in Germany, Russia and the United Kingdom, we examined whether unretirement is more common for people who are facing financial hardship. 

Methods: Data are drawn from four prospective surveys: the German Socio-Economic Panel Study (1991–2013), the Russian Longitudinal Monitoring Survey (1994–2013) and, for the United Kingdom, the British Household Panel Survey (1991–2008) and Understanding Society (2010–2014), harmonized ex post. Unretirement behaviour was examined using Cox regression in relation to demographic covariates, as well as education, health and financial adequacy. 

Findings: The cumulative hazard of unretirement attained around 17% among German participants, 26% among British participants and 42% among Russian participants after 20 years of follow-up. Males, younger and more educated retirees, in better health and with higher incomes were generally more likely to return to work. Participants who were more concerned about their finances were not more likely to unretire in Russia or the United Kingdom and were only more likely to return to work in Germany following adjustment for the other covariates. 

Conclusions: Unretirement was common, confirming previous largely North American studies depicting retirement as a fluid and flexible process. These results suggest that retired people represent a substantial pool of potential labour, but there was little indication that those most in need were unretiring, particularly in Russia and the UK. This suggests that encouraging greater reliance on employment in later life may cause hardship among older people unable to find suitable work and potentially exacerbate social inequalities.",TRUE,FALSE,British Household Panel Survey|German Socio-Economic Panel|Russian Longitudinal Monitoring Survey|self-rated health|socio-economic characteristics|Understanding Society|United Kingdom Household Longitudinal Study|unretirement,2018-07-02T10:55:04.616599,NA,,TRUE,accepted,2017-01-24T09:17:20.468000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e35|Social and Behavioral Sciences|Sociology|Inequality, Poverty, and Mobility|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e44|Social and Behavioral Sciences|Sociology|Race, Gender, and Class|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e46|Social and Behavioral Sciences|Sociology|Aging and the Life Course",,2017,https://api.osf.io/v2/preprints/yvb82/contributors/,https://api.osf.io/v2/preprints/yvb82/bibliographic_contributors/,https://api.osf.io/v2/preprints/yvb82/citation/,yvb82,preprints,https://api.osf.io/v2/preprints/yvb82/identifiers/,https://api.osf.io/v2/nodes/e2q5d/,https://api.osf.io/v2/preprints/yvb82/relationships/node/,e2q5d,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96a/,563c1cf88c5e4a3877f9e96a,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/yvb82/files/,https://api.osf.io/v2/files/58871ad5b83f6902005186e9/,58871ad5b83f6902005186e9,files,https://api.osf.io/v2/preprints/yvb82/review_actions/,https://api.osf.io/v2/preprints/yvb82/requests/,https://api.osf.io/v2/preprints/yvb82/,https://osf.io/preprints/socarxiv/yvb82/,NA,https://doi.org/10.31235/osf.io/yvb82
mhbdf,preprints,2017-01-24T06:12:47.314000,2018-07-02T10:51:42.636802,2017-01-24T06:16:51.824000,2006-01-01T08:00:00,NA,"Through the Ol, and What the Maya Found There: Sacred Cenotes as Portals to the Otherworld","This article explores the origins and role of the portal in the ancient religion of the Maya, beginning with a possible naturally occurring archetype for the circular passageway, the cenote (tz’onot). I explore possible connections between the cenote and Mayan portal iconography with Yucatán geography, geology, and an asteroid impact crater (Chicxulub crater).

Keywords:
Geography, Latin American Studies, Archaeology, Geology, Maya Archaeology, Maya Art, Maya History, Mexico, Mexico, Ancient Religion

Please cite as:
Oman-Reagan, Michael P. 2006. “Through the Ol, and What the Maya Found There: Sacred Cenotes as Portals to the Otherworld.” SocArXiv, Open Science Framework. Manuscript, submitted January 23, 2017. osf.io/preprints/socarxiv/mhbdf",TRUE,FALSE,Ancient Religion|Archaeology|Geography|Geology|Latin American Studies|Maya Archaeology|Maya Art|Maya History|Mexico,2018-07-02T10:51:42.628251,NA,,TRUE,accepted,2017-01-24T06:16:51.824000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f2c698300375c76c7d|5a8c80f4c698300375c76cac|5a8c80f4c698300375c76cb2|Arts and Humanities|Religion|Other Religion|5a8c80f7c698300375c76d84|5a8c80f9c698300375c76df6|5a8c80f9c698300375c76df9|Social and Behavioral Sciences|Anthropology|Linguistic Anthropology|5a8c80f7c698300375c76d84|5a8c80f9c698300375c76df6|5a8c80f9c698300375c76dfa|Social and Behavioral Sciences|Anthropology|Social and Cultural Anthropology|5a8c80f7c698300375c76d84|5a8c80f9c698300375c76df6|5a8c80f9c698300375c76dfb|Social and Behavioral Sciences|Anthropology|Archaeological Anthropology,,2017,https://api.osf.io/v2/preprints/mhbdf/contributors/,https://api.osf.io/v2/preprints/mhbdf/bibliographic_contributors/,https://api.osf.io/v2/preprints/mhbdf/citation/,mhbdf,preprints,https://api.osf.io/v2/preprints/mhbdf/identifiers/,https://api.osf.io/v2/nodes/2y34m/,https://api.osf.io/v2/preprints/mhbdf/relationships/node/,2y34m,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96a/,563c1cf88c5e4a3877f9e96a,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/mhbdf/files/,https://api.osf.io/v2/files/5886f057594d9001fa16624a/,5886f057594d9001fa16624a,files,https://api.osf.io/v2/preprints/mhbdf/review_actions/,https://api.osf.io/v2/preprints/mhbdf/requests/,https://api.osf.io/v2/preprints/mhbdf/,https://osf.io/preprints/socarxiv/mhbdf/,NA,https://doi.org/10.31235/osf.io/mhbdf
wa4kq,preprints,2017-01-24T05:33:05.882000,2018-07-02T10:53:47.143362,2017-01-24T05:37:06.873000,2010-01-10T08:00:00,NA,Book Review: “Theater in a Crowded Fire: Ritual and Spirituality at Burning Man”,"Book Review of ""Theater in a Crowded Fire: Ritual and Spirituality at Burning Man."" Lee Gilmore. Berkeley: University of California Press. 2010. xiii + 237 pp. + DVD (30 minutes). Paperback, $24.95 USD, £16.95 GBP. ISBN: 978-0-520-26088-7.

Keywords:
Ethnography, Spirituality, Ritual, Ritual Theory, Book Review, Burning Man Festival

Please cite as:
Oman-Reagan, Michael Paul. 2010. “Theater in a Crowded Fire: Ritual and Spirituality at Burning Man by Lee Gilmore.” Alternative Spirituality and Religion Review 1 (2): 163–67.",TRUE,FALSE,Book Review|Burning Man Festival|Ethnography|Ritual|Ritual Theory|Spirituality,2018-07-02T10:53:47.134368,NA,,TRUE,accepted,2017-01-24T05:37:06.873000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f2c698300375c76c7d|5a8c80f4c698300375c76cac|5a8c80f4c698300375c76cad|Arts and Humanities|Religion|New Religious Movements|5a8c80f7c698300375c76d84|5a8c80f9c698300375c76df6|5a8c80f9c698300375c76dfa|Social and Behavioral Sciences|Anthropology|Social and Cultural Anthropology,,2017,https://api.osf.io/v2/preprints/wa4kq/contributors/,https://api.osf.io/v2/preprints/wa4kq/bibliographic_contributors/,https://api.osf.io/v2/preprints/wa4kq/citation/,wa4kq,preprints,https://api.osf.io/v2/preprints/wa4kq/identifiers/,https://api.osf.io/v2/nodes/wytnv/,https://api.osf.io/v2/preprints/wa4kq/relationships/node/,wytnv,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96a/,563c1cf88c5e4a3877f9e96a,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/wa4kq/files/,https://api.osf.io/v2/files/5886e7086c613b020124cfb8/,5886e7086c613b020124cfb8,files,https://api.osf.io/v2/preprints/wa4kq/review_actions/,https://api.osf.io/v2/preprints/wa4kq/requests/,https://api.osf.io/v2/preprints/wa4kq/,https://osf.io/preprints/socarxiv/wa4kq/,NA,https://doi.org/10.31235/osf.io/wa4kq
ywc77,preprints,2017-01-24T05:07:10.852000,2018-07-02T10:55:04.795960,2017-01-24T05:11:38.992000,2015-01-01T08:00:00,NA,"Anthropology of Outer Space: Familiar Scales, Strange Sites (CFP, AAA 2015)","This panel aims to investigate the meanings, limits, and possibilities of expanding our anthropological fieldwork into space. At stake is an understanding of how human activity in space increasingly shapes possible human futures both on and off planet Earth. We ask: What are the constraints and potentialities of interrogating outer space in this emerging era of science, imagination, exploration, and settlement?

Keywords:
Robotics, History, Future Studies, Geography, Environmental Science, Physics, Space Sciences, Economics, Anthropology, Medical Anthropology, Political Economy, Ontology, Tourism Studies, Social Sciences, Political Ecology, Astrobiology, Exoplanets, STS, Environmental Sustainability, Social Studies Of Science, Astrophysics, Astronomy, Astroanthropology, Infrastructure, Call for Papers

Please cite as:
Oman-Reagan, Michael P. and Kira Turner. 2015. Call for Papers: “Anthropology of Outer Space: Familiar Scales, Strange Sites.” 114th Annual Meeting of the American Anthropological Association; Denver, Colorado. 18-22 November.",TRUE,FALSE,Anthropology|Astroanthropology|Astrobiology|Astronomy|Astrophysics|Call for Papers|Economics|Environmental Science|Environmental Sustainability|Exoplanets|Future Studies|Geography|History|Infrastructure|Medical Anthropology|Ontology|Physics|Political Ecology|Political Economy|Robotics|Social Sciences|Social Studies Of Science|Space Sciences|STS|Tourism Studies,2018-07-02T10:55:04.785447,NA,,TRUE,accepted,2017-01-24T05:11:38.992000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|5a8c80f9c698300375c76df6|5a8c80f9c698300375c76dfa|Social and Behavioral Sciences|Anthropology|Social and Cultural Anthropology,,2017,https://api.osf.io/v2/preprints/ywc77/contributors/,https://api.osf.io/v2/preprints/ywc77/bibliographic_contributors/,https://api.osf.io/v2/preprints/ywc77/citation/,ywc77,preprints,https://api.osf.io/v2/preprints/ywc77/identifiers/,https://api.osf.io/v2/nodes/mxvu3/,https://api.osf.io/v2/preprints/ywc77/relationships/node/,mxvu3,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96a/,563c1cf88c5e4a3877f9e96a,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/ywc77/files/,https://api.osf.io/v2/files/5886e0f8594d9001f61664ca/,5886e0f8594d9001f61664ca,files,https://api.osf.io/v2/preprints/ywc77/review_actions/,https://api.osf.io/v2/preprints/ywc77/requests/,https://api.osf.io/v2/preprints/ywc77/,https://osf.io/preprints/socarxiv/ywc77/,NA,https://doi.org/10.31235/osf.io/ywc77
p4r8b,preprints,2017-01-24T04:47:25.648000,2018-07-02T10:51:46.545732,2017-01-24T04:52:28.036000,2015-01-01T08:00:00,NA,"Making Outer Space Intimate: Familiar Scales and Strange Sites (Panel, AAA 2015)","Building on anthropology’s attunement to multiple registers of inquiry, this panel finds intimate engagements with outer space in studies of: the imaginaries of astronomical image making; the politics of otherworldly analog and simulation science; views from the ground and views from space in climate science; the inscription of interstellar space as a site of travel, communication, and speculation; indigenous people’s cosmologies, spaceport construction, and space tourism; and ontologies of space debris in locales both proximate and remote to spacecraft launch sites. These intimate encounters with space shift the cosmos from something remote ‘out there’ into a familiar locale with attendant earthly consequences from awe and hope to conflict and danger. At stake is an understanding of how our activity in space increasingly shapes the ways we imagine and plan for human futures both on and off planet Earth.

Keywords: Geography, Archaeology, Space, Interstellar, Tourism Studies, Technology, Climate Change, Space and Place, Political Ecology, Environmental Studies, History of Science, Astrobiology, Exoplanets, STS, Astrophysics, Astronomy, Anthropocene, Science and Technology Studies

Please cite as:
Oman-Reagan, Michael P. and Kira Turner. 2015. Making Outer Space Intimate: Familiar Scales and Strange Sites. Paper session reviewed by General Anthropology Division. 114th Annual Meeting of the American Anthropological Association; Denver, Colorado. 18-22 November.",TRUE,FALSE,Anthropocene|Archaeology|Astrobiology|Astronomy|Astrophysics|Climate Change|Environmental Studies|Exoplanets|Geography|History of Science|Interstellar|Political Ecology|Science and Technology Studies|Space|Space and Place|STS|Technology|Tourism Studies,2018-07-02T10:51:46.534021,NA,,TRUE,accepted,2017-01-24T04:52:28.036000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|5a8c80f9c698300375c76df6|5a8c80f9c698300375c76dfa|Social and Behavioral Sciences|Anthropology|Social and Cultural Anthropology,,2017,https://api.osf.io/v2/preprints/p4r8b/contributors/,https://api.osf.io/v2/preprints/p4r8b/bibliographic_contributors/,https://api.osf.io/v2/preprints/p4r8b/citation/,p4r8b,preprints,https://api.osf.io/v2/preprints/p4r8b/identifiers/,https://api.osf.io/v2/nodes/54ab2/,https://api.osf.io/v2/preprints/p4r8b/relationships/node/,54ab2,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96a/,563c1cf88c5e4a3877f9e96a,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/p4r8b/files/,https://api.osf.io/v2/files/5886dc56b83f6901fe518736/,5886dc56b83f6901fe518736,files,https://api.osf.io/v2/preprints/p4r8b/review_actions/,https://api.osf.io/v2/preprints/p4r8b/requests/,https://api.osf.io/v2/preprints/p4r8b/,https://osf.io/preprints/socarxiv/p4r8b/,NA,https://doi.org/10.31235/osf.io/p4r8b
