id,type,attributes.date_created,attributes.date_modified,attributes.date_published,attributes.original_publication_date,attributes.doi,attributes.title,attributes.description,attributes.is_published,attributes.is_preprint_orphan,attributes.tags,attributes.preprint_doi_created,attributes.date_withdrawn,attributes.current_user_permissions,attributes.public,attributes.reviews_state,attributes.date_last_transitioned,attributes.has_coi,attributes.conflict_of_interest_statement,attributes.has_data_links,attributes.why_no_data,attributes.data_links,attributes.has_prereg_links,attributes.why_no_prereg,attributes.prereg_links,attributes.prereg_link_info,attributes.subjects,attributes.license_record.copyright_holders,attributes.license_record.year,relationships.contributors.links.related.href,relationships.bibliographic_contributors.links.related.href,relationships.citation.links.related.href,relationships.citation.data.id,relationships.citation.data.type,relationships.identifiers.links.related.href,relationships.node.links.self.href,relationships.node.links.related.href,relationships.node.data.id,relationships.node.data.type,relationships.license.links.related.href,relationships.license.data.id,relationships.license.data.type,relationships.provider.links.related.href,relationships.provider.data.id,relationships.provider.data.type,relationships.files.links.related.href,relationships.primary_file.links.related.href,relationships.primary_file.data.id,relationships.primary_file.data.type,relationships.review_actions.links.related.href,relationships.requests.links.related.href,links.self,links.html,links.preprint_doi,links.doi
vkh76,preprints,2021-05-28T11:11:06.432666,2021-05-28T11:50:20.727520,2021-05-28T11:47:27.845368,NA,NA,Was (ver-)messen eigentlich Klassen? Zum Zusammenhang zwischen unterschiedlicher Operationalisierung sozialer Klassen und ihrer Erklärungskraft mit Blick auf Stratifikation und Ungleichheit in Deutschland,"Deutsch: Darüber, wie die soziale Position in einer Gesellschaft am besten gemessen werden sollte, besteht keine Einigkeit. Da die Operationalisierung jedoch weitreichende Folgen für Forschungsdesign und Interpretation der Ergebnisse hat, werden hier sieben Konzeptionen sozialer Positionen auf ihre Erklärungskraft für ganz unterschiedliche Phänomene hin verglichen. Die Analyse sucht damit die vor allem methodische Frage zu beantworten, ob und wie sich die einzelnen Klassenmessungen in ihrer Erklärungskraft bezüglich Stratifikation und Klassenungleichheit bei 35 Eigenschaften von rund 25.000 Allbus-Befragten in Deutschland unterscheiden. Die Ergebnisse weisen darauf hin, dass Klassenzugehörigkeit Menschen nur in wenigen der hier untersuchten Eigenschaften wirklich stratifiziert. Gleichzeitig lassen sich aber bedeutende Klassenungleichheiten bei objektiven Statusindikatoren und intergenerationalen Mobilitätsmessungen finden. Während insgesamt Mikroklassen die höchste Erklärungskraft aufweisen, sind die Unterschiede in Bereichen, in denen aggregierte Klassifikationen eine besondere Erklärungsleistung für sich beanspruchen, marginal. Die Ergebnisse empfehlen neben den quasi paradigmatischen ESEC-Klassen auch andere der hier vorgestellten Klassifizierungen ergänzend in der Ungleichheitsanalyse einzusetzen. English: There is little agreement how to best measure social class position in contemporary societies. The chosen measurement, however, has substantial implications for a study‘s design and the interpretation of its findings. Therefore, I empirically compare the explanatory power of nine alternative social class concepts regarding their ability to map stratification and identify class inequality. The analysis is repeated for 35 characteristics measured in the Allbus data 1980 to 2018 for almost 25,000 individuals. Results indicate that class membership stratifies only few of the studied attributes. At the same time class concepts are able to detect meaningful class inequality especially in terms of but not limited to objective SES measures and social mobility indicators. While microclasses outperform more aggregated class measures in general, the differences are rather small in subject areas for which the latter theoretically claim particular explanatory power. In the spirit of parsimony, the results hence would seem to suggest the use of the more aggregated classifications at least with regard to some subject matters. I suggest to complement the almost exclusive usage of ESEC in contemporary stratification research with alternative class measures.",TRUE,FALSE,class analysis|ESEC|kappa|Kappa|Klassenanalyse|microclass|Mikroklassen|stratification|Ungleichheit|validation study|Validität|Wright,2021-05-28T11:50:20.700714,NA,,TRUE,accepted,2021-05-28T11:47:27.845368,TRUE,"One of the class schemes tested is IPICS which i developed myself. However, it ranks mostly in the middle between other clayss schemes suggesting a limited utility if compared to other available schemes. So there is little basis for my interests having biased my analyses in favor of my own work.",available,NA,https://www.gesis.org/allbus/allbus,no,NA,,,"5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e2c|Social and Behavioral Sciences|Sociology|Methodology|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e35|Social and Behavioral Sciences|Sociology|Inequality, Poverty, and Mobility",,2021,https://api.osf.io/v2/preprints/vkh76/contributors/,https://api.osf.io/v2/preprints/vkh76/bibliographic_contributors/,https://api.osf.io/v2/preprints/vkh76/citation/,vkh76,preprints,https://api.osf.io/v2/preprints/vkh76/identifiers/,https://api.osf.io/v2/preprints/vkh76/relationships/node/,NA,NA,NA,https://api.osf.io/v2/licenses/5ad7979bc69830002d8190e3/,5ad7979bc69830002d8190e3,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/vkh76/files/,https://api.osf.io/v2/files/60b0cfcf9096b70028644ee1/,60b0cfcf9096b70028644ee1,files,https://api.osf.io/v2/preprints/vkh76/review_actions/,https://api.osf.io/v2/preprints/vkh76/requests/,https://api.osf.io/v2/preprints/vkh76/,https://osf.io/preprints/socarxiv/vkh76/,https://doi.org/10.31235/osf.io/vkh76,NA
znw6g,preprints,2021-05-28T10:32:39.535062,2021-06-02T09:25:30.131991,2021-05-28T11:47:57.079080,2021-05-27T22:00:00,10.1007/s10734-021-00726-3,The social class gap in bachelor’s and master’s completion: university dropout in times of educational expansion,"While many papers have focused on socially unequal admissions in higher education, this paper looks at the persistence of class differentials after enrolment. I examine the social class gap in bachelor’s programme dropout and in the transition from bachelor’s to master’s in Denmark from the formal introduction of the bachelor’s degree in 1993 up to recent cohorts. Using administrative data, I find that the class gap in bachelor’s departures has remained constant from 1993 to 2006, with disadvantaged students being around 15 percentage points more likely to leave a bachelor’s programme than advantaged students, even after adjusting for other factors such as grades from upper secondary school. Importantly, the class gap reappears at the master’s level, with privileged students being more likely to pursue a master’s degree than less privileged students. The size of the class gap is remarkable, given that this gap is found among a selected group of university enrolees. As other studies have found that educational expansion in higher education is not necessarily a remedy for narrowing the class gap in educational attainment, scholars need to pay more attention to keeping disadvantaged students from leaving higher education.",TRUE,FALSE,bachelor's degree|bachelor’s degree|Keywords: university dropout|master's degree|master’s degree|social class|university dropout,2021-05-28T11:50:10.373801,NA,,TRUE,accepted,2021-05-28T11:47:57.079080,FALSE,NA,no,Administrative data is restricted to authorized persons.,,not_applicable,NA,,,5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e26|Social and Behavioral Sciences|Sociology|Sociology of Education,,2021,https://api.osf.io/v2/preprints/znw6g/contributors/,https://api.osf.io/v2/preprints/znw6g/bibliographic_contributors/,https://api.osf.io/v2/preprints/znw6g/citation/,znw6g,preprints,https://api.osf.io/v2/preprints/znw6g/identifiers/,https://api.osf.io/v2/preprints/znw6g/relationships/node/,NA,NA,NA,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96a/,563c1cf88c5e4a3877f9e96a,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/znw6g/files/,https://api.osf.io/v2/files/60b0c6cb3a6df1004ad4db8b/,60b0c6cb3a6df1004ad4db8b,files,https://api.osf.io/v2/preprints/znw6g/review_actions/,https://api.osf.io/v2/preprints/znw6g/requests/,https://api.osf.io/v2/preprints/znw6g/,https://osf.io/preprints/socarxiv/znw6g/,https://doi.org/10.31235/osf.io/znw6g,https://doi.org/10.1007/s10734-021-00726-3
mw57x,preprints,2021-05-28T08:13:15.373593,2021-05-29T22:50:49.695287,2021-05-29T22:50:13.175123,NA,NA,Image Clustering: An Unsupervised Approach to Categorize Visual Data in Social Science Research,"Automated image analysis has received increasing attention in social scientific research, yet existing scholarship has focused on the application of supervised machine learning to classify images into predefined categories. This study focuses on the task of unsupervised image clustering, which automatically finds categories from image data. First, we review the steps to perform image clustering, and then we focus on the key challenge of performing unsupervised image clustering---finding low-dimensional representations of images. We present several methods of extracting low-dimensional representations of images, including the traditional bag-of-visual-words model, self-supervised learning, and transfer learning. We compare these methods using two datasets containing images related to protests in China (from Sina Weibo, Chinese Twitter) and to climate change(from Instagram). Results show that transfer learning significantly outperforms other methods. The dataset used in the pretrained model critically determines what categories algorithms can discover.",TRUE,FALSE,,2021-05-29T22:50:49.675809,NA,,TRUE,accepted,2021-05-29T22:50:13.175123,FALSE,NA,available,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/SS4LNN,no,NA,,,5a8c80f7c698300375c76d84|5a8c80f8c698300375c76daf|5a8c80f8c698300375c76db1|Social and Behavioral Sciences|Political Science|Models and Methods|5a8c80f7c698300375c76d84|5a8c80f9c698300375c76e0d|Social and Behavioral Sciences|Communication|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e2c|Social and Behavioral Sciences|Sociology|Methodology,Han Zhang and Yilang Peng,2021,https://api.osf.io/v2/preprints/mw57x/contributors/,https://api.osf.io/v2/preprints/mw57x/bibliographic_contributors/,https://api.osf.io/v2/preprints/mw57x/citation/,mw57x,preprints,https://api.osf.io/v2/preprints/mw57x/identifiers/,https://api.osf.io/v2/preprints/mw57x/relationships/node/,https://api.osf.io/v2/nodes/uexk3/,uexk3,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e965/,563c1cf88c5e4a3877f9e965,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/mw57x/files/,https://api.osf.io/v2/files/60b0a630cb2a5e003068c33f/,60b0a630cb2a5e003068c33f,files,https://api.osf.io/v2/preprints/mw57x/review_actions/,https://api.osf.io/v2/preprints/mw57x/requests/,https://api.osf.io/v2/preprints/mw57x/,https://osf.io/preprints/socarxiv/mw57x/,https://doi.org/10.31235/osf.io/mw57x,NA
wcxbk,preprints,2021-05-28T07:37:43.207683,2021-06-01T04:00:29.929319,2021-05-29T17:28:25.994756,NA,NA,"Opinion: All in the name:  COVID-19, variants of concern, and the (re)production of difference","Drawing on the concept of ‘medicalized nativism’ fostered by Kraut (1994), Wald  (2008) reveals how disease carriers are fiercely maligned in such periods of hyper-nationalism. So too the places they inhabit. Such pathologising discourse is not only used to justify greater regulation and control at and also within a nation’s borders – as if “national borders can afford protection”, but to exclude, socially as well as physically, those identified as diseased if they dare to cross them. This opinion piece argues that the same level of care when naming Covid-19 and its variants and reporting on their community spread needs to be taken at this moment in the pandemic as was exercised in its beginning. If President Trump’s depiction of COVID-19 as the ‘Chinese Virus’ was racist, why aren’t statements about the Brazil, Indian, South African, and for that matter the Kent, variants not similarly critiqued?",TRUE,FALSE,Covid-19|Difference|Identity|Stigma|Variants of Concern,2021-06-01T04:00:29.914066,NA,,TRUE,accepted,2021-05-29T17:28:25.994756,FALSE,NA,not_applicable,NA,,not_applicable,NA,,,5a8c80f7c698300375c76d84|5a8c80f7c698300375c76d86|5a8c80f7c698300375c76d89|Social and Behavioral Sciences|Geography|Human Geography,Tim Brown,2021,https://api.osf.io/v2/preprints/wcxbk/contributors/,https://api.osf.io/v2/preprints/wcxbk/bibliographic_contributors/,https://api.osf.io/v2/preprints/wcxbk/citation/,wcxbk,preprints,https://api.osf.io/v2/preprints/wcxbk/identifiers/,https://api.osf.io/v2/preprints/wcxbk/relationships/node/,NA,NA,NA,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96a/,563c1cf88c5e4a3877f9e96a,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/wcxbk/files/,https://api.osf.io/v2/files/60b09dc93a6df10036d4df02/,60b09dc93a6df10036d4df02,files,https://api.osf.io/v2/preprints/wcxbk/review_actions/,https://api.osf.io/v2/preprints/wcxbk/requests/,https://api.osf.io/v2/preprints/wcxbk/,https://osf.io/preprints/socarxiv/wcxbk/,https://doi.org/10.31235/osf.io/wcxbk,NA
453jk,preprints,2021-05-28T06:56:06.331103,2021-06-09T04:44:17.349842,2021-05-29T22:48:58.378487,NA,NA,How Using Machine Learning Classification as a Variable in Regression Leads to Attenuation Bias and What to Do About It,"Social scientists have increasingly been applying machine learning algorithms to ""big data"" to measure theoretical concepts they cannot easily measure before, and then been using these machine-predicted variables in a regression.  This article first demonstrates that directly inserting binary predictions (i.e., classification) without regard for prediction error will generally lead to attenuation biases of either slope coefficients or marginal effect estimates. We then propose several estimators to obtain consistent estimates of coefficients. The estimators require the existence of validation data, of which researchers have both machine prediction and true values. This validation data is either automatically available during training algorithms or can be easily obtained.
Monte Carlo simulations demonstrate the effectiveness of the proposed estimators. Finally, we summarize the usage pattern of machine learning predictions in 18 recent publications in top social science journals, apply our proposed estimators to two of them, and offer some practical recommendations.",TRUE,FALSE,,2021-05-29T22:49:33.731705,NA,,TRUE,accepted,2021-05-29T22:48:58.378487,FALSE,NA,not_applicable,NA,,no,NA,,,5a8c80f7c698300375c76d84|5a8c80f8c698300375c76daf|5a8c80f8c698300375c76db1|Social and Behavioral Sciences|Political Science|Models and Methods|5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dbe|5a8c80f8c698300375c76dc7|Social and Behavioral Sciences|Economics|Econometrics|5a8c80f7c698300375c76d84|5a8c80f9c698300375c76e0c|Social and Behavioral Sciences|Social Statistics|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e2c|Social and Behavioral Sciences|Sociology|Methodology,Han Zhang,2021,https://api.osf.io/v2/preprints/453jk/contributors/,https://api.osf.io/v2/preprints/453jk/bibliographic_contributors/,https://api.osf.io/v2/preprints/453jk/citation/,453jk,preprints,https://api.osf.io/v2/preprints/453jk/identifiers/,https://api.osf.io/v2/preprints/453jk/relationships/node/,https://api.osf.io/v2/nodes/8ksdc/,8ksdc,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e965/,563c1cf88c5e4a3877f9e965,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/453jk/files/,https://api.osf.io/v2/files/60b0940a3a6df10031d4e9ff/,60b0940a3a6df10031d4e9ff,files,https://api.osf.io/v2/preprints/453jk/review_actions/,https://api.osf.io/v2/preprints/453jk/requests/,https://api.osf.io/v2/preprints/453jk/,https://osf.io/preprints/socarxiv/453jk/,https://doi.org/10.31235/osf.io/453jk,NA
dzeuv,preprints,2021-05-27T23:25:08.738370,2021-06-01T04:00:34.524899,2021-05-29T17:26:49.560043,NA,NA,Political Support for a Green Recovery from the Covid-19 Pandemic in Rural America,"Rural residents in the western United States, a politically conservative region reliant on natural resources and amenities tied to a land-based economy, strongly support government relief spending in response to the Covid-19 pandemic. Additionally, rural people show bipartisan support for low-carbon development in residents' local counties. These results suggest an opportunity for climate-conscious development policies that bundle pandemic recovery and
climate change mitigation while securing sustainable rural livelihoods.",TRUE,FALSE,Climate policy|Covid-19|Disaster recovery,2021-06-01T04:00:34.507453,NA,,TRUE,accepted,2021-05-29T17:26:49.560043,FALSE,NA,no,NA,,no,NA,,,5a8c80f7c698300375c76d84|5a8c80f8c698300375c76daf|Social and Behavioral Sciences|Political Science|5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dbd|Social and Behavioral Sciences|Environmental Studies|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|Social and Behavioral Sciences|Sociology,,2021,https://api.osf.io/v2/preprints/dzeuv/contributors/,https://api.osf.io/v2/preprints/dzeuv/bibliographic_contributors/,https://api.osf.io/v2/preprints/dzeuv/citation/,dzeuv,preprints,https://api.osf.io/v2/preprints/dzeuv/identifiers/,https://api.osf.io/v2/preprints/dzeuv/relationships/node/,https://api.osf.io/v2/nodes/64ezg/,64ezg,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96a/,563c1cf88c5e4a3877f9e96a,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/dzeuv/files/,https://api.osf.io/v2/files/60b02a58f099fd00f88c8eaa/,60b02a58f099fd00f88c8eaa,files,https://api.osf.io/v2/preprints/dzeuv/review_actions/,https://api.osf.io/v2/preprints/dzeuv/requests/,https://api.osf.io/v2/preprints/dzeuv/,https://osf.io/preprints/socarxiv/dzeuv/,https://doi.org/10.31235/osf.io/dzeuv,NA
apvky,preprints,2021-05-27T15:35:17.280620,2021-06-14T09:59:45.769202,2021-05-29T17:25:59.692625,NA,NA,The Causal Effect of Exposure to Female-Dominated Work on Men's Occupational Choices: Evidence from the Suspension of the Civilian Service in Germany,"Occupational segregation is one of the primary mechanisms for gender inequalities in labor market outcomes and persists partly because men rarely enter female-dominated occupations. Social Cognitive Career Theory explains occupational segregation via a lack of learning experiences in gender-atypical tasks and several programs have been proposed to foster occupational integration by exposing individuals to gender-atypical learning experiences. However, research on men working in female-dominated occupations revealed positive as well as negative experiences made within them. As most studies do not account for potential self-selection into gender-atypical occupations, it is an open question whether and how exposure to female-dominated occupations affects men's occupational choices. 

I exploit exogenous variation induced by the suspension of Germany’s civilian service in 2011. The civilian service was a social sector alternative to a compulsory military service.  I describe selection into the civilian service based on cross-sectional data (AID:A 2009) to assess to whom a potential effect would apply. A difference-in-difference design leverages German social security insurance register data (SIAB) to compare birth cohorts of men before and after the suspension and employs women who were not eligible for compulsory services as a control group. Having completed the civilian service increased the likelihood for men to enter female-dominated occupations by about 7 percentage points. This result indicates that programs exposing men to gender-atypical learning experiences can facilitate occupational integration.",TRUE,FALSE,Civilian Service|Female-dominated occupations|Gender|Germany|Occupational choices|Social Cognitive Career Theory,2021-06-01T04:00:34.417775,NA,,TRUE,accepted,2021-05-29T17:25:59.692625,FALSE,NA,no,"The analyses are based on three data sources, which all have restricted access and are only accessible after signing a data sharing agreement.",,no,NA,,,"5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e38|Social and Behavioral Sciences|Sociology|Organizations, Occupations, and Work|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e49|Social and Behavioral Sciences|Sociology|Sex and Gender",,2021,https://api.osf.io/v2/preprints/apvky/contributors/,https://api.osf.io/v2/preprints/apvky/bibliographic_contributors/,https://api.osf.io/v2/preprints/apvky/citation/,apvky,preprints,https://api.osf.io/v2/preprints/apvky/identifiers/,https://api.osf.io/v2/preprints/apvky/relationships/node/,NA,NA,NA,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96a/,563c1cf88c5e4a3877f9e96a,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/apvky/files/,https://api.osf.io/v2/files/60afbc3b79825500b1871ec8/,60afbc3b79825500b1871ec8,files,https://api.osf.io/v2/preprints/apvky/review_actions/,https://api.osf.io/v2/preprints/apvky/requests/,https://api.osf.io/v2/preprints/apvky/,https://osf.io/preprints/socarxiv/apvky/,https://doi.org/10.31235/osf.io/apvky,NA
j4fp6,preprints,2021-05-27T11:07:00.980087,2021-06-01T04:00:58.062726,2021-05-29T17:20:36.911946,2021-03-21T23:00:00,NA,Why Online does not Equal Offline: Comparing Online and Real-World Political Support Among Politicians.,"Are offline political relations and endorsements established or maintained with online interactions?
We examine the external validity of data on political behavior exhibited online and compare it to offline behavior. 
We overlay two data sets on political support among members of the Swiss parliament to estimate the explanatory power of online endorsements on offline cosponsorship signatures among members, using a gHypEG network regression model.
Whereas offline support behavior is driven by a broad range of factors, such as network and homophily effects, online endorsement is less diverse.
Our findings show that online endorsement is predominantly driven by partisanship, calling into question the use of online political behavior data to study real-world politics.",TRUE,FALSE,cosponsorhip|legislative networks|legislative politics|network analysis|online and offline behavior|political support,2021-06-01T04:00:58.045763,NA,,TRUE,accepted,2021-05-29T17:20:36.911946,FALSE,NA,no,,,no,NA,,,5a8c80f7c698300375c76d84|5a8c80f8c698300375c76daf|5a8c80f8c698300375c76db1|Social and Behavioral Sciences|Political Science|Models and Methods|5a8c80f7c698300375c76d84|5a8c80f8c698300375c76daf|5a8c80f8c698300375c76db3|Social and Behavioral Sciences|Political Science|Other Political Science,,2021,https://api.osf.io/v2/preprints/j4fp6/contributors/,https://api.osf.io/v2/preprints/j4fp6/bibliographic_contributors/,https://api.osf.io/v2/preprints/j4fp6/citation/,j4fp6,preprints,https://api.osf.io/v2/preprints/j4fp6/identifiers/,https://api.osf.io/v2/preprints/j4fp6/relationships/node/,https://api.osf.io/v2/nodes/fe5av/,fe5av,nodes,https://api.osf.io/v2/licenses/5ad7979bc69830002d8190e3/,5ad7979bc69830002d8190e3,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/j4fp6/files/,https://api.osf.io/v2/files/60af7d57f099fd00a68c8d0c/,60af7d57f099fd00a68c8d0c,files,https://api.osf.io/v2/preprints/j4fp6/review_actions/,https://api.osf.io/v2/preprints/j4fp6/requests/,https://api.osf.io/v2/preprints/j4fp6/,https://osf.io/preprints/socarxiv/j4fp6/,https://doi.org/10.31235/osf.io/j4fp6,NA
ehscy,preprints,2021-05-27T09:51:16.162349,2021-06-01T04:00:33.847800,2021-05-29T17:19:43.288317,2021-05-26T23:00:00,NA,Experimental Public Health in the Urban Laboratory,"This paper explores the role Science and Technology Studies (STS) could play in critical studies of public health practice. An STS perspective is applied to two case studies which explore how experimental public health practice varies over time and space. These case studies include the promotion of ‘green space’ in densely populated urban environments in late nineteenth century London and the public health evaluation of a recent set of urban interventions implemented by the Healthy Towns programme in England. The paper concludes that STS provides a useful way forward for generating critical accounts of the use of urban spaces and communities as public health laboratories. Such accounts could be sensitive to the complex assemblages of scientific knowledge, policy and urban context that shape the implementation and outcomes of public health interventions.",TRUE,FALSE,geography|laboratory|public health|science and technology studies|urban health,2021-06-01T04:00:33.828545,NA,,TRUE,accepted,2021-05-29T17:19:43.288317,FALSE,NA,not_applicable,NA,,not_applicable,NA,,,5a8c80f7c698300375c76d84|5a8c80f7c698300375c76d86|5a8c80f7c698300375c76d89|Social and Behavioral Sciences|Geography|Human Geography,,2021,https://api.osf.io/v2/preprints/ehscy/contributors/,https://api.osf.io/v2/preprints/ehscy/bibliographic_contributors/,https://api.osf.io/v2/preprints/ehscy/citation/,ehscy,preprints,https://api.osf.io/v2/preprints/ehscy/identifiers/,https://api.osf.io/v2/preprints/ehscy/relationships/node/,NA,NA,NA,https://api.osf.io/v2/licenses/5ad7979bc69830002d8190e3/,5ad7979bc69830002d8190e3,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/ehscy/files/,https://api.osf.io/v2/files/60af6b987982550094873b95/,60af6b987982550094873b95,files,https://api.osf.io/v2/preprints/ehscy/review_actions/,https://api.osf.io/v2/preprints/ehscy/requests/,https://api.osf.io/v2/preprints/ehscy/,https://osf.io/preprints/socarxiv/ehscy/,https://doi.org/10.31235/osf.io/ehscy,NA
e5wjk,preprints,2021-05-27T09:07:25.247380,2021-05-27T09:20:24.555804,2021-05-27T09:19:52.867412,NA,NA,Genetic Influences on Lifetime Income Increases with Gender Equality,"Over the twentieth century, the gender gap in income has decreased dramatically. We study whether the relative importance of genetic and environmental influences for lifetime income changed as gender equalization took place. We use data on 11,677 twin pairs from Norway born 1915-1991, linked with individual-level administrative data on the full population's incomes in the period 1967-2016. Our results based on genetically sensitive variance decompositions shows that as social constraints inhibiting women from earning income waned over the century, the heritability of lifetime income increased over birth cohorts. Genetic influences matter more for men than for women, and non-shared environmental influences matter more for women than for men. This indicates that women still face structural constraints to a larger degree than men. Even in a welfare state like Norway where gender equality has been a political goal since the 1950s, equalization, as measured by the heritability of lifetime income, did not manifest itself to a high degree until the latest cohorts were established in the workforce (1981-1991). Our study shows the importance of considering historical developments of ascribed statuses such as gender when investigating genetic influences, and that genetics can serve as a prism through which to study social change.",TRUE,FALSE,birth cohorts|gender|genetics|income|sociogenomics|twins,2021-05-27T09:20:24.516255,NA,,TRUE,accepted,2021-05-27T09:19:52.867412,FALSE,NA,no,,,no,NA,,,"5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e35|Social and Behavioral Sciences|Sociology|Inequality, Poverty, and Mobility",,2021,https://api.osf.io/v2/preprints/e5wjk/contributors/,https://api.osf.io/v2/preprints/e5wjk/bibliographic_contributors/,https://api.osf.io/v2/preprints/e5wjk/citation/,e5wjk,preprints,https://api.osf.io/v2/preprints/e5wjk/identifiers/,https://api.osf.io/v2/preprints/e5wjk/relationships/node/,https://api.osf.io/v2/nodes/cbvu7/,cbvu7,nodes,https://api.osf.io/v2/licenses/5ad7979bc69830002d8190e3/,5ad7979bc69830002d8190e3,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/e5wjk/files/,https://api.osf.io/v2/files/60af6151f099fd009f8c866b/,60af6151f099fd009f8c866b,files,https://api.osf.io/v2/preprints/e5wjk/review_actions/,https://api.osf.io/v2/preprints/e5wjk/requests/,https://api.osf.io/v2/preprints/e5wjk/,https://osf.io/preprints/socarxiv/e5wjk/,https://doi.org/10.31235/osf.io/e5wjk,NA
