id,type,attributes.date_created,attributes.date_modified,attributes.date_published,attributes.original_publication_date,attributes.doi,attributes.title,attributes.description,attributes.is_published,attributes.is_preprint_orphan,attributes.tags,attributes.preprint_doi_created,attributes.date_withdrawn,attributes.current_user_permissions,attributes.public,attributes.reviews_state,attributes.date_last_transitioned,attributes.has_coi,attributes.conflict_of_interest_statement,attributes.has_data_links,attributes.why_no_data,attributes.data_links,attributes.has_prereg_links,attributes.why_no_prereg,attributes.prereg_links,attributes.prereg_link_info,attributes.subjects,attributes.license_record.copyright_holders,attributes.license_record.year,relationships.contributors.links.related.href,relationships.bibliographic_contributors.links.related.href,relationships.citation.links.related.href,relationships.citation.data.id,relationships.citation.data.type,relationships.identifiers.links.related.href,relationships.node.links.related.href,relationships.node.links.self.href,relationships.node.data.id,relationships.node.data.type,relationships.provider.links.related.href,relationships.provider.data.id,relationships.provider.data.type,relationships.files.links.related.href,relationships.primary_file.links.related.href,relationships.primary_file.data.id,relationships.primary_file.data.type,relationships.review_actions.links.related.href,relationships.requests.links.related.href,relationships.license.links.related.href,relationships.license.data.id,relationships.license.data.type,links.self,links.html,links.preprint_doi,links.doi
ag3k7,preprints,2016-07-20T05:00:40.910000,2018-07-02T10:47:36.182107,2016-07-20T05:00:40.910000,NA,NA,"Investing in the Future: Norway, Climate Change, and Fossil Fuel Divestment","Book Chapter
Rimmer, Matthew (2016) Investing in the future: Norway, climate change, and fossil fuel divestment. In Sosa-Nunez, Gustavo; Atkins, Ed (Eds.) Environment, Climate Change and International Relations. E-International Relations, Bristol, pp. 206-225.",TRUE,FALSE,"Divest|Divestment|ethical investment|Fossil Fuel Divestmen, Norway, Sovereign Wealth Funds, Future Funds, Climate Change, Paris Agreement|fossil fuel divestment|Fossil Fuels|socarxiv",2018-07-02T10:47:36.174476,NA,,TRUE,accepted,2016-07-20T05:00:40.910000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/ag3k7/contributors/,https://api.osf.io/v2/preprints/ag3k7/bibliographic_contributors/,https://api.osf.io/v2/preprints/ag3k7/citation/,ag3k7,preprints,https://api.osf.io/v2/preprints/ag3k7/identifiers/,https://api.osf.io/v2/nodes/z69yu/,https://api.osf.io/v2/preprints/ag3k7/relationships/node/,z69yu,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/ag3k7/files/,https://api.osf.io/v2/files/578f0498b83f6901f1dad1d3/,578f0498b83f6901f1dad1d3,files,https://api.osf.io/v2/preprints/ag3k7/review_actions/,https://api.osf.io/v2/preprints/ag3k7/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/ag3k7/,https://osf.io/preprints/socarxiv/ag3k7/,https://doi.org/10.31235/osf.io/ag3k7,NA
w9knx,preprints,2016-07-20T04:21:20.801000,2018-07-02T10:53:47.108757,2016-07-20T04:21:20.801000,NA,NA,"Greenwashing the Trans-Pacific Partnership: Fossil fuels, the environment, and climate change","Refereed Journal Article
Rimmer, Matthew (2016) Greenwashing the Trans-Pacific Partnership: Fossil fuels, the environment, and climate change. Santa Clara Journal of International Law, 14(2), pp. 488-542.",TRUE,FALSE,Biodiversity|Climate Change|Environment|Fossil Fuels|Investor-State Dispute Settlement|ISDS|Law|Pacific Rim|socarxiv|TPP|TPPA|Trade|Trans-Pacific Partnership,2018-07-02T10:53:47.098333,NA,,TRUE,accepted,2016-07-20T04:21:20.801000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/w9knx/contributors/,https://api.osf.io/v2/preprints/w9knx/bibliographic_contributors/,https://api.osf.io/v2/preprints/w9knx/citation/,w9knx,preprints,https://api.osf.io/v2/preprints/w9knx/identifiers/,https://api.osf.io/v2/nodes/u78ez/,https://api.osf.io/v2/preprints/w9knx/relationships/node/,u78ez,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/w9knx/files/,https://api.osf.io/v2/files/578ef72a9ad5a101f3e44a95/,578ef72a9ad5a101f3e44a95,files,https://api.osf.io/v2/preprints/w9knx/review_actions/,https://api.osf.io/v2/preprints/w9knx/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/w9knx/,https://osf.io/preprints/socarxiv/w9knx/,https://doi.org/10.31235/osf.io/w9knx,NA
yxusf,preprints,2016-07-20T04:13:25.317000,2018-07-02T10:55:04.900647,2016-07-20T04:13:25.317000,NA,NA,How Religious Are American Women and Men? Gender Differences and Similarities,"Are women universally more religious than men? Some research on gender differences has argued that biology leads women to be innately more religious than men, but other research has highlighted the importance of avoiding universal claims and recognizing complexity. This brief note uses General Social Survey data to report gender differences in predicted religiosity by religious category across eight measures. In the United States, gender differences seem to be primarily a Christian phenomenon. While women reveal higher levels of religiosity across Christian groups, this trend does not extend to non-Christian groups. Furthermore, there is variation even among Christian groups, with women not revealing higher levels of religiosity for all measures. Nevertheless, there does seem to be a general trend for women to report daily prayer more often than men. These findings further problematize the idea that there are innate gender differences in religiosity rooted in biology, and provide a descriptive foundation for future attempts to explain why (American) Christian groups reveal gender differences in religiosity.",TRUE,FALSE,Preprint|socarxiv,2018-07-02T10:55:04.893278,NA,,TRUE,accepted,2016-07-20T04:13:25.317000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/yxusf/contributors/,https://api.osf.io/v2/preprints/yxusf/bibliographic_contributors/,https://api.osf.io/v2/preprints/yxusf/citation/,yxusf,preprints,https://api.osf.io/v2/preprints/yxusf/identifiers/,https://api.osf.io/v2/nodes/dcxjw/,https://api.osf.io/v2/preprints/yxusf/relationships/node/,dcxjw,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/yxusf/files/,https://api.osf.io/v2/files/578efa75b83f6901f0dad1d7/,578efa75b83f6901f0dad1d7,files,https://api.osf.io/v2/preprints/yxusf/review_actions/,https://api.osf.io/v2/preprints/yxusf/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/yxusf/,https://osf.io/preprints/socarxiv/yxusf/,https://doi.org/10.31235/osf.io/yxusf,NA
ksauc,preprints,2016-07-20T03:30:27.141000,2018-07-02T10:51:08.957284,2016-07-20T03:30:27.141000,NA,NA,Medical Decision Making for Youth in the Foster Care System,"Youth in the foster care system often have no one person who is
clearly authorized to make medical decisions for them. From a
caseworker insisting upon a vaccine to a birth parent refusing
permission for psychotropic medication, this paper argues that the
question of who makes these decisions matters for children’s rights.
This paper reports the results of a survey of 132 stakeholders
representing all U.S. states, 17 qualitative interviews, and a review
of relevant laws and policies. The stakeholders and legal research
revealed that in sixteen states, common practice disagreed with the
written laws and policies about who should be making medical decisions
for youth in the foster care system. Most often, foster parents are
making medical decisions despite note having legal authority to do so,
and birth parents are rarely making decisions even when they are
legally allowed to do so. This paper proposes that following federal
law about promoting family reunification, birth parents should be in
charge of medical decision making for the first 12-24 months. After
that time, the foster parent, if one is available and has shown
commitment to the child, should become the medical decision maker.
Such a policy would promote birth parent involvement and family
reunification while acknowledging the need of young people in care for
decision makers who can make long-term commitments to their care.",TRUE,FALSE,Preprint|socarxiv,2018-07-02T10:51:08.949570,NA,,TRUE,accepted,2016-07-20T03:30:27.141000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/ksauc/contributors/,https://api.osf.io/v2/preprints/ksauc/bibliographic_contributors/,https://api.osf.io/v2/preprints/ksauc/citation/,ksauc,preprints,https://api.osf.io/v2/preprints/ksauc/identifiers/,https://api.osf.io/v2/nodes/t4pw4/,https://api.osf.io/v2/preprints/ksauc/relationships/node/,t4pw4,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/ksauc/files/,https://api.osf.io/v2/files/582967239ad5a10202b74836/,582967239ad5a10202b74836,files,https://api.osf.io/v2/preprints/ksauc/review_actions/,https://api.osf.io/v2/preprints/ksauc/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/ksauc/,https://osf.io/preprints/socarxiv/ksauc/,https://doi.org/10.31235/osf.io/ksauc,NA
5p64y,preprints,2016-07-20T03:04:54.955000,2018-07-02T10:46:25.429337,2016-07-20T03:04:54.955000,NA,10.1111/soc4.12304,Genocide as Contentious Politics,"Preprint, final version in Sociology Compass available at: http://onlinelibrary.wiley.com/doi/10.1111/soc4.12304/full

Despite a recent turn towards the study of political violence within the field of contentious politics, scholars have yet to focus their lens on genocide. This is puzzling, as the field of collective action and social movements was originally developed in reaction to fascism (Nazism in particular), while research on collective action and research on genocide has long shown parallel findings and shared insights. This paper reviews the history of this scholarly convergence and divergence, and suggests that recent findings of research on genocide can be improved by the consideration of concepts from social movements and collective action. It then details three theories of the micro-mechanisms that mobilize individuals for contention – framing, diffusion, and networks – and specifies how they refine existing explanations of civilian participation in genocide. In the conclusion, I suggest that a contentious politics approach to genocide would consider it one form of collective action among others, analyzable within the existing framework of collective action and social movement theory.",TRUE,FALSE,collective action|contentious politics|genocide|political violence|preprint|socarxiv|social movements,2018-07-02T10:46:25.419420,NA,,TRUE,accepted,2016-07-20T03:04:54.955000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,2016,https://api.osf.io/v2/preprints/5p64y/contributors/,https://api.osf.io/v2/preprints/5p64y/bibliographic_contributors/,https://api.osf.io/v2/preprints/5p64y/citation/,5p64y,preprints,https://api.osf.io/v2/preprints/5p64y/identifiers/,https://api.osf.io/v2/nodes/m9ck9/,https://api.osf.io/v2/preprints/5p64y/relationships/node/,m9ck9,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/5p64y/files/,https://api.osf.io/v2/files/578eea58b83f6901f2dad1da/,578eea58b83f6901f2dad1da,files,https://api.osf.io/v2/preprints/5p64y/review_actions/,https://api.osf.io/v2/preprints/5p64y/requests/,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96c/,563c1cf88c5e4a3877f9e96c,licenses,https://api.osf.io/v2/preprints/5p64y/,https://osf.io/preprints/socarxiv/5p64y/,https://doi.org/10.31235/osf.io/5p64y,https://doi.org/10.1111/soc4.12304
265ws,preprints,2016-07-20T02:28:58.644000,2018-07-02T10:45:06.659264,2016-07-20T02:28:58.644000,NA,NA,Thinking Outside the Master's House: New Knowledge Movements and the Emergence of Academic Disciplines,"This paper proposes a theoretical framework for understanding emergent 
disciplines as knowledge-focused social movement phenomena called New 
Knowledge Movements, or NKMs. The proposed theoretical framework is 
developed through a synthesis of new social movement theory and Frickel 
and Gross’s Scientific/Intellectual Movements (SIMs) model. In contrast 
to the SIMs model, this paper argues that many new disciplines emerge 
through contentious collective action on the part of political and 
intellectual outsiders rather than through the action of intellectual 
elites. The framework is demonstrated and tested through a narrative 
exploration based on secondary sources and scholar-activist tests of the 
emergence of two disciplines, women’s studies and Asian American 
studies, in the United States. Suggestions for future applications are 
provided.

-- 
This email may be subject to disclosure under R.I. Gen. Laws § 38-2-2. 
Confidentiality cannot be assured.

Mikaila Mariel Lemonik Arthur
Chair, Department of Sociology, Rhode Island College
Craig-Lee Hall Room 451

marthur@ric.edu <mailto=marthur@ric.edu>
Phone: (401) 433-9633   Fax: (401) 456-8665
http://www.mmlarthur.com",TRUE,FALSE,Preprint,2018-07-02T10:45:06.645021,NA,,TRUE,accepted,2016-07-20T02:28:58.644000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/265ws/contributors/,https://api.osf.io/v2/preprints/265ws/bibliographic_contributors/,https://api.osf.io/v2/preprints/265ws/citation/,265ws,preprints,https://api.osf.io/v2/preprints/265ws/identifiers/,https://api.osf.io/v2/nodes/h8gcj/,https://api.osf.io/v2/preprints/265ws/relationships/node/,h8gcj,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/265ws/files/,https://api.osf.io/v2/files/578ee1eb594d9001f825ce6b/,578ee1eb594d9001f825ce6b,files,https://api.osf.io/v2/preprints/265ws/review_actions/,https://api.osf.io/v2/preprints/265ws/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/265ws/,https://osf.io/preprints/socarxiv/265ws/,https://doi.org/10.31235/osf.io/265ws,NA
nq49b,preprints,2016-07-20T02:26:21.176000,2018-07-02T10:51:45.531331,2016-07-20T02:26:21.176000,NA,NA,Social Movements in Organizations,"This article reviews the literature on social movements within 
organizations such as colleges and universities, corporations, religious 
orders, and governmental agencies. It brings together work from 
disparate fields to advance an understanding of how movements happen 
within organizations to introduce students and scholars to the promise 
of such research.

JOURNAL CONTRIBUTOR'S PUBLISHING AGREEMENT
-- 
This email may be subject to disclosure under R.I. Gen. Laws § 38-2-2. 
Confidentiality cannot be assured.

Mikaila Mariel Lemonik Arthur
Chair, Department of Sociology, Rhode Island College
Craig-Lee Hall Room 451

marthur@ric.edu <mailto=marthur@ric.edu>
Phone: (401) 433-9633   Fax: (401) 456-8665
http://www.mmlarthur.com",TRUE,FALSE,Preprint|socarxiv,2018-07-02T10:51:45.523721,NA,,TRUE,accepted,2016-07-20T02:26:21.176000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/nq49b/contributors/,https://api.osf.io/v2/preprints/nq49b/bibliographic_contributors/,https://api.osf.io/v2/preprints/nq49b/citation/,nq49b,preprints,https://api.osf.io/v2/preprints/nq49b/identifiers/,https://api.osf.io/v2/nodes/gxnda/,https://api.osf.io/v2/preprints/nq49b/relationships/node/,gxnda,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/nq49b/files/,https://api.osf.io/v2/files/578ee14e9ad5a101f4e44a76/,578ee14e9ad5a101f4e44a76,files,https://api.osf.io/v2/preprints/nq49b/review_actions/,https://api.osf.io/v2/preprints/nq49b/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/nq49b/,https://osf.io/preprints/socarxiv/nq49b/,https://doi.org/10.31235/osf.io/nq49b,NA
tvbdj,preprints,2016-07-20T02:25:03.450000,2018-07-02T10:52:10.977383,2016-07-20T02:25:03.450000,NA,NA,"Resurrecting Smelser: Collective Power, Generalized Belief, and Hegemonic Spaces","When people mobilize for collective action, it is because they want 
something. These wants are known as grievances, and in order for them to 
emerge, collectivities must break free of hegemonic power to see their 
true interests. This paper takes a new look at Smelser’s /The Logic of 
Collective Action/ and finds that by incorporating a robust 
understanding of power, Smelser’s framework can provide an understanding 
of grievance emergence.

JOURNAL CONTRIBUTOR'S PUBLISHING AGREEMENT
-- 
This email may be subject to disclosure under R.I. Gen. Laws § 38-2-2. 
Confidentiality cannot be assured.

Mikaila Mariel Lemonik Arthur
Chair, Department of Sociology, Rhode Island College
Craig-Lee Hall Room 451

marthur@ric.edu <mailto=marthur@ric.edu>
Phone: (401) 433-9633   Fax: (401) 456-8665
http://www.mmlarthur.com",TRUE,FALSE,Preprint|socarxiv,2018-07-02T10:52:10.969337,NA,,TRUE,accepted,2016-07-20T02:25:03.450000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/tvbdj/contributors/,https://api.osf.io/v2/preprints/tvbdj/bibliographic_contributors/,https://api.osf.io/v2/preprints/tvbdj/citation/,tvbdj,preprints,https://api.osf.io/v2/preprints/tvbdj/identifiers/,https://api.osf.io/v2/nodes/67nd8/,https://api.osf.io/v2/preprints/tvbdj/relationships/node/,67nd8,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/tvbdj/files/,https://api.osf.io/v2/files/578ee100b83f6901f6dad1ce/,578ee100b83f6901f6dad1ce,files,https://api.osf.io/v2/preprints/tvbdj/review_actions/,https://api.osf.io/v2/preprints/tvbdj/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/tvbdj/,https://osf.io/preprints/socarxiv/tvbdj/,https://doi.org/10.31235/osf.io/tvbdj,NA
pe578,preprints,2016-07-20T02:23:54.226000,2018-07-02T10:51:47.486431,2016-07-20T02:23:54.226000,NA,10.1177/0735275115587721,"Toward a Dynamic Theory of Action at the Micro Level of Genocide: Killing, Desistance, and Saving in 1994 Rwanda","Preprint, final version in Sociological Theory available at: http://stx.sagepub.com/content/33/2/148.full

This article is about behavioral variation in genocide. Research frequently suggests that violent behaviors can be explained by or treated as synonymous with ethnic categories. This literature also tends to pre-group actors as perpetrators, victims, or bystanders for research purposes. However, evidence that individuals cross boundaries from killing to desistance and saving throughout genocide indicates that the relationship between behaviors and categories is often in flux. I thus introduce the concept of behavioral boundary crossing to examine when and how Hutu in 1994 Rwanda aligned with the killing behaviors expected of them and when and how they did not. I analyze interviews with 31 Hutu, revealing that transactional, relational, social-psychological, and cognitive mechanisms informed individuals’ behaviors during the genocide. The result is a dynamic theory of action that explains participation without homogenizing individual experience due to presumptions about behavioral and categorical alignment.",TRUE,FALSE,action|behavior|boundaries|genocide|political violence|preprint|rwanda|socarxiv,2018-07-02T10:51:47.477818,NA,,TRUE,accepted,2016-07-20T02:23:54.226000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,2016,https://api.osf.io/v2/preprints/pe578/contributors/,https://api.osf.io/v2/preprints/pe578/bibliographic_contributors/,https://api.osf.io/v2/preprints/pe578/citation/,pe578,preprints,https://api.osf.io/v2/preprints/pe578/identifiers/,https://api.osf.io/v2/nodes/dmb7k/,https://api.osf.io/v2/preprints/pe578/relationships/node/,dmb7k,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/pe578/files/,https://api.osf.io/v2/files/578ee0bb6c613b01eba2ec24/,578ee0bb6c613b01eba2ec24,files,https://api.osf.io/v2/preprints/pe578/review_actions/,https://api.osf.io/v2/preprints/pe578/requests/,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96c/,563c1cf88c5e4a3877f9e96c,licenses,https://api.osf.io/v2/preprints/pe578/,https://osf.io/preprints/socarxiv/pe578/,https://doi.org/10.31235/osf.io/pe578,https://doi.org/10.1177/0735275115587721
5b7az,preprints,2016-07-19T18:24:00.539000,2018-07-02T10:46:24.228576,2016-07-19T18:24:00.539000,NA,NA,"Decentralisation, Regional Autonomy and Ethnic Civil Wars:  A Dynamic Panel Data Analysis, 1950-2010","This paper empirically revisits the relationships between decentralisation, regional autonomy and ethnic civil war. On the one hand, decentralisation and autonomy may allow ethnic minorities to directly control their own affairs or to better hold regional rulers to account. On the other hand, decentralisation and autonomy in multi-ethnic countries may foster centrifugal forces and bestow legitimacy and resources to secessionist groups. Current evidence from cross-country or cross-ethnic group econometric studies are limited by crude operationalisation of decentralisation and often questionable treatment of endogeneity.


The paper makes three key contributions: i) it builds a new dataset bringing together up-to-date and cutting edge data on decentralisation and autonomy (RAI) and ethnic group violence (EPR), thereby providing new insights on groups exposure to decentralisation in 81 countries between 1945 and 2010; ii) it tests how various facets of decentralisation (autonomy, self-rule, shared-rule, political decentralisation) relate to ethnic violence; and iii) it exploits dynamic panel data techniques, namely the difference-GMM estimator, to account for reverse causality and unobserved heterogeneity biases. The validity and strength of the estimator are explicitly established.


I find that regional autonomy - even when decentralisation is otherwise limited - strongly reduces the incidence of ethnic civil wars. The conflict-mitigating effect of autonomy is maximal when regional governments command substantial powers in terms of policy-setting and when political decentralisation is strong. Political decentralisation is also found to be a strong and consistent factor of ethnic peace in the absence of regional autonomy. In contrast, granting regional governments wide-ranging authorities on policy and fiscal matters does not reduce the incidence of large-scale ethnic conflict on its own. Granting autonomy to regional governments which have no substantial powers of self-rule is weakly correlated with higher chances of onset of civil wars but a combination of autonomy and above-median self-rule and political decentralisation strongly reduces such a likelihood. Regional autonomy appears to be the only effective strategy to stop existing civil wars.
",TRUE,FALSE,decentralisation; ethnic groups; autonomy; civil wars; dynamic panel data|Preprint|socarxiv,2018-07-02T10:46:24.218837,NA,,TRUE,accepted,2016-07-19T18:24:00.539000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/5b7az/contributors/,https://api.osf.io/v2/preprints/5b7az/bibliographic_contributors/,https://api.osf.io/v2/preprints/5b7az/citation/,5b7az,preprints,https://api.osf.io/v2/preprints/5b7az/identifiers/,https://api.osf.io/v2/nodes/hh78z/,https://api.osf.io/v2/preprints/5b7az/relationships/node/,hh78z,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/5b7az/files/,https://api.osf.io/v2/files/578e6d546c613b01ea15cff7/,578e6d546c613b01ea15cff7,files,https://api.osf.io/v2/preprints/5b7az/review_actions/,https://api.osf.io/v2/preprints/5b7az/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/5b7az/,https://osf.io/preprints/socarxiv/5b7az/,https://doi.org/10.31235/osf.io/5b7az,NA
