id,type,attributes.date_created,attributes.date_modified,attributes.date_published,attributes.original_publication_date,attributes.doi,attributes.title,attributes.description,attributes.is_published,attributes.is_preprint_orphan,attributes.tags,attributes.preprint_doi_created,attributes.date_withdrawn,attributes.current_user_permissions,attributes.public,attributes.reviews_state,attributes.date_last_transitioned,attributes.has_coi,attributes.conflict_of_interest_statement,attributes.has_data_links,attributes.why_no_data,attributes.data_links,attributes.has_prereg_links,attributes.why_no_prereg,attributes.prereg_links,attributes.prereg_link_info,attributes.subjects,attributes.license_record.copyright_holders,attributes.license_record.year,relationships.contributors.links.related.href,relationships.bibliographic_contributors.links.related.href,relationships.citation.links.related.href,relationships.citation.data.id,relationships.citation.data.type,relationships.identifiers.links.related.href,relationships.node.links.self.href,relationships.node.links.related.href,relationships.node.data.id,relationships.node.data.type,relationships.license.links.related.href,relationships.license.data.id,relationships.license.data.type,relationships.provider.links.related.href,relationships.provider.data.id,relationships.provider.data.type,relationships.files.links.related.href,relationships.primary_file.links.related.href,relationships.primary_file.data.id,relationships.primary_file.data.type,relationships.review_actions.links.related.href,relationships.requests.links.related.href,links.self,links.html,links.preprint_doi
ceym2,preprints,2021-06-30T14:42:15.844399,2021-06-30T20:52:21.379562,2021-06-30T20:49:32.675596,NA,NA,Reinterpreting the Relationship between the Caste System and Marxism,"In India, sixty years ago it was irrefutable that the structure of the caste system paralleled the Marxist view of class organization, in terms of the lower castes' lack of vertical mobility, dependence on hereditary division of labour, and deficiency of capital and land. In fact, since its emergence in 1964, the Communist Party of India (Marxist) (CPI(M)) has maintained that it would be in the best interest of lower caste individuals to support a Marxist agenda to launch nationwide class struggle to free themselves from the shackles of the caste system. It is also true that, in the 1970s, 85% percent of lower caste individuals made up the bottom 35% of India’s financial ladder, leading to the quotidian Marxian argument that the lower castes can be equated to the proletariat of Western Society. While these arguments might have some truth to them, this essay will explore why India, over the last sixty years, has endured too great of a reformation in terms of the caste system to simply be equated to the Marxist class organization. The disparity between the negativism of the CPI(M) and the current extent of oppression of the lower caste is shown, through the exploration of logical incorencies on the part of the CPI(M) and the lower caste perception of the policies directed at them by both left and right-wing political parties. Furthermore, it is established why the notion of an entire Marxist class revolution no longer has political appeal amongst the lower caste: the reservations and affirmative action on the part of the current administration. Yet it is still conceded that, although used in an orthogonally different manner, the Marxist framework can, to a certain extent, still be applied to current organization of the caste system in India.",TRUE,FALSE,Caste|Class|Cultural Theory|Marxism|Oppression,2021-06-30T20:52:21.361642,NA,,TRUE,accepted,2021-06-30T20:49:32.675596,FALSE,NA,not_applicable,NA,,not_applicable,NA,,,5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e4a|Social and Behavioral Sciences|Sociology|Marxist Sociology|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e51|Social and Behavioral Sciences|Sociology|Culture,,2021,https://api.osf.io/v2/preprints/ceym2/contributors/,https://api.osf.io/v2/preprints/ceym2/bibliographic_contributors/,https://api.osf.io/v2/preprints/ceym2/citation/,ceym2,preprints,https://api.osf.io/v2/preprints/ceym2/identifiers/,https://api.osf.io/v2/preprints/ceym2/relationships/node/,NA,NA,NA,https://api.osf.io/v2/licenses/60bf983b58510b0009a5a9a4/,60bf983b58510b0009a5a9a4,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/ceym2/files/,https://api.osf.io/v2/files/60dc82ccef8b3f01e6bdcf0d/,60dc82ccef8b3f01e6bdcf0d,files,https://api.osf.io/v2/preprints/ceym2/review_actions/,https://api.osf.io/v2/preprints/ceym2/requests/,https://api.osf.io/v2/preprints/ceym2/,https://osf.io/preprints/socarxiv/ceym2/,https://doi.org/10.31235/osf.io/ceym2
fsmch,preprints,2021-06-30T13:08:30.491854,2021-06-30T20:52:40.890245,2021-06-30T20:49:55.719707,NA,NA,Vanishing borders: ethnicity and trade costs at the origin of the Yugoslav market,"This article exploits the creation of a paradigmatic multi-ethnic state, Yugoslavia, to examine if, to what extent, and why the effect of ethnic ties on trade costs changes over time. We compile and examine a panel of over 550,000 inter-urban price gaps spanning the area of Yugoslavia in the decades before and after the Yugoslav uni?cation of 1918. Controlling for observable trade costs, we ?find that crossing the border between Serbia and Austria-Hungary signifi?cantly increased price gaps before the First World War. Ethno-religious differences explained a large share of this border effect in pre-uni?cation Yugoslavia, but their influence vanished over time. This decline began about twelve years before the uni?cation, and is visible both in city-pairs that were separated by the pre-war border and in those that were not. These patterns suggest that nation-building, rather than a weakening incentive to rely on private order institutions, was the main unifying factor.",TRUE,FALSE,,2021-06-30T20:52:40.840176,NA,,TRUE,accepted,2021-06-30T20:49:55.719707,FALSE,NA,no,NA,,no,NA,,,5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dbe|5a8c80f8c698300375c76dc0|Social and Behavioral Sciences|Economics|Political Economy|5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dbe|5a8c80f8c698300375c76dc4|Social and Behavioral Sciences|Economics|Economic History|5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dbe|5a8c80f8c698300375c76dcc|Social and Behavioral Sciences|Economics|International Economics,David Chilosi|Stefan Nikolic,2021,https://api.osf.io/v2/preprints/fsmch/contributors/,https://api.osf.io/v2/preprints/fsmch/bibliographic_contributors/,https://api.osf.io/v2/preprints/fsmch/citation/,fsmch,preprints,https://api.osf.io/v2/preprints/fsmch/identifiers/,https://api.osf.io/v2/preprints/fsmch/relationships/node/,NA,NA,NA,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e965/,563c1cf88c5e4a3877f9e965,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/fsmch/files/,https://api.osf.io/v2/files/60dc6cd631881a01e363ab99/,60dc6cd631881a01e363ab99,files,https://api.osf.io/v2/preprints/fsmch/review_actions/,https://api.osf.io/v2/preprints/fsmch/requests/,https://api.osf.io/v2/preprints/fsmch/,https://osf.io/preprints/socarxiv/fsmch/,https://doi.org/10.31235/osf.io/fsmch
grzfq,preprints,2021-06-30T09:27:06.097733,2021-06-30T20:53:07.037064,2021-06-30T20:50:22.646858,2015-12-30T23:00:00,NA,Measures of ageing and wellbeing,"While the concept of population ageing is straightforward, there is yet no consensus as to what indicator is best to use to measure it. This is in part because of the continuing increase in life expectancy at older ages which is placing doubts on the comparability over time of persons of the same age in terms of health and productivity. In this short essay, some of these issues are discussed in more detail.",TRUE,FALSE,population ageing,2021-06-30T20:53:07.011310,NA,,TRUE,accepted,2021-06-30T20:50:22.646858,FALSE,NA,not_applicable,NA,,not_applicable,NA,,,5a8c80f7c698300375c76d84|5a8c80f7c698300375c76d96|Social and Behavioral Sciences|Other Social and Behavioral Sciences,,2021,https://api.osf.io/v2/preprints/grzfq/contributors/,https://api.osf.io/v2/preprints/grzfq/bibliographic_contributors/,https://api.osf.io/v2/preprints/grzfq/citation/,grzfq,preprints,https://api.osf.io/v2/preprints/grzfq/identifiers/,https://api.osf.io/v2/preprints/grzfq/relationships/node/,NA,NA,NA,https://api.osf.io/v2/licenses/60bf983b58510b0009a5a9a4/,60bf983b58510b0009a5a9a4,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/grzfq/files/,https://api.osf.io/v2/files/60dc38ee31881a01d6636d72/,60dc38ee31881a01d6636d72,files,https://api.osf.io/v2/preprints/grzfq/review_actions/,https://api.osf.io/v2/preprints/grzfq/requests/,https://api.osf.io/v2/preprints/grzfq/,https://osf.io/preprints/socarxiv/grzfq/,https://doi.org/10.31235/osf.io/grzfq
5mqsz,preprints,2021-06-30T08:46:13.320132,2021-06-30T20:54:00.699197,2021-06-30T20:50:47.825228,NA,NA,A Comparative Study of Small-Scale Fishery Supply Chains' Vulnerability and Resilience to COVID-19,"The COVID-19 pandemic and response has significantly disrupted fishery supply chains, creating shortages of essential foods and constraining livelihoods globally. Small-scale fisheries (SSFs) are responding to the pandemic in a variety of ways. Together, disruptions from and responses to COVID-19 illuminate existing vulnerabilities in the fish distribution paradigm and possible means of reducing system and actor sensitivity and exposure and increasing adaptive capacity. Integrating concepts from literature on supply chain disruptions, social-ecological systems, human wellbeing, vulnerability, and SSFs, we synthesize preliminary lessons from six case studies from Indonesia, the Philippines, Peru, Canada, and the United States. The SSF supply chains examined employ different distribution strategies and operate in different geographic, political, social, economic, and cultural contexts. Specifically, we ask: a) how resilient have different SSF supply chains been to COVID-19 impacts; b) what do these initial outcomes indicate about the role of distribution strategies in determining the vulnerability of SSF supply chains to macroeconomic shocks; and c) what key factors have shaped this vulnerability? Based on our findings, systemic changes that may reduce SSF vulnerability to future macroeconomic shocks include diversification of distribution strategies, livelihoods, and products, development of local and domestic markets and distribution channels, reduced reliance on international markets, establishment of effective communication channels, and preparation for providing aid to directly assist supply chains and support consumer purchasing power.",TRUE,FALSE,adaptive capacity|covid-19|exposure|resilience|sensitivity|small-scale fisheries|supply chain disruption|vulnerability,2021-06-30T20:54:00.678783,NA,,TRUE,accepted,2021-06-30T20:50:47.825228,TRUE,"One author (S. Advani) has previously worked with a fish processing company that is the focus of the author’s case study. This author no longer works with the company and does not receive any remuneration from them, financial or otherwise. On behalf of all other authors, the corresponding author states that there is no conflict of interest.",not_applicable,NA,,no,NA,,,5a8c80f7c698300375c76d84|5a8c80f7c698300375c76d85|Social and Behavioral Sciences|Food Studies|5a8c80f7c698300375c76d84|5a8c80f7c698300375c76d86|Social and Behavioral Sciences|Geography|5a8c80f7c698300375c76d84|5a8c80f7c698300375c76d8e|Social and Behavioral Sciences|International and Area Studies|5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dbd|Social and Behavioral Sciences|Environmental Studies|5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dbe|Social and Behavioral Sciences|Economics,,2021,https://api.osf.io/v2/preprints/5mqsz/contributors/,https://api.osf.io/v2/preprints/5mqsz/bibliographic_contributors/,https://api.osf.io/v2/preprints/5mqsz/citation/,5mqsz,preprints,https://api.osf.io/v2/preprints/5mqsz/identifiers/,https://api.osf.io/v2/preprints/5mqsz/relationships/node/,NA,NA,NA,https://api.osf.io/v2/licenses/60bf983b58510b0009a5a9a4/,60bf983b58510b0009a5a9a4,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/5mqsz/files/,https://api.osf.io/v2/files/60dc2f59ef8b3f01bebdbf27/,60dc2f59ef8b3f01bebdbf27,files,https://api.osf.io/v2/preprints/5mqsz/review_actions/,https://api.osf.io/v2/preprints/5mqsz/requests/,https://api.osf.io/v2/preprints/5mqsz/,https://osf.io/preprints/socarxiv/5mqsz/,https://doi.org/10.31235/osf.io/5mqsz
qkve3,preprints,2021-06-29T22:42:16.836322,2021-06-30T20:54:42.284097,2021-06-30T20:51:15.859258,NA,NA,Resolving the problem of Algorithmic Dissonance: An unconventional solution for a sociotechnical problem,"In this paper, I propose the concept of “algorithmic dissonance”, which characterizes the inconsistencies that emerge through the fissures that lie between algorithmic systems that utilize system identities, and sociocultural systems of knowledge that interact with them. A product of human-algorithm interaction, algorithmic dissonance builds upon the concepts of algorithmic discrimination and algorithmic awareness, offering greater clarity towards the comprehension of these sociotechnical entanglements. By employing Du Bois’ concept of “double consciousness” and black feminist theory, I argue that all algorithmic dissonance is racialized. Next, I advocate for the use of speculative methodologies and art for the creation of critically informative sociotechnical imaginaries that might serve a basis for the sociological critique and resolution of algorithmic dissonance. Algorithmic dissonance can be an effective check against structural inequities, and of interest to scholars and practitioners concerned with running “algorithm audits”.",TRUE,FALSE,Algorithm Audits|Algorithmic Bias|Algorithmic Discrimination|Algorithmic Dissonance|Algorithmic Governance|Algorithms|Speculative methodologies|System Identity,2021-06-30T20:54:42.215116,NA,,TRUE,accepted,2021-06-30T20:51:15.859258,FALSE,NA,not_applicable,NA,,not_applicable,NA,,,"5a8c80f7c698300375c76d84|5a8c80f9c698300375c76df4|Social and Behavioral Sciences|Science and Technology Studies|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e34|Social and Behavioral Sciences|Sociology|Communication, Information Technologies, and Media Sociology|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e37|Social and Behavioral Sciences|Sociology|Theory|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e40|Social and Behavioral Sciences|Sociology|Science, Knowledge, and Technology|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e44|Social and Behavioral Sciences|Sociology|Race, Gender, and Class",,2021,https://api.osf.io/v2/preprints/qkve3/contributors/,https://api.osf.io/v2/preprints/qkve3/bibliographic_contributors/,https://api.osf.io/v2/preprints/qkve3/citation/,qkve3,preprints,https://api.osf.io/v2/preprints/qkve3/identifiers/,https://api.osf.io/v2/preprints/qkve3/relationships/node/,NA,NA,NA,https://api.osf.io/v2/licenses/60bf983b58510b0009a5a9a4/,60bf983b58510b0009a5a9a4,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/qkve3/files/,https://api.osf.io/v2/files/60dba1ccf83de2019aaff61d/,60dba1ccf83de2019aaff61d,files,https://api.osf.io/v2/preprints/qkve3/review_actions/,https://api.osf.io/v2/preprints/qkve3/requests/,https://api.osf.io/v2/preprints/qkve3/,https://osf.io/preprints/socarxiv/qkve3/,https://doi.org/10.31235/osf.io/qkve3
4nq97,preprints,2021-06-29T20:53:37.108244,2021-06-29T21:12:26.378690,2021-06-29T21:12:03.312725,2021-06-29T04:00:00,NA,Openness and Diversity in Journal Editorial Boards,"This study aims to measure diversity in scholarly journals’ editorial board structure and characterize patterns of editorial diversity across types of journals. To accomplish these aims, we integrate multiple sources of data at the journal and editor level to assemble a novel database describing the composition of editors and editorial boards for more than six thousand journals internationally, characterized by discipline, commercial publishing model, and research transparency. We then apply name-based gender imputation, geo-entity extraction analysis, and standardized dispersion measures to evaluate each group’s diversity. This analysis reveals that editorial leadership is more homogenous than editorial boards, and that diversity across both boards and leadership varies substantially (and robustly) across disciplines. Open-access journal’s boards exhibit less gender diversity and more international diversity than their closed-access counterparts. These results also suggest that open access, open science, and diversity, and equity, and inclusion are not strongly correlated and thus require separate measurements.",TRUE,FALSE,academic journals|diversity|gender|information science|scholarly communication,2021-06-29T21:12:26.355786,NA,,TRUE,accepted,2021-06-29T21:12:03.312725,FALSE,NA,available,NA,https://github.com/MIT-Informatics/EditorAnalysis/blob/main/EditorAnalysis/EditorAnalysis.Rmd,no,NA,,,"5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dd4|5a8c80f8c698300375c76dd9|Social and Behavioral Sciences|Library and Information Science|Scholarly Communication|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e40|Social and Behavioral Sciences|Sociology|Science, Knowledge, and Technology|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e49|Social and Behavioral Sciences|Sociology|Sex and Gender",,2021,https://api.osf.io/v2/preprints/4nq97/contributors/,https://api.osf.io/v2/preprints/4nq97/bibliographic_contributors/,https://api.osf.io/v2/preprints/4nq97/citation/,4nq97,preprints,https://api.osf.io/v2/preprints/4nq97/identifiers/,https://api.osf.io/v2/preprints/4nq97/relationships/node/,NA,NA,NA,https://api.osf.io/v2/licenses/60bf983b58510b0009a5a9a4/,60bf983b58510b0009a5a9a4,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/4nq97/files/,https://api.osf.io/v2/files/60db885431881a019e6364c5/,60db885431881a019e6364c5,files,https://api.osf.io/v2/preprints/4nq97/review_actions/,https://api.osf.io/v2/preprints/4nq97/requests/,https://api.osf.io/v2/preprints/4nq97/,https://osf.io/preprints/socarxiv/4nq97/,https://doi.org/10.31235/osf.io/4nq97
hmn7x,preprints,2021-06-29T20:30:17.790951,2021-07-01T16:29:03.441617,2021-07-01T16:25:10.485499,NA,NA,Studium als sozialer Raum. Ein Schreibgespräch zwischen Studierenden und Lehrenden.,"Das Studium unter den Bedingungen der Corona-Pandemie ist durch zahlreiche, vorwiegend quantitative Studien untersucht worden. Der Beitrag wirft einen qualitativen Blick auf die Erfahrung der Studierenden und Lehrenden eines pädagogischen Instituts eines spezifischen Hochschulstandorts. Aspekte eines (teil-)digitalisierten Studiums werden in einem Schreibgespräch erörtert und durch Aussagen aus Interviews belegt. So zeigt sich, dass frontale Lehrangebote von digital-asynchronen Formaten wie Vorlesungsaufzeichnung oder Blended-Learning profitieren können, wohingegen diskursives Lernen im digitalen Raum nur teilweise abgebildet werden kann. Die sozialen Aspekte des Studienalltags und die zwischenmenschliche Kommunikation sind im Digitalen eingeschränkt. Die Auswirkungen des überwiegend virtuellen Studienbetriebs auf fachlich- inhaltliche und sozial-kommunikative Aspekte am Standort werden im Beitrag beleuchtet. Dabei wird der Frage nachgegangen, wie das Studium in der Zeit nach der Corona-Pandemie aufgestellt werden sollte, um sozialen Austausch zu ermöglichen und weiter der erhöhten Flexibilität und den durch die Digitalisierung vergrößerten didaktischen Möglichkeiten Rechnung zu tragen.",TRUE,FALSE,Corona-Semester|Onlinelehre|Präsenzlehre|Sozialraum|Studium,2021-07-01T16:29:03.412326,NA,,TRUE,accepted,2021-07-01T16:25:10.485499,FALSE,NA,no,,,no,NA,,,5a8c80f6c698300375c76d4e|5a8c80f6c698300375c76d4f|Education|Vocational Education|5a8c80f6c698300375c76d4e|5a8c80f6c698300375c76d5c|Education|Higher Education|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|Social and Behavioral Sciences|Sociology,,2021,https://api.osf.io/v2/preprints/hmn7x/contributors/,https://api.osf.io/v2/preprints/hmn7x/bibliographic_contributors/,https://api.osf.io/v2/preprints/hmn7x/citation/,hmn7x,preprints,https://api.osf.io/v2/preprints/hmn7x/identifiers/,https://api.osf.io/v2/preprints/hmn7x/relationships/node/,NA,NA,NA,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96a/,563c1cf88c5e4a3877f9e96a,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/hmn7x/files/,https://api.osf.io/v2/files/60db82ddf83de2019bafeb84/,60db82ddf83de2019bafeb84,files,https://api.osf.io/v2/preprints/hmn7x/review_actions/,https://api.osf.io/v2/preprints/hmn7x/requests/,https://api.osf.io/v2/preprints/hmn7x/,https://osf.io/preprints/socarxiv/hmn7x/,https://doi.org/10.31235/osf.io/hmn7x
fwpdx,preprints,2021-06-29T18:39:26.376845,2021-06-29T18:45:58.135577,2021-06-29T18:44:48.042201,NA,NA,How Communication Scholars See Open Scholarship: A survey of International Communication Association scholars,"A growing number of communication scholars have pushed for increased accountability and transparency in scholarship. While perspectives on open scholarship practices (OSPs) are noted in editorials and positions papers, we lack insights into how the larger community understands, feels about, engages with, and supports OSPs in practice. A mixed-methodological survey of International Communication Association members (N = 330) reported broad familiarity with and support for some OSPs, but less engagement with them. Respondents shared several concerns, including reservations about unclear standards, presumed incompatibility with some scholarly approaches, misuse of shared materials, and aggression from others. The reported findings inform debates around the current state and future directions of openness and transparency in the study of human communication.",TRUE,FALSE,metascience|mixed methods|#opencomm|open data|open scholarship|open science,2021-06-29T18:45:57.944287,NA,,TRUE,accepted,2021-06-29T18:44:48.042201,FALSE,NA,available,NA,https://osf.io/7dyte/?view_only=cecbcc641cd24be1b3c515513a2ff0a2,no,"An early version of this study protocol was submitted for peer review, but not accepted by journal. That initial submission (which included a basic study protocol and survey design document) is included online (in the OSF link above). As the document was an abstract that did not include a detailed description of planned analyses, we do not consider it a preregistration.",,,5a8c80f2c698300375c76c7d|Arts and Humanities|5a8c80f7c698300375c76d84|5a8c80f9c698300375c76e0d|Social and Behavioral Sciences|Communication,,2021,https://api.osf.io/v2/preprints/fwpdx/contributors/,https://api.osf.io/v2/preprints/fwpdx/bibliographic_contributors/,https://api.osf.io/v2/preprints/fwpdx/citation/,fwpdx,preprints,https://api.osf.io/v2/preprints/fwpdx/identifiers/,https://api.osf.io/v2/preprints/fwpdx/relationships/node/,NA,NA,NA,https://api.osf.io/v2/licenses/60bf983b58510b0009a5a9a4/,60bf983b58510b0009a5a9a4,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/fwpdx/files/,https://api.osf.io/v2/files/60db68e1f83de20177b04cfa/,60db68e1f83de20177b04cfa,files,https://api.osf.io/v2/preprints/fwpdx/review_actions/,https://api.osf.io/v2/preprints/fwpdx/requests/,https://api.osf.io/v2/preprints/fwpdx/,https://osf.io/preprints/socarxiv/fwpdx/,https://doi.org/10.31235/osf.io/fwpdx
xwg4e,preprints,2021-06-29T18:09:26.371895,2021-06-29T18:51:41.857462,2021-06-29T18:51:13.437617,NA,NA,Developing and applying the Mission-oriented Innovation Systems (MIS) approach,"Building on the literature on Mission-oriented Innovation Policy, governance, transition studies and innovation systems, this paper develops an initial approach to studying the Mission-oriented Innovation System (MIS). Central to the MIS is the concept of a mission arena, in which actors formulate and govern the mission as well as mobilize and direct other, existing system components, in order to legitimize, develop, diffuse and adopt innovative mission solutions. The MIS approach involves a problem-solutions diagnosis and an analysis of structural, functional, and systemic barriers. To provide formative mission governance recommendations, the systemic barriers are contrasted with the mission governance actions that the arena undertakes to mobilize the MIS. A case study of the Dutch mission for sustainable shipping illustrates the value of the MIS approach.",TRUE,FALSE,goal-oriented innovation system|mission arena|mission governance|mission-oriented innovation policy|policy evaluation|social innovation|technological innovation system,2021-06-29T18:51:41.813421,NA,,TRUE,accepted,2021-06-29T18:51:13.437617,FALSE,NA,no,NA,,no,NA,,,5a8c80f7c698300375c76d84|5a8c80f9c698300375c76df4|Social and Behavioral Sciences|Science and Technology Studies,J.H. Wesseling,2021,https://api.osf.io/v2/preprints/xwg4e/contributors/,https://api.osf.io/v2/preprints/xwg4e/bibliographic_contributors/,https://api.osf.io/v2/preprints/xwg4e/citation/,xwg4e,preprints,https://api.osf.io/v2/preprints/xwg4e/identifiers/,https://api.osf.io/v2/preprints/xwg4e/relationships/node/,https://api.osf.io/v2/nodes/45du9/,45du9,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e965/,563c1cf88c5e4a3877f9e965,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/xwg4e/files/,https://api.osf.io/v2/files/60db61dbef8b3f0178bdb5f3/,60db61dbef8b3f0178bdb5f3,files,https://api.osf.io/v2/preprints/xwg4e/review_actions/,https://api.osf.io/v2/preprints/xwg4e/requests/,https://api.osf.io/v2/preprints/xwg4e/,https://osf.io/preprints/socarxiv/xwg4e/,https://doi.org/10.31235/osf.io/xwg4e
bqfrw,preprints,2021-06-29T16:11:08.466978,2021-06-29T21:12:05.925233,2021-06-29T21:11:44.908684,2021-06-28T21:00:00,NA,“Two bits less” after quantum-information conservation and their interpretation as “distinguishability / indistinguishability” and “classical / quantum”,"The paper investigates the understanding of quantum indistinguishability after
quantum information in comparison with the “classical” quantum mechanics based on the
separable complex Hilbert space. The two oppositions, correspondingly “distinguishability/ 
indistinguishability” and “classical / quantum”, available implicitly in the concept of quantum
indistinguishability can be interpreted as two “missing” bits of classical information, which
are to be added after teleportation of quantum information to be restored the initial state
unambiguously. That new understanding of quantum indistinguishability is linked to the
distinction of classical (Maxwell-Boltzmann) versus quantum (either Fermi-Dirac or
Bose-Einstein) statistics. The latter can be generalized to classes of wave functions (“empty” qubits) and represented exhaustively in Hilbert arithmetic therefore connectible to the foundations of mathematics, more precisely, to the interrelations of propositional logic and set theory sharing the structure of Boolean algebra and two anti-isometric copies of Peano arithmetic.",TRUE,FALSE,Bose-Einstein statistics|Fermi-Dirac statistics|Hilbert arithmetic|Maxwell-Boltzmann statistics|quantum indistinguishability|quantum-information conservation|quantum teleportation|qubit Hilbert space,2021-06-29T21:12:05.907087,NA,,TRUE,accepted,2021-06-29T21:11:44.908684,FALSE,NA,not_applicable,NA,,not_applicable,NA,,,5a8c80f2c698300375c76c7d|5a8c80f5c698300375c76cf4|5a8c80f5c698300375c76cf6|Arts and Humanities|Philosophy|Metaphysics|5a8c80f2c698300375c76c7d|5a8c80f5c698300375c76cf4|5a8c80f5c698300375c76cfc|Arts and Humanities|Philosophy|Philosophy of Science,,2021,https://api.osf.io/v2/preprints/bqfrw/contributors/,https://api.osf.io/v2/preprints/bqfrw/bibliographic_contributors/,https://api.osf.io/v2/preprints/bqfrw/citation/,bqfrw,preprints,https://api.osf.io/v2/preprints/bqfrw/identifiers/,https://api.osf.io/v2/preprints/bqfrw/relationships/node/,NA,NA,NA,https://api.osf.io/v2/licenses/60bf983b58510b0009a5a9a4/,60bf983b58510b0009a5a9a4,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/bqfrw/files/,https://api.osf.io/v2/files/60db4622f83de2015ab026c0/,60db4622f83de2015ab026c0,files,https://api.osf.io/v2/preprints/bqfrw/review_actions/,https://api.osf.io/v2/preprints/bqfrw/requests/,https://api.osf.io/v2/preprints/bqfrw/,https://osf.io/preprints/socarxiv/bqfrw/,https://doi.org/10.31235/osf.io/bqfrw
