id,type,attributes.date_created,attributes.date_modified,attributes.date_published,attributes.original_publication_date,attributes.doi,attributes.title,attributes.description,attributes.is_published,attributes.is_preprint_orphan,attributes.tags,attributes.preprint_doi_created,attributes.date_withdrawn,attributes.current_user_permissions,attributes.public,attributes.reviews_state,attributes.date_last_transitioned,attributes.has_coi,attributes.conflict_of_interest_statement,attributes.has_data_links,attributes.why_no_data,attributes.data_links,attributes.has_prereg_links,attributes.why_no_prereg,attributes.prereg_links,attributes.prereg_link_info,attributes.subjects,attributes.license_record.copyright_holders,attributes.license_record.year,relationships.contributors.links.related.href,relationships.bibliographic_contributors.links.related.href,relationships.citation.links.related.href,relationships.citation.data.id,relationships.citation.data.type,relationships.identifiers.links.related.href,relationships.node.links.self.href,relationships.license.links.related.href,relationships.license.data.id,relationships.license.data.type,relationships.provider.links.related.href,relationships.provider.data.id,relationships.provider.data.type,relationships.files.links.related.href,relationships.primary_file.links.related.href,relationships.primary_file.data.id,relationships.primary_file.data.type,relationships.review_actions.links.related.href,relationships.requests.links.related.href,links.self,links.html,links.preprint_doi,links.doi
j23pn,preprints,2020-03-09T13:59:45.224726,2020-03-09T15:37:25.617880,2020-03-09T14:50:44.888374,NA,NA,The “Missing Rich” in Household Surveys: Causes and Correction Approaches,"This paper presents a survey of causes and correction approaches to address the “missing rich” problem in household surveys. “Missing rich” here is a catch-all term for the issues that affect the upper tail of the distribution of income: undercoverage, sparseness, unit and item nonresponse, underreporting and top coding. Upper tail issues can result in serious biases and imprecision of survey- based inequality measures. A number of correction approaches have been proposed. A main distinction is between those that rely on within-survey methods and those that combine survey data with information from external sources such as tax records, National Accounts, rich lists or other external information. Within each category, the methods can correct by replacing top incomes or increasing their weight (reweighting). Correction methods can be nonparametric and parametric. This survey aims to help researchers choose appropriate correction strategies and design robustness tests. (Stone Center on Socio-Economic Inequality Working Paper)",TRUE,FALSE,Income Distribution|Nonresponse|Pareto Distribution|Reweighting Methods|Stone Center on Socio-Economic Inequality Working Paper|Tax Records,2020-03-09T14:51:03.977790,NA,,TRUE,accepted,2020-03-09T14:50:44.888374,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dbe|5a8c80f8c698300375c76dc2|Social and Behavioral Sciences|Economics|Income Distribution|5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dbe|5a8c80f8c698300375c76dc7|Social and Behavioral Sciences|Economics|Econometrics,Nora Lustig,2020,https://api.osf.io/v2/preprints/j23pn/contributors/,https://api.osf.io/v2/preprints/j23pn/bibliographic_contributors/,https://api.osf.io/v2/preprints/j23pn/citation/,j23pn,preprints,https://api.osf.io/v2/preprints/j23pn/identifiers/,https://api.osf.io/v2/preprints/j23pn/relationships/node/,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e965/,563c1cf88c5e4a3877f9e965,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/j23pn/files/,https://api.osf.io/v2/files/5e664bd6a09645034c0527db/,5e664bd6a09645034c0527db,files,https://api.osf.io/v2/preprints/j23pn/review_actions/,https://api.osf.io/v2/preprints/j23pn/requests/,https://api.osf.io/v2/preprints/j23pn/,https://osf.io/preprints/socarxiv/j23pn/,https://doi.org/10.31235/osf.io/j23pn,NA
365ct,preprints,2020-03-09T13:54:12.933156,2020-06-29T18:17:07.082968,2020-03-09T14:49:56.776855,NA,NA,Income Composition Inequality,"The purpose of this paper is twofold. First, it introduces a novel inequality concept, named income composition inequality. Second, it constructs an indicator for its measurement. This paper argues that the study of income composition inequality across the income distribution allows for (i) novel political economy analysis of the evolution of economic systems and (ii) the technical assessment of the relationship between the functional and personal distribution of income. Following an empirical application on six European countries, this paper discusses possible avenues for future research on the matter, ranging from development issues to public finance. (Stone Center on Socio-Economic Inequality Working Paper)",TRUE,FALSE,Earnings/Wages/Pay|Economic Policy|Functional Income Dis- tribution|Income Composition Inequality|Income Inequality|Inequality|Stone Center on Socio-Economic Inequality Working Paper,2020-03-09T14:50:24.471613,NA,,TRUE,accepted,2020-03-09T14:49:56.776855,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dbe|5a8c80f8c698300375c76dc0|Social and Behavioral Sciences|Economics|Political Economy|5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dbe|5a8c80f8c698300375c76dc2|Social and Behavioral Sciences|Economics|Income Distribution,Marco Ranaldi,2020,https://api.osf.io/v2/preprints/365ct/contributors/,https://api.osf.io/v2/preprints/365ct/bibliographic_contributors/,https://api.osf.io/v2/preprints/365ct/citation/,365ct,preprints,https://api.osf.io/v2/preprints/365ct/identifiers/,https://api.osf.io/v2/preprints/365ct/relationships/node/,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e965/,563c1cf88c5e4a3877f9e965,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/365ct/files/,https://api.osf.io/v2/files/5e664a8ca09645033505711f/,5e664a8ca09645033505711f,files,https://api.osf.io/v2/preprints/365ct/review_actions/,https://api.osf.io/v2/preprints/365ct/requests/,https://api.osf.io/v2/preprints/365ct/,https://osf.io/preprints/socarxiv/365ct/,https://doi.org/10.31235/osf.io/365ct,NA
enbxv,preprints,2020-03-09T13:47:17.967780,2020-06-29T18:16:51.060623,2020-03-09T14:50:23.383389,NA,NA,From Workers to Capitalists in Less Than Two Generations: A Study of Chinese Urban Elite Transformation Between 1988 and 2013,"Economic and social transformation of China during the past 40 years is without precedent in human history. While the economic transformation was extensively studied, social transformation was not. In this paper, we use for the first time harmonized household surveys covering the period 1988-2013 to study the changes in the characteristics the richest 5 percent of China’s urban population. We find that the elite changed from being composed of high government officials, clerical staff, and workers in 1988 to professionals and small and large business owners in 2013. The educational level of the elite increased substantially. Membership in CCP has a positive (albeit small) effect on one’s income but is particularly valuable to large business owners. (Stone Center on Socio-Economic Inequality Working Paper)",TRUE,FALSE,Earnings/Wages/Pay|Educational Attainment|Inequality|Political Beliefs/Public Opinion|Stone Center on Socio-Economic Inequality Working Paper|Wealth/Assets,2020-03-09T14:50:42.786315,NA,,TRUE,accepted,2020-03-09T14:50:23.383389,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dbe|5a8c80f8c698300375c76dc0|Social and Behavioral Sciences|Economics|Political Economy|5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dbe|5a8c80f8c698300375c76dc3|Social and Behavioral Sciences|Economics|Labor Economics|5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dbe|5a8c80f8c698300375c76dc4|Social and Behavioral Sciences|Economics|Economic History,Li Yang|Filip Novokmet|and Branko Milanovic,2020,https://api.osf.io/v2/preprints/enbxv/contributors/,https://api.osf.io/v2/preprints/enbxv/bibliographic_contributors/,https://api.osf.io/v2/preprints/enbxv/citation/,enbxv,preprints,https://api.osf.io/v2/preprints/enbxv/identifiers/,https://api.osf.io/v2/preprints/enbxv/relationships/node/,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e965/,563c1cf88c5e4a3877f9e965,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/enbxv/files/,https://api.osf.io/v2/files/5e6648eb0f987d037449806c/,5e6648eb0f987d037449806c,files,https://api.osf.io/v2/preprints/enbxv/review_actions/,https://api.osf.io/v2/preprints/enbxv/requests/,https://api.osf.io/v2/preprints/enbxv/,https://osf.io/preprints/socarxiv/enbxv/,https://doi.org/10.31235/osf.io/enbxv,NA
n7wj4,preprints,2020-03-09T13:40:59.521217,2020-06-29T18:17:23.528811,2020-03-09T14:49:20.704106,NA,NA,Distributional Aspects of Economic Systems,"This paper proposes a methodology to jointly analyze the distributions of capital and labor and of saving and consumption across the population. Hinging on the novel concept of income composition inequality and on its technical assessment through a specific indicator, this paper classifies economic systems by bringing together these two distributions in a two-dimensional box. Economic systems can be classified as Kaldorian Systems or as Representative Agent Systems depending on their position in the box. In Kaldorian Systems, the rich individuals save capital income and the poor individuals consume labor income. In Representative Agent Systems, all individuals are identical in terms of ownership and behaviors. The paper illustrates this methodology via an empirical application to the European context, in which two major clusters of economic systems – Mediterranean and Northern European – emerge. Furthermore, this paper illustrates how the classification proposed can be useful in understanding a country’s long-run performance in terms of capital accumulation, inequality and growth. (Stone Center on Socio-Economic Inequality Working Paper)",TRUE,FALSE,Distributional Dynamics|Earnings/Wages/Pay|Economic Systems|Income Composition Inequal- ity|Income Inequality|Inequality|Stone Center on Socio-Economic Inequality Working Paper,2020-03-09T14:49:40.625856,NA,,TRUE,accepted,2020-03-09T14:49:20.704106,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dbe|5a8c80f8c698300375c76dc2|Social and Behavioral Sciences|Economics|Income Distribution|5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dbe|5a8c80f8c698300375c76dc3|Social and Behavioral Sciences|Economics|Labor Economics,Marco Ranaldi,2020,https://api.osf.io/v2/preprints/n7wj4/contributors/,https://api.osf.io/v2/preprints/n7wj4/bibliographic_contributors/,https://api.osf.io/v2/preprints/n7wj4/citation/,n7wj4,preprints,https://api.osf.io/v2/preprints/n7wj4/identifiers/,https://api.osf.io/v2/preprints/n7wj4/relationships/node/,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e965/,563c1cf88c5e4a3877f9e965,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/n7wj4/files/,https://api.osf.io/v2/files/5e664774a0964503430540b7/,5e664774a0964503430540b7,files,https://api.osf.io/v2/preprints/n7wj4/review_actions/,https://api.osf.io/v2/preprints/n7wj4/requests/,https://api.osf.io/v2/preprints/n7wj4/,https://osf.io/preprints/socarxiv/n7wj4/,https://doi.org/10.31235/osf.io/n7wj4,NA
rd7xf,preprints,2020-03-09T13:34:06.696072,2020-03-09T14:48:42.042384,2020-03-09T14:48:24.786235,NA,NA,The Long Run Evolution of Absolute Intergenerational Mobility,"This paper combines cross-sectional and longitudinal income data to present the evolution of absolute intergenerational income mobility in ten developed economies in the 20th century. Absolute mobility decreased during the second half of the 20th century in all these countries. Increasing income inequality and decreasing growth rates have contributed to the decrease. Yet, growth is the dominant contributor in most countries. We show that detailed panel data are unnecessary for estimating absolute mobility over the long run. (Stone Center on Socio-Economic Inequality Working Paper)",TRUE,FALSE,copula modeling|Earnings/Wages/Pay|inequality|Mobility|Stone Center on Socio-Economic Inequality Working Paper,2020-03-09T14:48:41.989240,NA,,TRUE,accepted,2020-03-09T14:48:24.786235,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dbe|5a8c80f8c698300375c76dc2|Social and Behavioral Sciences|Economics|Income Distribution,Yonatan Berman,2020,https://api.osf.io/v2/preprints/rd7xf/contributors/,https://api.osf.io/v2/preprints/rd7xf/bibliographic_contributors/,https://api.osf.io/v2/preprints/rd7xf/citation/,rd7xf,preprints,https://api.osf.io/v2/preprints/rd7xf/identifiers/,https://api.osf.io/v2/preprints/rd7xf/relationships/node/,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e965/,563c1cf88c5e4a3877f9e965,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/rd7xf/files/,https://api.osf.io/v2/files/5e6645e40f987d037949755e/,5e6645e40f987d037949755e,files,https://api.osf.io/v2/preprints/rd7xf/review_actions/,https://api.osf.io/v2/preprints/rd7xf/requests/,https://api.osf.io/v2/preprints/rd7xf/,https://osf.io/preprints/socarxiv/rd7xf/,https://doi.org/10.31235/osf.io/rd7xf,NA
tp5mu,preprints,2020-03-09T13:08:09.669028,2020-03-20T13:44:33.648076,2020-03-09T19:16:45.011430,NA,NA,Research Notes: Data Structures for Social Media Machine Learning — The Tweet Term Matrix (TTM) and Tweet Bio-Term Matrix (TBTM),"The document term matrix (“DTM”) is a representation of a collection of documents, and is a key input to many machine learning algorithms. It can be applied to a collection of tweets as well. I give the set-predicate formalism for the tweet term matrix (“TTM”), and the tweet bio-term matrix (“TBTM”).",TRUE,FALSE,Document Term Matrix|Machine Learning|Social Media Data Structures|Tweet Bio-Term Matrix|Tweet Term Matrix,2020-03-09T19:17:04.511168,NA,,TRUE,accepted,2020-03-09T19:16:45.011430,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|5a8c80f9c698300375c76e0c|Social and Behavioral Sciences|Social Statistics|5a8c80f7c698300375c76d84|5a8c80f9c698300375c76e0d|5a8c80f9c698300375c76e18|Social and Behavioral Sciences|Communication|Social Media,,2020,https://api.osf.io/v2/preprints/tp5mu/contributors/,https://api.osf.io/v2/preprints/tp5mu/bibliographic_contributors/,https://api.osf.io/v2/preprints/tp5mu/citation/,tp5mu,preprints,https://api.osf.io/v2/preprints/tp5mu/identifiers/,https://api.osf.io/v2/preprints/tp5mu/relationships/node/,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96a/,563c1cf88c5e4a3877f9e96a,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/tp5mu/files/,https://api.osf.io/v2/files/5e663fbd0f987d0376496c85/,5e663fbd0f987d0376496c85,files,https://api.osf.io/v2/preprints/tp5mu/review_actions/,https://api.osf.io/v2/preprints/tp5mu/requests/,https://api.osf.io/v2/preprints/tp5mu/,https://osf.io/preprints/socarxiv/tp5mu/,https://doi.org/10.31235/osf.io/tp5mu,NA
8qb7x,preprints,2020-03-09T11:56:44.235849,2020-06-29T18:16:43.590118,2020-03-09T14:47:57.732873,NA,NA,"Economic Inequality in Preindustrial Germany, ca. 1300 – 1850","This article provides an overview of economic inequality in Germany from the fourteenth to the nineteenth century. It builds upon data produced by the German Historical School, which from the late nineteenth century pioneered inequality studies, and adds new archival information for selected areas. Inequality tended to grow during the early modern period, with an exception: the Thirty Years’ War (1618-48), together with the 1627-29 plague, seem to have caused a temporary but significant phase of inequality reduction. This is in contrast to other European areas, from Italy to the Low Countries, where during 1500-1800 inequality growth was monotonic. Some evidence of a drop in inequality is also found after the Black Death of 1348-49. Our findings contribute to deepen and nuance our knowledge of long-term inequality trends in preindustrial Europe, and offer new material to current debates on the determinants of inequality change in western societies, past and present. (Stone Center on Socio-Economic Inequality Working Paper)",TRUE,FALSE,Inequality|Stone Center on Socio-Economic Inequality Working Paper,2020-03-09T14:48:23.038103,NA,,TRUE,accepted,2020-03-09T14:47:57.732873,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dbe|5a8c80f8c698300375c76dc4|Social and Behavioral Sciences|Economics|Economic History,Guido Alfani|Victoria Gierok|and Felix Schaff,2020,https://api.osf.io/v2/preprints/8qb7x/contributors/,https://api.osf.io/v2/preprints/8qb7x/bibliographic_contributors/,https://api.osf.io/v2/preprints/8qb7x/citation/,8qb7x,preprints,https://api.osf.io/v2/preprints/8qb7x/identifiers/,https://api.osf.io/v2/preprints/8qb7x/relationships/node/,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e965/,563c1cf88c5e4a3877f9e965,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/8qb7x/files/,https://api.osf.io/v2/files/5e662f06a096450335055453/,5e662f06a096450335055453,files,https://api.osf.io/v2/preprints/8qb7x/review_actions/,https://api.osf.io/v2/preprints/8qb7x/requests/,https://api.osf.io/v2/preprints/8qb7x/,https://osf.io/preprints/socarxiv/8qb7x/,https://doi.org/10.31235/osf.io/8qb7x,NA
zpm7f,preprints,2020-03-09T11:47:21.155778,2021-04-13T21:20:37.402692,2020-03-09T14:49:05.822215,2021-03-30T04:00:00,10.1177/1536867X211000025,kmr: A Command to Correct Survey Weights for Unit Nonresponse Using Group’s Response Rates,"This article describes kmr, a Stata command to estimate a micro compliance function using group’s nonresponse rates (2007, Journal of Econometrics 136: 213-235), which can be used to correct survey weights for unit nonresponse. We illustrate the use of kmr with an empirical example using the Current Population Survey and state-level nonresponse rates.  (Stone Center on Socio-Economic Inequality Working Paper)",TRUE,FALSE,kmr|methods|sample surveys|selective unit nonresponse bias|Stone Center on Socio-Economic Inequality Working Paper|survey reweighting,2020-03-09T14:49:21.244444,NA,,TRUE,accepted,2020-03-09T14:49:05.822215,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dbe|5a8c80f8c698300375c76dc7|Social and Behavioral Sciences|Economics|Econometrics,Ercio Muñoz and Salvatore Morelli,2020,https://api.osf.io/v2/preprints/zpm7f/contributors/,https://api.osf.io/v2/preprints/zpm7f/bibliographic_contributors/,https://api.osf.io/v2/preprints/zpm7f/citation/,zpm7f,preprints,https://api.osf.io/v2/preprints/zpm7f/identifiers/,https://api.osf.io/v2/preprints/zpm7f/relationships/node/,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e965/,563c1cf88c5e4a3877f9e965,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/zpm7f/files/,https://api.osf.io/v2/files/5e662ccf0f987d037649458d/,5e662ccf0f987d037649458d,files,https://api.osf.io/v2/preprints/zpm7f/review_actions/,https://api.osf.io/v2/preprints/zpm7f/requests/,https://api.osf.io/v2/preprints/zpm7f/,https://osf.io/preprints/socarxiv/zpm7f/,https://doi.org/10.31235/osf.io/zpm7f,https://doi.org/10.1177/1536867X211000025
cafw2,preprints,2020-03-09T09:26:29.263941,2020-05-18T12:20:37.587352,2020-03-10T00:38:05.133779,NA,NA,Real Urban Wage in an Agricultural Economy Without Landless Farmers: Serbia 1862-1910,"The paper presents the first estimate of the welfare ratio for Serbia using the 19th and early 20th century data on wages of skilled and unskilled workers (including the part paid in kind) and prices of goods that enter into “subsistence” and “respectability” consumption baskets. It finds a stagnation of unskilled wage close to the welfare ratio of 1, and a modest increase in skilled wage. The paper introduces several adjustments to conventional methodology in order to make it more relevant for predominantly agricultural societies. (Stone Center on Socio-Economic Inequality Working Paper)",TRUE,FALSE,Earnings/Wages/Pay|Employment/Work|Inequality|Measurement|Stone Center on Socio-Economic Inequality Working Paper,2020-03-10T00:38:21.819388,NA,,TRUE,accepted,2020-03-10T00:38:05.133779,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dbe|5a8c80f8c698300375c76dc3|Social and Behavioral Sciences|Economics|Labor Economics|5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dbe|5a8c80f8c698300375c76dc4|Social and Behavioral Sciences|Economics|Economic History,Boško Mijatović and Branko Milanovic,2020,https://api.osf.io/v2/preprints/cafw2/contributors/,https://api.osf.io/v2/preprints/cafw2/bibliographic_contributors/,https://api.osf.io/v2/preprints/cafw2/citation/,cafw2,preprints,https://api.osf.io/v2/preprints/cafw2/identifiers/,https://api.osf.io/v2/preprints/cafw2/relationships/node/,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e965/,563c1cf88c5e4a3877f9e965,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/cafw2/files/,https://api.osf.io/v2/files/5e660bcb0f987d036049494c/,5e660bcb0f987d036049494c,files,https://api.osf.io/v2/preprints/cafw2/review_actions/,https://api.osf.io/v2/preprints/cafw2/requests/,https://api.osf.io/v2/preprints/cafw2/,https://osf.io/preprints/socarxiv/cafw2/,https://doi.org/10.31235/osf.io/cafw2,NA
8247s,preprints,2020-03-08T20:33:41.714070,2020-03-09T03:21:00.752757,2020-03-09T03:20:40.589716,NA,NA,Transnational youth networks: an evolving form of public diplomacy to accelerate the Sustainable Development Goals,"According to the United Nations (UN), 41% of the world’s population is under the age of 24 (United Nations Population Division). Despite being a considerably large group, the youth has been commonly underrepresented in decision-making in the public and private sectors. To combat this situation, the UN launched the Youth 2030 strategy in 2018 thereby recognizing the need to empower the youth to reach their full potential (Youth 2030: The UN Youth Strategy). In this contribution, we provide a brief description of some of the recent transnational youth networks (TYNs) and their features in order to discuss the role of such networks to empower the youth. We propose here that such networks constitute a novel and powerful form of public diplomacy (PD) because of their experiential educational aspects that they develop in their members. Moreover, these networks also offer a rather unique opportunity of building interpersonal relationships among global prominent individuals thereby influencing the international agenda. We further discuss how such networks can advance substantially the UN Sustainable Development Goals (SDGs) agenda (Sustainable Development Goals).",TRUE,FALSE,diplomacy|education|public diplomacy|sustainable development goals|transnational youth networks|youth,2020-03-09T03:21:00.719591,NA,,TRUE,accepted,2020-03-09T03:20:40.589716,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5a8c80f6c698300375c76d4e|5a8c80f6c698300375c76d5f|Education|International and Comparative Education|5a8c80f7c698300375c76d84|5a8c80f7c698300375c76d96|Social and Behavioral Sciences|Other Social and Behavioral Sciences|5a8c80f7c698300375c76d84|5a8c80f8c698300375c76ddb|Social and Behavioral Sciences|Public Affairs, Public Policy and Public Administration",,2020,https://api.osf.io/v2/preprints/8247s/contributors/,https://api.osf.io/v2/preprints/8247s/bibliographic_contributors/,https://api.osf.io/v2/preprints/8247s/citation/,8247s,preprints,https://api.osf.io/v2/preprints/8247s/identifiers/,https://api.osf.io/v2/preprints/8247s/relationships/node/,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96a/,563c1cf88c5e4a3877f9e96a,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/8247s/files/,https://api.osf.io/v2/files/5e6556aa0f987d0337496846/,5e6556aa0f987d0337496846,files,https://api.osf.io/v2/preprints/8247s/review_actions/,https://api.osf.io/v2/preprints/8247s/requests/,https://api.osf.io/v2/preprints/8247s/,https://osf.io/preprints/socarxiv/8247s/,https://doi.org/10.31235/osf.io/8247s,NA
