id,type,attributes.date_created,attributes.date_modified,attributes.date_published,attributes.original_publication_date,attributes.doi,attributes.title,attributes.description,attributes.is_published,attributes.is_preprint_orphan,attributes.tags,attributes.preprint_doi_created,attributes.date_withdrawn,attributes.current_user_permissions,attributes.public,attributes.reviews_state,attributes.date_last_transitioned,attributes.has_coi,attributes.conflict_of_interest_statement,attributes.has_data_links,attributes.why_no_data,attributes.data_links,attributes.has_prereg_links,attributes.why_no_prereg,attributes.prereg_links,attributes.prereg_link_info,attributes.subjects,attributes.license_record.copyright_holders,attributes.license_record.year,relationships.contributors.links.related.href,relationships.bibliographic_contributors.links.related.href,relationships.citation.links.related.href,relationships.citation.data.id,relationships.citation.data.type,relationships.identifiers.links.related.href,relationships.node.links.related.href,relationships.node.links.self.href,relationships.node.data.id,relationships.node.data.type,relationships.license.links.related.href,relationships.license.data.id,relationships.license.data.type,relationships.provider.links.related.href,relationships.provider.data.id,relationships.provider.data.type,relationships.files.links.related.href,relationships.primary_file.links.related.href,relationships.primary_file.data.id,relationships.primary_file.data.type,relationships.review_actions.links.related.href,relationships.requests.links.related.href,links.self,links.html,links.doi,links.preprint_doi
4eksm,preprints,2017-03-04T05:39:44.957000,2018-07-02T10:45:18.256121,2017-03-04T05:46:17.887000,NA,10.1080/00905992.2017.1315394,Understanding the Exclusionary Politics of Early Turkish Nationalism: An Ethnic Boundary-Making Approach,"* Final published version available at: https://doi.org/10.1080/00905992.2017.1315394 *  
Turkish nationalism has long presented a study in contrasts. The nationalist movement that created the Republic of Turkey sought to define the nation in explicitly civic and inclusive terms, promoting a variety of integrationist reforms. At the same time, however, those same nationalist politicians endorsed other policies that were far more exclusionary, expelling many religious and ethnic minorities from the new nation and imposing harsh restrictions on those who remained. The seemingly contradictory nature of Turkish nationalist policies has been mirrored by much of the scholarship on Turkish nationalism, which has often viewed Turkish nationality through the lens of the “civic/ethnic divide,” with various scholars arguing that the Turkish nation is exclusively civic or ethnic. This article seeks to transcend this dichotomous way of looking at Turkish nationalism. I argue that the policies previously seen as being exclusively civic or ethnic are in fact both examples of boundary-making processes, designed to forge a cohesive nationalist community. Seen through a boundary-making perspective, the seemingly contradictory nature of Turkish nationalist policies in its early years are not paradoxical at all, but represent a multi-dimensional effort to construct a cohesive national community that could replace the defunct Ottoman state.",TRUE,FALSE,Boundary-Making|Civic Nationalism|Ethnic Boundaries|Ethnic Nationalism|Nationalism|Religious Nationalism|Turkey,2018-07-02T10:45:18.238541,NA,,TRUE,accepted,2017-03-04T05:46:17.887000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5a8c80f2c698300375c76c7d|5a8c80f3c698300375c76c89|5a8c80f3c698300375c76c8e|Arts and Humanities|Race, Ethnicity and Post-Colonial Studies|Ethnic Studies|5a8c80f2c698300375c76c7d|5a8c80f3c698300375c76c98|Arts and Humanities|Near Eastern Languages and Societies|5a8c80f2c698300375c76c7d|5a8c80f4c698300375c76cac|5a8c80f4c698300375c76cae|Arts and Humanities|Religion|Islamic Studies|5a8c80f2c698300375c76c7d|5a8c80f4c698300375c76cac|5a8c80f4c698300375c76cb7|Arts and Humanities|Religion|Comparative Methodologies and Theories|5a8c80f2c698300375c76c7d|5a8c80f4c698300375c76ccc|5a8c80f4c698300375c76cd7|Arts and Humanities|History|Islamic World and Near East History|5a8c80f2c698300375c76c7d|5a8c80f4c698300375c76ccc|5a8c80f4c698300375c76cd9|Arts and Humanities|History|History of Religion|5a8c80f2c698300375c76c7d|5a8c80f4c698300375c76ccc|5a8c80f4c698300375c76ce0|Arts and Humanities|History|Social History|5a8c80f2c698300375c76c7d|5a8c80f4c698300375c76ccc|5a8c80f4c698300375c76ce2|Arts and Humanities|History|Political History|5a8c80f2c698300375c76c7d|5a8c80f4c698300375c76ccc|5a8c80f4c698300375c76ce3|Arts and Humanities|History|European History|5a8c80f7c698300375c76d84|5a8c80f7c698300375c76d8e|5a8c80f7c698300375c76d94|Social and Behavioral Sciences|International and Area Studies|Near and Middle Eastern Studies|5a8c80f7c698300375c76d84|5a8c80f7c698300375c76d96|Social and Behavioral Sciences|Other Social and Behavioral Sciences|5a8c80f7c698300375c76d84|5a8c80f8c698300375c76daf|5a8c80f8c698300375c76db2|Social and Behavioral Sciences|Political Science|Comparative Politics|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e23|Social and Behavioral Sciences|Sociology|Human Rights|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e25|Social and Behavioral Sciences|Sociology|Community and Urban Sociology|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e30|Social and Behavioral Sciences|Sociology|Global and Transnational Sociology|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e31|Social and Behavioral Sciences|Sociology|Sociology of Religion|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e32|Social and Behavioral Sciences|Sociology|Asia and Asian America|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e33|Social and Behavioral Sciences|Sociology|Development|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e39|Social and Behavioral Sciences|Sociology|Collective Behavior and Social Movements|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e3b|Social and Behavioral Sciences|Sociology|Political Economy of the World System|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e42|Social and Behavioral Sciences|Sociology|Peace, War, and Social Conflict|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e53|Social and Behavioral Sciences|Sociology|Altruism, Morality, and Social Solidarity",,2017,https://api.osf.io/v2/preprints/4eksm/contributors/,https://api.osf.io/v2/preprints/4eksm/bibliographic_contributors/,https://api.osf.io/v2/preprints/4eksm/citation/,4eksm,preprints,https://api.osf.io/v2/preprints/4eksm/identifiers/,https://api.osf.io/v2/nodes/tx4uz/,https://api.osf.io/v2/preprints/4eksm/relationships/node/,tx4uz,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96c/,563c1cf88c5e4a3877f9e96c,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/4eksm/files/,https://api.osf.io/v2/files/58ba53149ad5a101fa00e302/,58ba53149ad5a101fa00e302,files,https://api.osf.io/v2/preprints/4eksm/review_actions/,https://api.osf.io/v2/preprints/4eksm/requests/,https://api.osf.io/v2/preprints/4eksm/,https://osf.io/preprints/socarxiv/4eksm/,https://doi.org/10.1080/00905992.2017.1315394,https://doi.org/10.31235/osf.io/4eksm
n5qtd,preprints,2017-03-03T20:45:07.093000,2018-07-02T10:51:44.162889,2017-03-03T20:46:00.862000,NA,NA,"The Sociology of Globalization, second edition, 2016 - Introduction","Introduction to second edition of The Sociology of Globalization, 2016",TRUE,FALSE,concept of globalization|globalisation|globalization|sociology of globalization,2018-07-02T10:51:44.148060,NA,,TRUE,accepted,2017-03-03T20:46:00.862000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,2017,https://api.osf.io/v2/preprints/n5qtd/contributors/,https://api.osf.io/v2/preprints/n5qtd/bibliographic_contributors/,https://api.osf.io/v2/preprints/n5qtd/citation/,n5qtd,preprints,https://api.osf.io/v2/preprints/n5qtd/identifiers/,https://api.osf.io/v2/nodes/656j6/,https://api.osf.io/v2/preprints/n5qtd/relationships/node/,656j6,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96a/,563c1cf88c5e4a3877f9e96a,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/n5qtd/files/,https://api.osf.io/v2/files/58b9d5cb594d9001f09813fa/,58b9d5cb594d9001f09813fa,files,https://api.osf.io/v2/preprints/n5qtd/review_actions/,https://api.osf.io/v2/preprints/n5qtd/requests/,https://api.osf.io/v2/preprints/n5qtd/,https://osf.io/preprints/socarxiv/n5qtd/,NA,https://doi.org/10.31235/osf.io/n5qtd
qzdvv,preprints,2017-03-03T19:11:22.913000,2018-07-02T10:52:03.714683,2017-03-03T19:16:13.673000,NA,10.15390/EB.2016.6618,Investigation of Principals’ Technology Leadership Profiles in the context of Schools’ Learning Organization Culture and ICT Infrastructure: F@tih Project Schools vs. the Others,"Although there is a growing body of literature about the integration of information and communication technologies (ICT) into K-12 schools and the ways how individually school principals can lead and support these initiatives, little is known about to what extent principals’ technology leadership (TL) practices are predictable by school’s organization culture and present ICT infrastructure. Hence, in this exploratory study, we set out to classify Turkish principals by their TL practices into discrete TL profiles, taking individual, cultural and infrastructural factors into consideration. The five standards of International Society for Technology in Education (ISTE-2009) were taken as the measures of TL practices. Some main components of the learning organization (LO) culture such as team learning, shared vision and systems thinking disciplines were regarded as the measures of school culture. Principal’s age and gender demographics, computer and internet usage frequency, school’s F@tih project status and teachers’ perception of LO culture were used as predictor variables. The current study surveyed 1105 teachers and 58 principals from 69 K-12 public schools located in Istanbul city. Latent class analysis (LCA) was used to assign principals to distinct TL profiles. Afterwards, logistic regression analysis was undertaken to determine significant predictors of the outcome TL profiles. The results revealed that Turkish principals assume two different profile of TL practices, leveled as high and low profiles. Almost 55% of the principals were delineated in the high-profile structure due to their strong interest to perform ISTE standards, whereas 45% of the principals were classified in the low-profile structure because of their relatively poor interest in the standards. The most striking result to emerge from this research is that Turkish principals are most likely to perform high-profile TL practices when having: a) run a F@tih project school; b) used internet technology more frequently, c) managed a school in which teachers perceive a higher level of team learning LO culture, changing odds ratios from 4 up to 26 times higher.",TRUE,FALSE,FATIH project|ISTE standards|learning organization|school culture|technology leadership,2018-07-02T10:52:03.696974,NA,,TRUE,accepted,2017-03-03T19:16:13.673000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f6c698300375c76d4e|5a8c80f7c698300375c76d68|Education|Educational Leadership|5a8c80f6c698300375c76d4e|5a8c80f7c698300375c76d71|Education|Educational Administration and Supervision,,2017,https://api.osf.io/v2/preprints/qzdvv/contributors/,https://api.osf.io/v2/preprints/qzdvv/bibliographic_contributors/,https://api.osf.io/v2/preprints/qzdvv/citation/,qzdvv,preprints,https://api.osf.io/v2/preprints/qzdvv/identifiers/,https://api.osf.io/v2/nodes/9qy7x/,https://api.osf.io/v2/preprints/qzdvv/relationships/node/,9qy7x,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96c/,563c1cf88c5e4a3877f9e96c,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/qzdvv/files/,https://api.osf.io/v2/files/58b9bfcd9ad5a101f9df1449/,58b9bfcd9ad5a101f9df1449,files,https://api.osf.io/v2/preprints/qzdvv/review_actions/,https://api.osf.io/v2/preprints/qzdvv/requests/,https://api.osf.io/v2/preprints/qzdvv/,https://osf.io/preprints/socarxiv/qzdvv/,https://doi.org/10.15390/EB.2016.6618,https://doi.org/10.31235/osf.io/qzdvv
p8fq9,preprints,2017-03-03T06:08:55.237000,2018-07-02T10:51:46.896317,2017-03-03T06:14:33.805000,NA,NA,"More than feeling ‘a bit rocky’. Mal de Debarquement Syndrome (MdDS) Australia, quality of life survey 2016.","This report is the first study to investigate quality of life for those suffering with Mal de Debarquement Syndrome (MdDS). In June 2016, members of MdDS Australia were invited to participate in an anonymous online survey investigating their quality of life in regards to general health status; work and social activities; depression and fatigue; life enjoyment; and MdDS inference in daily activities.
Sixty-three members (73% response rate) completed the survey over the four-week period. Average age of the respondents was 41 years, with 96% of the respondents being female. Time of onset to official MdDS diagnosis was 2 years. The general health of respondents was fair to good but there was noticeable response regarding the future of their health status in the future. MdDS has a notable effect on activities of daily living, and also the work environment (including housework), where many respondents noted that they have modified their working hours/load to accommodate MdDS. There was almost unanimous agreement that there is significant ignorance or misunderstanding of MdDS by clinicians and allied health workers. Also, the lack of understanding of MdDS in the wider community may also play an effect on the working environment for respondents.
Overall, this preliminary survey has found that the multiple variables of ignorance/misunderstanding, modification of the working environment (including housework), and being unsure of the future, collectively contribute to constant anxiety and worry about MdDS which is likely to have an affect on cognitive abilities and the mental health of a majority of respondents. Future research should look at creating an individual quality of life score to understand  how MdDS affects each person specifically.",TRUE,FALSE,,2018-07-02T10:51:46.887012,NA,,TRUE,accepted,2017-03-03T06:14:33.805000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|5a8c80f7c698300375c76d98|5a8c80f8c698300375c76da4|Social and Behavioral Sciences|Psychology|Health Psychology,,2017,https://api.osf.io/v2/preprints/p8fq9/contributors/,https://api.osf.io/v2/preprints/p8fq9/bibliographic_contributors/,https://api.osf.io/v2/preprints/p8fq9/citation/,p8fq9,preprints,https://api.osf.io/v2/preprints/p8fq9/identifiers/,https://api.osf.io/v2/nodes/fexee/,https://api.osf.io/v2/preprints/p8fq9/relationships/node/,fexee,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96c/,563c1cf88c5e4a3877f9e96c,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/p8fq9/files/,https://api.osf.io/v2/files/58b9086d594d9001f64fd5d5/,58b9086d594d9001f64fd5d5,files,https://api.osf.io/v2/preprints/p8fq9/review_actions/,https://api.osf.io/v2/preprints/p8fq9/requests/,https://api.osf.io/v2/preprints/p8fq9/,https://osf.io/preprints/socarxiv/p8fq9/,NA,https://doi.org/10.31235/osf.io/p8fq9
mdupx,preprints,2017-03-03T02:44:29.057000,2018-07-02T10:51:42.339885,2017-03-03T02:50:03.930000,NA,NA,Small-scale agriculture as a way to achieve food sovereignty and environmental justice,"The purpose of this essay is to analyze the ecoregion of Chaco-Formosa in Argentina from the beginnings of the XIX Century to the present. This ecoregion is one of the most damaged in Argentina due to several reasons: first, the lack of public investment that promotes and defends the benefits of small-scale agriculture and organic farming; second, the high rates of poverty, undernutrition, child labour, endemic diseases and cancer (caused by the chemicals that are needed for the effectiveness of the GMOs used in the extensive farming). We need to arrange  public investment in small-scale agriculture in order to ensure food sustenance for the many families that are in the same situation; we also need to protect their natural right to be the owners of the land and to promote a productive system based on inclusion and development. According to biotechnological companies, their technology is more effective and they do not need so many people working on farms. However, the so-called benefit of this technology is fostering a deeper productive dependence of developed countries, fewer and richer landowners, soil contamination and water pollution and the destruction of the biodiversity of the region.",TRUE,FALSE,agriculture|argentina|development|food sovereignty|GMOs|organic farming|undernutrition,2018-07-02T10:51:42.329756,NA,,TRUE,accepted,2017-03-03T02:50:03.930000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|5a8c80f8c698300375c76daf|Social and Behavioral Sciences|Political Science|5a8c80f7c698300375c76d84|5a8c80f8c698300375c76db6|Social and Behavioral Sciences|Agricultural and Resource Economics|5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dbd|Social and Behavioral Sciences|Environmental Studies,,2017,https://api.osf.io/v2/preprints/mdupx/contributors/,https://api.osf.io/v2/preprints/mdupx/bibliographic_contributors/,https://api.osf.io/v2/preprints/mdupx/citation/,mdupx,preprints,https://api.osf.io/v2/preprints/mdupx/identifiers/,https://api.osf.io/v2/nodes/5jpqu/,https://api.osf.io/v2/preprints/mdupx/relationships/node/,5jpqu,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96a/,563c1cf88c5e4a3877f9e96a,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/mdupx/files/,https://api.osf.io/v2/files/58b8d8849ad5a101fedf12b8/,58b8d8849ad5a101fedf12b8,files,https://api.osf.io/v2/preprints/mdupx/review_actions/,https://api.osf.io/v2/preprints/mdupx/requests/,https://api.osf.io/v2/preprints/mdupx/,https://osf.io/preprints/socarxiv/mdupx/,NA,https://doi.org/10.31235/osf.io/mdupx
tzu9n,preprints,2017-03-03T01:09:01.787000,2018-07-02T10:52:11.752860,2017-03-16T03:26:12.652000,NA,NA,S.L. Frank and the Concept of Perezhivanie (Erlebnis),"In this paper, I will elucidate how perezhivanie (Erlebnis) is at the centre of Semyon Ludvigovich Frank’s (1877-1950) realism, and explain why the result of Frank’s theory is different from the relativism that is characteristic of Life-Philosophy, particularly that of the German philosopher Wilhelm Dilthey. I will also look at how Frank’s study of Goethe led him to attempt to overcome the idea that intuitive knowledge of reality  and knowledge by means of reasoning are incompatible. I will try to explain how Frank attempts to avoid the trap of relativism into which life-philosophy such as that of Dilthey, who also studied Goethe, is prone to fall.",TRUE,FALSE,perezhivanie|S.L. Frank,2018-07-02T10:52:11.725673,NA,,TRUE,accepted,2017-03-16T03:26:12.652000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f2c698300375c76c7d|5a8c80f5c698300375c76cf4|5a8c80f5c698300375c76cf9|Arts and Humanities|Philosophy|Philosophy of Mind|5a8c80f2c698300375c76c7d|5a8c80f5c698300375c76cf4|5a8c80f5c698300375c76cff|Arts and Humanities|Philosophy|Continental Philosophy|5a8c80f2c698300375c76c7d|5a8c80f5c698300375c76cf4|5a8c80f5c698300375c76d01|Arts and Humanities|Philosophy|History of Philosophy|5a8c80f7c698300375c76d84|5a8c80f7c698300375c76d98|5a8c80f8c698300375c76daa|Social and Behavioral Sciences|Psychology|Theory and Philosophy,,2017,https://api.osf.io/v2/preprints/tzu9n/contributors/,https://api.osf.io/v2/preprints/tzu9n/bibliographic_contributors/,https://api.osf.io/v2/preprints/tzu9n/citation/,tzu9n,preprints,https://api.osf.io/v2/preprints/tzu9n/identifiers/,https://api.osf.io/v2/nodes/tu7wd/,https://api.osf.io/v2/preprints/tzu9n/relationships/node/,tu7wd,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96a/,563c1cf88c5e4a3877f9e96a,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/tzu9n/files/,https://api.osf.io/v2/files/58b8c2276c613b01eebb28e9/,58b8c2276c613b01eebb28e9,files,https://api.osf.io/v2/preprints/tzu9n/review_actions/,https://api.osf.io/v2/preprints/tzu9n/requests/,https://api.osf.io/v2/preprints/tzu9n/,https://osf.io/preprints/socarxiv/tzu9n/,NA,https://doi.org/10.31235/osf.io/tzu9n
hjse5,preprints,2017-03-02T23:40:28.385000,2018-07-02T10:51:02.962996,2017-03-02T23:48:33.655000,NA,NA,¿Nuevas culturas del aprendizaje? (Una conversación con Linda Castañeda),"Boletín de la Institución Libre de Enseñanza, No.104, pp.51-77

El texto que presentamos a continuación es una transcripción editada por Linda Castañeda de la conferencia
de Neil Selwyn en la Institución Libre de Enseñanza el pasado mes de octubre de 2016, que transcurrió
como una sesión en la que el conferenciante desarrolló su planteamiento en tres partes, cada una
de las cuales fue seguida de un debate conducido por la editora.",TRUE,FALSE,,2018-07-02T10:51:02.954128,NA,,TRUE,accepted,2017-03-02T23:48:33.655000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f6c698300375c76d4e|Education,,2017,https://api.osf.io/v2/preprints/hjse5/contributors/,https://api.osf.io/v2/preprints/hjse5/bibliographic_contributors/,https://api.osf.io/v2/preprints/hjse5/citation/,hjse5,preprints,https://api.osf.io/v2/preprints/hjse5/identifiers/,https://api.osf.io/v2/nodes/xezyg/,https://api.osf.io/v2/preprints/hjse5/relationships/node/,xezyg,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96c/,563c1cf88c5e4a3877f9e96c,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/hjse5/files/,https://api.osf.io/v2/files/58b8ad64b83f6901f2b47919/,58b8ad64b83f6901f2b47919,files,https://api.osf.io/v2/preprints/hjse5/review_actions/,https://api.osf.io/v2/preprints/hjse5/requests/,https://api.osf.io/v2/preprints/hjse5/,https://osf.io/preprints/socarxiv/hjse5/,NA,https://doi.org/10.31235/osf.io/hjse5
jauea,preprints,2017-03-02T23:29:27.816000,2018-07-02T10:51:04.614761,2017-03-02T23:33:37.487000,NA,NA,Profesores y tecnologia: repensar Ia digitalizacion de Ia labor docente,"Boletín de la Institución Libre de Enseñanza, No.104, pp.27-36

Este articulo revisa los cam bios que acarrea
Ia digitalizacion al trabajo de los profesores. Discute como,
junto a las posibilidades que se supone que ofrecen
para facilitar Ia labor docente, pueden las
tecnologias digitales complicar y dificultar su practica
profesional, examinando cinco tendencias que presenta
el trabajo del docente con tecnologia.",TRUE,FALSE,,2018-07-02T10:51:04.605962,NA,,TRUE,accepted,2017-03-02T23:33:37.487000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f6c698300375c76d4e|5a8c80f7c698300375c76d7a|Education|Teacher Education and Professional Development,,2017,https://api.osf.io/v2/preprints/jauea/contributors/,https://api.osf.io/v2/preprints/jauea/bibliographic_contributors/,https://api.osf.io/v2/preprints/jauea/citation/,jauea,preprints,https://api.osf.io/v2/preprints/jauea/identifiers/,https://api.osf.io/v2/nodes/uvhgj/,https://api.osf.io/v2/preprints/jauea/relationships/node/,uvhgj,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96c/,563c1cf88c5e4a3877f9e96c,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/jauea/files/,https://api.osf.io/v2/files/58b8aacf6c613b01f2bb288d/,58b8aacf6c613b01f2bb288d,files,https://api.osf.io/v2/preprints/jauea/review_actions/,https://api.osf.io/v2/preprints/jauea/requests/,https://api.osf.io/v2/preprints/jauea/,https://osf.io/preprints/socarxiv/jauea/,NA,https://doi.org/10.31235/osf.io/jauea
g2qxe,preprints,2017-03-02T20:37:10.948000,2018-07-02T10:49:09.302223,2017-03-02T20:42:38.052000,NA,NA,"Neoplatonic ""Tree of Life"" (Arbor Porphyriana: A diagram of logic and mystical theology","In several versions of „Introduction to Aristotle's Categories“ („The Isagoge“) we find very intriguing diagram of the ""Tree of Porphyry"". This diagram is closely linked with the square of opposition (logical square), natural tree with vegetative ornaments and the anthropomorphic figure. Porphyry took over Aristotle's division into five predicables (quinque praedicabilia) and defined them through five classes (species, genus, differentia, propria, accidentia) and from them he created scala praedicamentalis (Arbor Porphyriana). The Neoplatonic-Aristotelianism of Porphyry influenced the return of interest in Aristotle's logic in the Middle Ages through translations of Boethius and Al-Farabi. Their works of logic were the basis for the study of many topics, especially those  related to theology. Later diagrams with the natural tree and human figure (syndesmos) are found in the 13th century in ""Tractatus"" („Summulae Logicales“) written by Peter of Spain under different names such as: Tree of Love, Tree of Life, Tree of Science, Tree of Knowledge etc. Christian mysticism (Mystical theology), Islamic mysticism (Sufism) and Jewish mysticism (Kabbalah) was deeply influenced by Neoplatonic philosophy and within these mystical traditions we find different variations of the diagram aswell. Under the influence of the concept of Neoplatonic procession and reversion, mystic should be simultaneously involved in both Cataphatic and Apophatic theology to truly understand God. In other words, a spiritual person has to oscillate between affirming claims about the Tree of Life (the Being) and negation of those same claims to be able to have real knowledge of God.",TRUE,FALSE,Boethius|Christian Neoplatonism|Denis|Islamic Neoplatonism|Jewish Neoplatonism|Mystical Theology|Neoplatonism|Peter of Spain|porphyry|Syndesmos|Tree of Life,2018-07-02T10:49:09.288205,NA,,TRUE,accepted,2017-03-02T20:42:38.052000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f2c698300375c76c7d|5a8c80f6c698300375c76d21|Arts and Humanities|Medieval Studies,,2017,https://api.osf.io/v2/preprints/g2qxe/contributors/,https://api.osf.io/v2/preprints/g2qxe/bibliographic_contributors/,https://api.osf.io/v2/preprints/g2qxe/citation/,g2qxe,preprints,https://api.osf.io/v2/preprints/g2qxe/identifiers/,https://api.osf.io/v2/nodes/vsnyz/,https://api.osf.io/v2/preprints/g2qxe/relationships/node/,vsnyz,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96c/,563c1cf88c5e4a3877f9e96c,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/g2qxe/files/,https://api.osf.io/v2/files/58b8826eb83f6901f56da67c/,58b8826eb83f6901f56da67c,files,https://api.osf.io/v2/preprints/g2qxe/review_actions/,https://api.osf.io/v2/preprints/g2qxe/requests/,https://api.osf.io/v2/preprints/g2qxe/,https://osf.io/preprints/socarxiv/g2qxe/,NA,https://doi.org/10.31235/osf.io/g2qxe
pmfqb,preprints,2017-03-02T17:01:17.059000,2018-07-02T10:51:47.913942,2017-03-02T17:04:14.987000,NA,10.1016/j.poetic.2017.08.001,"The Expansion and Contraction of the Journalistic Field and American Online Citizen Journalism, 2000-2012","While previous research has considered patterns of homogeneity and heterogeneity in the journalistic field, existing literature has largely ignored the factors that contribute to the growth and contraction of the field. Using citizen journalism (CJ) as a case study, we examine how four forces – organizational population dynamics, technological innovations, exogenous political events, and endogenous disruptions elsewhere in the field – shaped the growth of CJ over time and, consequently, the journalistic field. Using a snowball sampling method, we collected a “near-population” of U.S.-based, English-language CJ sites (n=1829) to measure yearly density and rates of foundings and mortalities. The population of CJ sites increased through most of the period, foundings declined after a spike in 2005, and mortalities rose dramatically after 2010. The results provide evidence that organizational population and technological change affected the size of the population of CJ sites, while political upheaval and disruptions within professional journalism held less sway.",TRUE,FALSE,Bourdieu|citizen journalism|field theory|journalism|organizations,2018-07-02T10:51:47.899425,NA,,TRUE,accepted,2017-03-02T17:04:14.987000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e34|Social and Behavioral Sciences|Sociology|Communication, Information Technologies, and Media Sociology|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e51|Social and Behavioral Sciences|Sociology|Culture",,2017,https://api.osf.io/v2/preprints/pmfqb/contributors/,https://api.osf.io/v2/preprints/pmfqb/bibliographic_contributors/,https://api.osf.io/v2/preprints/pmfqb/citation/,pmfqb,preprints,https://api.osf.io/v2/preprints/pmfqb/identifiers/,https://api.osf.io/v2/nodes/qyymj/,https://api.osf.io/v2/preprints/pmfqb/relationships/node/,qyymj,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96c/,563c1cf88c5e4a3877f9e96c,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/pmfqb/files/,https://api.osf.io/v2/files/58b84fd4594d9001fbfeb378/,58b84fd4594d9001fbfeb378,files,https://api.osf.io/v2/preprints/pmfqb/review_actions/,https://api.osf.io/v2/preprints/pmfqb/requests/,https://api.osf.io/v2/preprints/pmfqb/,https://osf.io/preprints/socarxiv/pmfqb/,https://doi.org/10.1016/j.poetic.2017.08.001,https://doi.org/10.31235/osf.io/pmfqb
