id,type,attributes.date_created,attributes.date_modified,attributes.date_published,attributes.original_publication_date,attributes.doi,attributes.title,attributes.description,attributes.is_published,attributes.is_preprint_orphan,attributes.tags,attributes.preprint_doi_created,attributes.date_withdrawn,attributes.current_user_permissions,attributes.public,attributes.reviews_state,attributes.date_last_transitioned,attributes.has_coi,attributes.conflict_of_interest_statement,attributes.has_data_links,attributes.why_no_data,attributes.data_links,attributes.has_prereg_links,attributes.why_no_prereg,attributes.prereg_links,attributes.prereg_link_info,attributes.subjects,attributes.license_record.copyright_holders,attributes.license_record.year,relationships.contributors.links.related.href,relationships.bibliographic_contributors.links.related.href,relationships.citation.links.related.href,relationships.citation.data.id,relationships.citation.data.type,relationships.identifiers.links.related.href,relationships.node.links.self.href,relationships.license.links.related.href,relationships.license.data.id,relationships.license.data.type,relationships.provider.links.related.href,relationships.provider.data.id,relationships.provider.data.type,relationships.files.links.related.href,relationships.primary_file.links.related.href,relationships.primary_file.data.id,relationships.primary_file.data.type,relationships.review_actions.links.related.href,relationships.requests.links.related.href,links.self,links.html,links.preprint_doi,links.doi
b2ruf,preprints,2021-06-07T04:13:25.867288,2021-06-07T04:30:41.247671,2021-06-07T04:30:14.802182,NA,NA,"Book Review : The Philosophy of Education Management ""Filsafat Manajemen Pendidikan""","This book's purpose is to discuss several matters related to education management to 
regulate the education system in the face of the current era of globalization. As a result of that 
purpose, this book discusses the philosophy of educational management. This educational 
management philosophy explains in detail the philosophy itself and explains its relation to 
education. Philosophy itself is related to education because education is a vital field for human 
life in the future. A good education will create good human resources too, so that good 
management is needed to produce quality education. This is inseparable from philosophy which 
is the source of knowledge, of course this knowledge must be used in conducting any policy or 
research. Therefore, writing this book aims to explain the philosophy of educational 
management, which aims to organize all the structures contained in education for the better.",TRUE,FALSE,,2021-06-07T04:30:41.229690,NA,,TRUE,accepted,2021-06-07T04:30:14.802182,FALSE,NA,no,NA,,no,NA,,,5a8c80f2c698300375c76c7d|5a8c80f5c698300375c76cf4|5a8c80f5c698300375c76cf7|Arts and Humanities|Philosophy|Other Philosophy,,2021,https://api.osf.io/v2/preprints/b2ruf/contributors/,https://api.osf.io/v2/preprints/b2ruf/bibliographic_contributors/,https://api.osf.io/v2/preprints/b2ruf/citation/,b2ruf,preprints,https://api.osf.io/v2/preprints/b2ruf/identifiers/,https://api.osf.io/v2/preprints/b2ruf/relationships/node/,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96a/,563c1cf88c5e4a3877f9e96a,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/b2ruf/files/,https://api.osf.io/v2/files/60bd9ce99096b704c9645d8d/,60bd9ce99096b704c9645d8d,files,https://api.osf.io/v2/preprints/b2ruf/review_actions/,https://api.osf.io/v2/preprints/b2ruf/requests/,https://api.osf.io/v2/preprints/b2ruf/,https://osf.io/preprints/socarxiv/b2ruf/,https://doi.org/10.31235/osf.io/b2ruf,NA
ph7zt,preprints,2021-06-07T03:55:38.814585,2021-06-07T04:31:01.253155,2021-06-07T04:30:45.795038,NA,NA,Book Review: Generation Z &amp; Industrial Revolution 4.0  (Generasi Z &amp; Revolusi Industri 4.0),"The purpose of writing this review is to find out information from the book's contents and assess the weaknesses and strengths of the book. The author did this review because he saw the development of the generation in Indonesia and their ability to face the era of the industrial revolution 4.0. Therefore, it is necessary to provide knowledge in relevant formal, non-formal, and informal education.
The book entitled Generation Z &amp; Industrial Revolution 4.0 was written by Hadion Wijoyo, one of the permanent lecturers at STMIK Dharmapala Riau. The purpose of writing books is because the millennial generation contributed a lot to drive the industrial revolution. The millennial generation can take advantage of increasingly developing technology. The millennial generation needs to be provided with knowledge in relevant formal, non-formal, and informal education.
This book is intended for the millennial generation in Indonesia. The opportunity for the industrial revolution 4.0 to occur is tremendous if they can adapt well. So that the millennial generation is expected to make technology in Indonesia more advanced, as the millennial generation must be able to study all developments in the Industrial Revolution to bring the Indonesian nation forward. However, technological developments must also be by the Pancasila principles so that they do not conflict with the goals of the Indonesian government.
The book Generation Z &amp; the Industrial Revolution 4.0 provides information about the occurrence of the industrial revolution 4.0 in Indonesia. Industrial revolution 4.0 was implemented with the increase in machine technology, strategic policy frameworks, and others. Given the development of technology, the role of generation Z will also increase in achieving the benefits of the industrial revolution.
The reader will interest in the book since it is fascinating. The book is interesting because it contains the role of the millennial generation in the industrial revolution. It is essential for the millennial generation so that they can keep up with existing technological developments. Therefore, this book by Hadion Wijoyo can be used as a guide in utilizing existing technology. The millennial generation must also have and practice the principles of Pancasila in everyday life so that they are not misguided when following technological developments.",TRUE,FALSE,Generation|Industrial Revolution 4.0|Technology,2021-06-07T04:31:01.233112,NA,,TRUE,accepted,2021-06-07T04:30:45.795038,FALSE,NA,not_applicable,NA,,not_applicable,NA,,,5a8c80f6c698300375c76d4e|5a8c80f6c698300375c76d5c|Education|Higher Education,,2021,https://api.osf.io/v2/preprints/ph7zt/contributors/,https://api.osf.io/v2/preprints/ph7zt/bibliographic_contributors/,https://api.osf.io/v2/preprints/ph7zt/citation/,ph7zt,preprints,https://api.osf.io/v2/preprints/ph7zt/identifiers/,https://api.osf.io/v2/preprints/ph7zt/relationships/node/,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96a/,563c1cf88c5e4a3877f9e96a,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/ph7zt/files/,https://api.osf.io/v2/files/60bd98c03a6df10508d547e7/,60bd98c03a6df10508d547e7,files,https://api.osf.io/v2/preprints/ph7zt/review_actions/,https://api.osf.io/v2/preprints/ph7zt/requests/,https://api.osf.io/v2/preprints/ph7zt/,https://osf.io/preprints/socarxiv/ph7zt/,https://doi.org/10.31235/osf.io/ph7zt,NA
a8s2t,preprints,2021-06-07T02:40:54.554318,2021-06-07T04:29:31.190492,2021-06-07T04:29:11.599552,NA,NA,Book Review: Treatise Between Civilizations The Future of Indonesian Democracy (Risalah Antar Peradaban Masa Depan Demokrasi Indonesia),"Democracy is a form of government adopted by Indonesia. Democracy is a form of government in which all citizens have the same rights in making decisions that can change their lives. The democracy adopted by the Indonesian nation is Pancasila democracy. Therefore, all of us need to know what Pancasila democracy is and how the relationship between Pancasila democracy and the millennial generation in the modern era like today. The book entitled ""Risalah Antar Peradaban Masa Depan Demokrasi Indonesia"" was written by Harun Gafur and published by Literasi Nusantara in 2020. This book aims to be used in education and can be an effort to provide understanding to increase knowledge for readers.
Literacy is very important to be applied to Indonesian society in all circles. Because with literacy or reading a book, the mind will open. In addition, we can also gain a lot of knowledge and information from reading books. One of the books that we can read is a book entitled ""Treatise Between Civilizations the Future of Indonesian Democracy (Risalah Antar Peradaban Masa Depan Demokrasi Indonesia)"". It is intended for students, lecturers, and the general public interested in literacy to enrich their knowledge. The author presents a different view of one dimension of civilization from another dimension of civilization. In general, it is discussing treatises on national democracy, religious civilization, the dynamics of socio-political civilization, and civic and political education.
The public needs to read this book because of the amount of information that can be obtained to increase knowledge that is in line with the development of the current era. In addition, it has an attractive cover, can be read by anyone, especially the millennial generation, and pages that are not too many so that they can be read when they have spare time.",TRUE,FALSE,Democracy|Indonesia,2021-06-07T04:29:31.169735,NA,,TRUE,accepted,2021-06-07T04:29:11.599552,FALSE,NA,not_applicable,NA,,not_applicable,NA,,,5a8c80f6c698300375c76d4e|5a8c80f6c698300375c76d5c|Education|Higher Education,,2021,https://api.osf.io/v2/preprints/a8s2t/contributors/,https://api.osf.io/v2/preprints/a8s2t/bibliographic_contributors/,https://api.osf.io/v2/preprints/a8s2t/citation/,a8s2t,preprints,https://api.osf.io/v2/preprints/a8s2t/identifiers/,https://api.osf.io/v2/preprints/a8s2t/relationships/node/,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96a/,563c1cf88c5e4a3877f9e96a,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/a8s2t/files/,https://api.osf.io/v2/files/60bd873b3a6df10504d4da4c/,60bd873b3a6df10504d4da4c,files,https://api.osf.io/v2/preprints/a8s2t/review_actions/,https://api.osf.io/v2/preprints/a8s2t/requests/,https://api.osf.io/v2/preprints/a8s2t/,https://osf.io/preprints/socarxiv/a8s2t/,https://doi.org/10.31235/osf.io/a8s2t,NA
xzsy8,preprints,2021-06-06T19:27:12.368483,2021-06-07T04:27:47.971439,2021-06-07T04:27:12.271032,NA,NA,Public Opinion toward Foreign Policy in a Developing World Democracy: Evidence from Indian Views of China,"India is the world’s largest democracy and is growing steadily more important in the international system, yet we know very little about how India’s public thinks about international issues. This has become even more important as India-China relations have declined dramatically in recent years. This paper explores public opinion toward China by leveraging both historical survey data since the 1960s, and modern, scientific surveys from the 2000s onward. This is a unique compilation of survey evidence that allows for the study of both trends and rigorous individual-level analyses. We put it into dialogue with general disciplinary questions about the dynamics of public opinion toward foreign policy, focusing on China. Two main findings emerge. First, aggregate trends in views of China broadly track the general political situation between the two countries. We do not see clear evidence one way or another of whether the public is simply following leaders: in the 1960s, there is circumstantial evidence of elite-led opinion, but in the last decade, elite efforts to maintain a cordial relationship with China coexisted with increasingly hostile public sentiment. Second, we delve within these aggregate trends find systematic sub-national variation in attitudes. Foreign policy attitudes have fairly stable regional differences, and poorer and less educated respondents are systematically more likely to not respond when asked about foreign policy and world affairs. While there are aggregate trends that track broader geopolitical tides, there remains important heterogeneity within Indian opinion that requires further analysis. We conclude with implications for research and policy.",TRUE,FALSE,China|Foreign Policy|India|International Security|Public Opinion|South Asia,2021-06-07T04:27:47.954352,NA,,TRUE,accepted,2021-06-07T04:27:12.271032,FALSE,NA,no,"Data are already published via the sources: Pew Research, Gallup World Poll, Chicago Council on Global Affairs, and the Roper Center. We cannot re-distribute the data.",,no,No pre-registration of observational analyses.,,,5a8c80f7c698300375c76d84|5a8c80f8c698300375c76daf|5a8c80f8c698300375c76db0|Social and Behavioral Sciences|Political Science|International Relations,,2021,https://api.osf.io/v2/preprints/xzsy8/contributors/,https://api.osf.io/v2/preprints/xzsy8/bibliographic_contributors/,https://api.osf.io/v2/preprints/xzsy8/citation/,xzsy8,preprints,https://api.osf.io/v2/preprints/xzsy8/identifiers/,https://api.osf.io/v2/preprints/xzsy8/relationships/node/,https://api.osf.io/v2/licenses/5ad7979bc69830002d8190e3/,5ad7979bc69830002d8190e3,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/xzsy8/files/,https://api.osf.io/v2/files/60bd2196cb2a5e049d68c844/,60bd2196cb2a5e049d68c844,files,https://api.osf.io/v2/preprints/xzsy8/review_actions/,https://api.osf.io/v2/preprints/xzsy8/requests/,https://api.osf.io/v2/preprints/xzsy8/,https://osf.io/preprints/socarxiv/xzsy8/,https://doi.org/10.31235/osf.io/xzsy8,NA
rpc6k,preprints,2021-06-06T14:19:07.253880,2021-07-07T13:48:59.074812,2021-06-07T04:31:23.102291,NA,10.14361/9783839457474-002,Status in Early Modern and Modern World Politics: Competition or Conflict? A Comparative Analysis of Early Modern Ceremonial Rankings and Modern Nation-State Rankings,"Based on Simmel's sociology of competition, the article compares historically varying structures and semantics of world political status competition. Early modern and modern rankings that represent the world political status of royal titles, or modern states, respectively, serve as empirical material. It is shown that status competition in the early modern period can neither semantically nor structurally be distinguished from conflicts, whereas in modern world politics competition is framed as a distinct social relationship and as an alternative to conflicts. Methodological and epistemological conclusions are drawn from the findings, suggesting that more caution should be taken when applying modern terms to historical contexts.",TRUE,FALSE,Competition|Conflict|Diplomacy|Early Modern Diplomacy|Georg Simmel|Historical Sociology|Rankings|Status|World Politics,2021-06-07T04:31:43.438820,NA,,TRUE,accepted,2021-06-07T04:31:23.102291,FALSE,NA,not_applicable,NA,,not_applicable,NA,,,"5a8c80f7c698300375c76d84|5a8c80f8c698300375c76daf|5a8c80f8c698300375c76db0|Social and Behavioral Sciences|Political Science|International Relations|5a8c80f7c698300375c76d84|5a8c80f8c698300375c76daf|5a8c80f8c698300375c76db4|Social and Behavioral Sciences|Political Science|Political Theory|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e37|Social and Behavioral Sciences|Sociology|Theory|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e3f|Social and Behavioral Sciences|Sociology|Political Sociology|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e42|Social and Behavioral Sciences|Sociology|Peace, War, and Social Conflict",Ramy Youssef,2021,https://api.osf.io/v2/preprints/rpc6k/contributors/,https://api.osf.io/v2/preprints/rpc6k/bibliographic_contributors/,https://api.osf.io/v2/preprints/rpc6k/citation/,rpc6k,preprints,https://api.osf.io/v2/preprints/rpc6k/identifiers/,https://api.osf.io/v2/preprints/rpc6k/relationships/node/,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e965/,563c1cf88c5e4a3877f9e965,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/rpc6k/files/,https://api.osf.io/v2/files/60bcd95f3a6df104e1d4edb6/,60bcd95f3a6df104e1d4edb6,files,https://api.osf.io/v2/preprints/rpc6k/review_actions/,https://api.osf.io/v2/preprints/rpc6k/requests/,https://api.osf.io/v2/preprints/rpc6k/,https://osf.io/preprints/socarxiv/rpc6k/,https://doi.org/10.31235/osf.io/rpc6k,https://doi.org/10.14361/9783839457474-002
e7hxy,preprints,2021-06-06T14:07:27.597953,2021-06-06T17:50:50.576681,2021-06-06T17:50:23.123077,2018-09-11T22:00:00,10.1007/978-3-658-17916-8_3,Rankings statt Stellenordnungen? Funktionen und Folgen von Leistungsvergleichen in internationalen Organisationen,"Der Ausgangspunkt dieses Beitrags liegt in der Vermutung, dass Rankings für Internationale Organisationen die Möglichkeit bieten, eine fehlende Stellenordnung im Verhältnis zu ihren Mitgliedsstaaten zu substituieren. Rankings, so die These, bearbeiten dann Funktionen der Planung, Koordination und Kontrolle von Entscheidungsprämissen in IOs und kompensieren dadurch in bestimmten Hinsichten die Folgen einer fehlenden Stellenordnung.",TRUE,FALSE,Comparisons|International Organizations|Luhmann|Meta-Organizations|Rankings|Systems Theory,2021-06-06T17:50:50.559502,NA,,TRUE,accepted,2021-06-06T17:50:23.123077,FALSE,NA,not_applicable,NA,,not_applicable,NA,,,"5a8c80f7c698300375c76d84|5a8c80f8c698300375c76daf|5a8c80f8c698300375c76db0|Social and Behavioral Sciences|Political Science|International Relations|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e37|Social and Behavioral Sciences|Sociology|Theory|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e38|Social and Behavioral Sciences|Sociology|Organizations, Occupations, and Work",Ramy Youssef,2021,https://api.osf.io/v2/preprints/e7hxy/contributors/,https://api.osf.io/v2/preprints/e7hxy/bibliographic_contributors/,https://api.osf.io/v2/preprints/e7hxy/citation/,e7hxy,preprints,https://api.osf.io/v2/preprints/e7hxy/identifiers/,https://api.osf.io/v2/preprints/e7hxy/relationships/node/,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e965/,563c1cf88c5e4a3877f9e965,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/e7hxy/files/,https://api.osf.io/v2/files/60bcd6a33a6df104dad58583/,60bcd6a33a6df104dad58583,files,https://api.osf.io/v2/preprints/e7hxy/review_actions/,https://api.osf.io/v2/preprints/e7hxy/requests/,https://api.osf.io/v2/preprints/e7hxy/,https://osf.io/preprints/socarxiv/e7hxy/,https://doi.org/10.31235/osf.io/e7hxy,https://doi.org/10.1007/978-3-658-17916-8_3
gpqmn,preprints,2021-06-06T13:47:33.751039,2021-06-06T17:50:12.351411,2021-06-06T17:49:47.661635,NA,NA,Abweichung und Konformität – Prolegomena zu einer historischen Wissenssoziologie der Imitation,"Imitation is a semantic scheme for the observation of social behaviour. Its function lies in the control of conformity and deviance on the basis of similarities with a given model and thus provides orientation for social expectations. However, not all similarities presuppose imitative contacts but may be the outcome of convergent developments despite different starting conditions. Furthermore, functional equivalents may
serve as substitutes for imitation. For example, persons or artifacts can be exempted
from imitating or being imitated if they are considered to have a unique and
incomparable quality. The semantics of imitation vary historically and thus provide
also information about changes in practices of imitation and their social value.",TRUE,FALSE,Conformity|Deviance|Historical Sociology|Imitation,2021-06-06T17:50:12.333029,NA,,TRUE,accepted,2021-06-06T17:49:47.661635,FALSE,NA,not_applicable,NA,,not_applicable,NA,,,5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e37|Social and Behavioral Sciences|Sociology|Theory|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e39|Social and Behavioral Sciences|Sociology|Collective Behavior and Social Movements|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e43|Social and Behavioral Sciences|Sociology|Comparative and Historical Sociology,Ramy Youssef,2021,https://api.osf.io/v2/preprints/gpqmn/contributors/,https://api.osf.io/v2/preprints/gpqmn/bibliographic_contributors/,https://api.osf.io/v2/preprints/gpqmn/citation/,gpqmn,preprints,https://api.osf.io/v2/preprints/gpqmn/identifiers/,https://api.osf.io/v2/preprints/gpqmn/relationships/node/,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e965/,563c1cf88c5e4a3877f9e965,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/gpqmn/files/,https://api.osf.io/v2/files/60bcd1facb2a5e0481690519/,60bcd1facb2a5e0481690519,files,https://api.osf.io/v2/preprints/gpqmn/review_actions/,https://api.osf.io/v2/preprints/gpqmn/requests/,https://api.osf.io/v2/preprints/gpqmn/,https://osf.io/preprints/socarxiv/gpqmn/,https://doi.org/10.31235/osf.io/gpqmn,NA
3btmf,preprints,2021-06-06T13:12:20.221407,2021-06-06T17:49:23.892115,2021-06-06T17:48:52.198927,NA,NA,"Angemessenheit und Höflichkeit in der modernen Gesellschaft: Zwischen Individualisierung, Technisierung und Moralisierung","Der Beitrag rekonstruiert das Problem angemessenen Verhaltens unter dem Gesichtspunkt, dass in der modernen Gesellschaft ein zunehmend anonymer und technisierter Sozialverkehr unter Berücksichtigung individueller Selbstdarstellungsbedürfnisse vollzogen werden muss. Höflichkeit, Freundlichkeit, Moralisierung oder Takt können die sich daraus ergebenden Widersprüche und Ambivalenzen (unter Inkaufnahme anderer Widersprüche und Ambivalenzen) zwar auflösen, erfordern jedoch in sehr unterschiedlichem Maße Personen- und Kontextwissen, riskante Eigeninitiativen und soziale Geschicklichkeit. Soziale Angemessenheit ist in der modernen Gesellschaft jedoch stets eine situations- und damit zufallsabhängige Größe. Sie lässt sich nicht (mehr) in Form eines gesellschaftlichen Zeremoniells programmieren, sondern kann nur individuell unter Berücksichtigung weniger technischer oder persönlicher Gesichtspunkte auf Kosten vieler anderer Aspekte erreicht werden – und bleibt damit als regulative Idee in der Praxis stets angreifbar.",TRUE,FALSE,Appropriateness|Communication|Luhmann|Politeness|Systems Theory,2021-06-06T17:49:23.871660,NA,,TRUE,accepted,2021-06-06T17:48:52.198927,FALSE,NA,not_applicable,NA,,not_applicable,NA,,,5a8c80f7c698300375c76d84|5a8c80f9c698300375c76dfd|Social and Behavioral Sciences|Linguistics|5a8c80f7c698300375c76d84|5a8c80f9c698300375c76e0d|5a8c80f9c698300375c76e12|Social and Behavioral Sciences|Communication|Interpersonal and Small Group Communication|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e28|Social and Behavioral Sciences|Sociology|Rationality and Society|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e37|Social and Behavioral Sciences|Sociology|Theory|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e43|Social and Behavioral Sciences|Sociology|Comparative and Historical Sociology|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e51|Social and Behavioral Sciences|Sociology|Culture,Ramy Youssef,2021,https://api.osf.io/v2/preprints/3btmf/contributors/,https://api.osf.io/v2/preprints/3btmf/bibliographic_contributors/,https://api.osf.io/v2/preprints/3btmf/citation/,3btmf,preprints,https://api.osf.io/v2/preprints/3btmf/identifiers/,https://api.osf.io/v2/preprints/3btmf/relationships/node/,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e965/,563c1cf88c5e4a3877f9e965,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/3btmf/files/,https://api.osf.io/v2/files/60bcc9b7cb2a5e048768e77b/,60bcc9b7cb2a5e048768e77b,files,https://api.osf.io/v2/preprints/3btmf/review_actions/,https://api.osf.io/v2/preprints/3btmf/requests/,https://api.osf.io/v2/preprints/3btmf/,https://osf.io/preprints/socarxiv/3btmf/,https://doi.org/10.31235/osf.io/3btmf,NA
vr7fd,preprints,2021-06-06T10:04:36.586933,2021-06-06T14:17:37.650636,2021-06-06T14:08:38.799667,NA,NA,COVID–19 Exposes the Need for Public Health Preventive Medicine Physicians: A Proposal for A Gazan PHPM Residency Program,"Executive Summary
The COVID-19 pandemic exposes the need for public health preventive medicine (PHPM) physicians in Gaza, Palestine. The lack of public health education in Gaza causes its population, physicians included, to be unaware of the necessity of preventative medicine, especially during this pandemic. We propose that the Palestine Medical Council (the Council) implements the following policy steps: 
1. Approve the Gaza Medical Reserve Corps (the Reserves) as creators, trainers, and hosts of Gaza’s PHPM residency program; 
2. Certify the PHPM board exams, assist in medical education, and issue the specialty license; and 
3. Support the Reserve’s efforts to gain financial sustainability and adhere to health laws and ethics.

According to Articles 4 and 5 of the Council’s Objectives and Functions, the Council has the authority to execute these steps. In doing so, PHPM physicians will be able to provide Gazans with primary care and telehealth services currently unavailable and relieve overworked physicians who average 113 daily medical consultations. The Reserves currently serve three of PHPM physicians’ four duties: education and outreach, research and development, and public health policy and advocacy. PHPM physicians will not be able to fulfil its fourth duty of providing health services without the Council’s support. By helping establish the PHPM specialty, the Council will assist in strengthening Gaza’s healthcare infrastructure during this critical time, which will, in turn, aid in the betterment of Gaza's overall health.",TRUE,FALSE,Gaza|health policy|medical education|medical residency|Palestine|policy memo|preventive medicine|public health|public health preventive medicine|residency,2021-06-06T14:17:37.626990,NA,,TRUE,accepted,2021-06-06T14:08:38.799667,FALSE,NA,not_applicable,NA,,not_applicable,NA,,,"5a8c80f7c698300375c76d84|5a8c80f7c698300375c76d96|Social and Behavioral Sciences|Other Social and Behavioral Sciences|5a8c80f7c698300375c76d84|5a8c80f8c698300375c76ddb|5a8c80f9c698300375c76de2|Social and Behavioral Sciences|Public Affairs, Public Policy and Public Administration|Health Policy|5a8c80f7c698300375c76d84|5a8c80f8c698300375c76ddb|5a8c80f9c698300375c76de9|Social and Behavioral Sciences|Public Affairs, Public Policy and Public Administration|Education Policy|5a8c80f7c698300375c76d84|5a8c80f8c698300375c76ddb|5a8c80f9c698300375c76deb|Social and Behavioral Sciences|Public Affairs, Public Policy and Public Administration|Public Policy|5a8c80f7c698300375c76d84|5a8c80f8c698300375c76ddb|5a8c80f9c698300375c76def|Social and Behavioral Sciences|Public Affairs, Public Policy and Public Administration|Other Public Affairs, Public Policy and Public Administration",,2021,https://api.osf.io/v2/preprints/vr7fd/contributors/,https://api.osf.io/v2/preprints/vr7fd/bibliographic_contributors/,https://api.osf.io/v2/preprints/vr7fd/citation/,vr7fd,preprints,https://api.osf.io/v2/preprints/vr7fd/identifiers/,https://api.osf.io/v2/preprints/vr7fd/relationships/node/,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96a/,563c1cf88c5e4a3877f9e96a,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/vr7fd/files/,https://api.osf.io/v2/files/60bc9db93a6df104c5d4fe7d/,60bc9db93a6df104c5d4fe7d,files,https://api.osf.io/v2/preprints/vr7fd/review_actions/,https://api.osf.io/v2/preprints/vr7fd/requests/,https://api.osf.io/v2/preprints/vr7fd/,https://osf.io/preprints/socarxiv/vr7fd/,https://doi.org/10.31235/osf.io/vr7fd,NA
vr3qp,preprints,2021-06-06T07:27:15.067682,2021-06-21T19:30:27.421834,2021-06-21T19:29:37.620478,2021-06-05T21:00:00,NA,Both classical &amp; quantum information: both bit &amp; qubit. Both physical &amp; transcendental time,"Information can be considered as the most fundamental, philosophical,
physical and mathematical concept originating from the totality by means of physical
and mathematical transcendentalism (the counterpart of philosophical
transcendentalism). Classical and quantum information, particularly by their units, bit
and qubit, correspond and unify the finite and infinite. As classical information is
relevant to finite series and sets, as quantum information, to infinite ones. A
fundamental joint relativity of the finite and infinite, of the external and internal is to
be investigated. The corresponding invariance is able to define physical action and its
quantity only on the basis of information and especially: on the relativity of classical
and quantum information. The concept of transcendental time, an epoché in relation to
the direction of time arrow can be defined. Its correlate is that information invariant to
the finite and infinite, therefore unifying both classical and quantum information.",TRUE,FALSE,|bit and qubit|classical and quantum information|epoché|physical and mathematical transcendentalism|qubit space|separable complex Hilbert space|the totality|transcendental time,2021-06-21T19:30:27.397279,NA,,TRUE,accepted,2021-06-21T19:29:37.620478,FALSE,NA,not_applicable,NA,,not_applicable,NA,,,5a8c80f2c698300375c76c7d|5a8c80f5c698300375c76cf4|5a8c80f5c698300375c76cfa|Arts and Humanities|Philosophy|Logic and Foundations of Mathematics|5a8c80f2c698300375c76c7d|5a8c80f5c698300375c76cf4|5a8c80f5c698300375c76cfc|Arts and Humanities|Philosophy|Philosophy of Science,,2021,https://api.osf.io/v2/preprints/vr3qp/contributors/,https://api.osf.io/v2/preprints/vr3qp/bibliographic_contributors/,https://api.osf.io/v2/preprints/vr3qp/citation/,vr3qp,preprints,https://api.osf.io/v2/preprints/vr3qp/identifiers/,https://api.osf.io/v2/preprints/vr3qp/relationships/node/,https://api.osf.io/v2/licenses/5ad7979bc69830002d8190e3/,5ad7979bc69830002d8190e3,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/vr3qp/files/,https://api.osf.io/v2/files/60bc78d79096b7048c63f0a9/,60bc78d79096b7048c63f0a9,files,https://api.osf.io/v2/preprints/vr3qp/review_actions/,https://api.osf.io/v2/preprints/vr3qp/requests/,https://api.osf.io/v2/preprints/vr3qp/,https://osf.io/preprints/socarxiv/vr3qp/,https://doi.org/10.31235/osf.io/vr3qp,NA
