id,type,attributes.date_created,attributes.date_modified,attributes.date_published,attributes.original_publication_date,attributes.doi,attributes.title,attributes.description,attributes.is_published,attributes.is_preprint_orphan,attributes.tags,attributes.preprint_doi_created,attributes.date_withdrawn,attributes.current_user_permissions,attributes.public,attributes.reviews_state,attributes.date_last_transitioned,attributes.has_coi,attributes.conflict_of_interest_statement,attributes.has_data_links,attributes.why_no_data,attributes.data_links,attributes.has_prereg_links,attributes.why_no_prereg,attributes.prereg_links,attributes.prereg_link_info,attributes.subjects,attributes.license_record.copyright_holders,attributes.license_record.year,relationships.contributors.links.related.href,relationships.bibliographic_contributors.links.related.href,relationships.citation.links.related.href,relationships.citation.data.id,relationships.citation.data.type,relationships.identifiers.links.related.href,relationships.node.links.related.href,relationships.node.links.self.href,relationships.node.data.id,relationships.node.data.type,relationships.provider.links.related.href,relationships.provider.data.id,relationships.provider.data.type,relationships.files.links.related.href,relationships.primary_file.links.related.href,relationships.primary_file.data.id,relationships.primary_file.data.type,relationships.review_actions.links.related.href,relationships.requests.links.related.href,relationships.license.links.related.href,relationships.license.data.id,relationships.license.data.type,links.self,links.html,links.preprint_doi
9wp72,preprints,2016-09-01T17:12:47.229000,2018-07-02T10:47:34.365307,2016-09-01T17:12:47.229000,NA,NA,Fixing the Patent Office,"How can we fix the PTO, allowing examiners to effectively distinguish
between patentable and unpatentable inventions, without slowing the process
to a crawl or wasting a bunch of money? This essay reviews the recent
literature and considers a number of proposals and their problems. It
concludes that we can make the PTO better, but are unlikely to solve the
problem of bad patents altogether. Rather than focusing on adding money,
the focus must increasingly turn to understanding and changing applicant
and examiner incentives.",TRUE,FALSE,Preprint|socarxiv,2018-07-02T10:47:34.355089,NA,,TRUE,accepted,2016-09-01T17:12:47.229000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/9wp72/contributors/,https://api.osf.io/v2/preprints/9wp72/bibliographic_contributors/,https://api.osf.io/v2/preprints/9wp72/citation/,9wp72,preprints,https://api.osf.io/v2/preprints/9wp72/identifiers/,https://api.osf.io/v2/nodes/c92wa/,https://api.osf.io/v2/preprints/9wp72/relationships/node/,c92wa,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/9wp72/files/,https://api.osf.io/v2/files/57c86190b83f6901ebcd7ed1/,57c86190b83f6901ebcd7ed1,files,https://api.osf.io/v2/preprints/9wp72/review_actions/,https://api.osf.io/v2/preprints/9wp72/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/9wp72/,https://osf.io/preprints/socarxiv/9wp72/,https://doi.org/10.31235/osf.io/9wp72
gy29q,preprints,2016-09-01T17:10:28.489000,2018-07-02T10:49:12.676506,2016-09-01T17:10:28.489000,NA,NA,IP and Other Regulations,"Intellectual property (IP) is a form of regulation. Once we understand IP
laws as government social policies that seek to alter market outcomes, we
can start to think of those laws as part of a broader tapestry of
government rules that affect innovation in a complex variety of ways.
Sometimes governments encourage innovation by rewarding it. Sometimes they
encourage innovation by restricting market entry, giving incumbents
supracompetitive returns by insulating them from competition. IP does both
of these at various points.

Market-entry regulation is a troubling way to encourage innovation, because
in many cases it is competition, not monopoly, that drives technical
progress. But a third type of regulation can actually open rather than
close markets, and offers the prospect of encouraging innovation not by
impeding competition but by encouraging it. Antitrust and net neutrality
may fit within this last category.",TRUE,FALSE,Preprint|socarxiv,2018-07-02T10:49:12.659803,NA,,TRUE,accepted,2016-09-01T17:10:28.489000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/gy29q/contributors/,https://api.osf.io/v2/preprints/gy29q/bibliographic_contributors/,https://api.osf.io/v2/preprints/gy29q/citation/,gy29q,preprints,https://api.osf.io/v2/preprints/gy29q/identifiers/,https://api.osf.io/v2/nodes/8m8f9/,https://api.osf.io/v2/preprints/gy29q/relationships/node/,8m8f9,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/gy29q/files/,https://api.osf.io/v2/files/57c86105594d9001e588f88d/,57c86105594d9001e588f88d,files,https://api.osf.io/v2/preprints/gy29q/review_actions/,https://api.osf.io/v2/preprints/gy29q/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/gy29q/,https://osf.io/preprints/socarxiv/gy29q/,https://doi.org/10.31235/osf.io/gy29q
2u5zs,preprints,2016-09-01T17:02:13.420000,2018-07-02T10:45:09.475920,2016-09-01T17:02:13.420000,NA,NA,Brief Amici Curiae of 20 Law and Business Professors in Support of Neither Party in Bilski v. Doll,"The patent statutes were wisely drafted with an expansive vision of
patentable subject matter. Efforts to graft judicially created limitations
onto that expansive scope in the past have proven fruitless and indeed
counterproductive. In deciding Bilski v. Doll, the Supreme Court should not
impose a requirement that patentable inventions require a machine or the
physical transformation of some material. It should instead maintain the
rule that patents are available for ""anything under the sun made by man,""
including discoveries of ideas, laws of nature, or natural phenomena, so
long as they are implemented in a practical application. In short, the test
should be as it has been: where an idea is claimed as applied, it is
eligible for patentability, but if it is claimed merely in the abstract it
is not.",TRUE,FALSE,Preprint|socarxiv,2018-07-02T10:45:09.468120,NA,,TRUE,accepted,2016-09-01T17:02:13.420000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/2u5zs/contributors/,https://api.osf.io/v2/preprints/2u5zs/bibliographic_contributors/,https://api.osf.io/v2/preprints/2u5zs/citation/,2u5zs,preprints,https://api.osf.io/v2/preprints/2u5zs/identifiers/,https://api.osf.io/v2/nodes/z6ypz/,https://api.osf.io/v2/preprints/2u5zs/relationships/node/,z6ypz,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/2u5zs/files/,https://api.osf.io/v2/files/57c85f169ad5a101eca62ddc/,57c85f169ad5a101eca62ddc,files,https://api.osf.io/v2/preprints/2u5zs/review_actions/,https://api.osf.io/v2/preprints/2u5zs/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/2u5zs/,https://osf.io/preprints/socarxiv/2u5zs/,https://doi.org/10.31235/osf.io/2u5zs
upy8a,preprints,2016-09-01T16:59:31.706000,2018-07-02T10:53:43.228729,2016-09-01T16:59:31.706000,NA,NA,The Dubious Autonomy of Virtual Worlds,"Current debates over the autonomy of virtual worlds have an eerie
similarity to discussions about the independence of cyberspace two decades
ago. The history of the Internet offers some important lessons for how the
law will affect virtual worlds, and how it should do so.",TRUE,FALSE,Preprint|socarxiv,2018-07-02T10:53:43.220983,NA,,TRUE,accepted,2016-09-01T16:59:31.706000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/upy8a/contributors/,https://api.osf.io/v2/preprints/upy8a/bibliographic_contributors/,https://api.osf.io/v2/preprints/upy8a/citation/,upy8a,preprints,https://api.osf.io/v2/preprints/upy8a/identifiers/,https://api.osf.io/v2/nodes/wr3t9/,https://api.osf.io/v2/preprints/upy8a/relationships/node/,wr3t9,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/upy8a/files/,https://api.osf.io/v2/files/57c85e756c613b01e441124a/,57c85e756c613b01e441124a,files,https://api.osf.io/v2/preprints/upy8a/review_actions/,https://api.osf.io/v2/preprints/upy8a/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/upy8a/,https://osf.io/preprints/socarxiv/upy8a/,https://doi.org/10.31235/osf.io/upy8a
cu3r5,preprints,2016-09-01T16:29:20.376000,2018-07-02T10:48:30.083550,2016-09-01T16:29:20.376000,NA,NA,Welfare Reform Attitudes and Single Mothers’ Employment after 20 Years,A briefing paper prepared for the Council on Contemporary Families,TRUE,FALSE,Preprint|socarxiv,2018-07-02T10:48:30.066278,NA,,TRUE,accepted,2016-09-01T16:29:20.376000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/cu3r5/contributors/,https://api.osf.io/v2/preprints/cu3r5/bibliographic_contributors/,https://api.osf.io/v2/preprints/cu3r5/citation/,cu3r5,preprints,https://api.osf.io/v2/preprints/cu3r5/identifiers/,https://api.osf.io/v2/nodes/2mj5v/,https://api.osf.io/v2/preprints/cu3r5/relationships/node/,2mj5v,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/cu3r5/files/,https://api.osf.io/v2/files/57c85761b83f6901e5cd7ec7/,57c85761b83f6901e5cd7ec7,files,https://api.osf.io/v2/preprints/cu3r5/review_actions/,https://api.osf.io/v2/preprints/cu3r5/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/cu3r5/,https://osf.io/preprints/socarxiv/cu3r5/,https://doi.org/10.31235/osf.io/cu3r5
hdtgg,preprints,2016-09-01T16:05:56.003000,2018-07-02T10:51:02.628166,2016-09-01T16:05:56.003000,NA,NA,Survey and ethnography: Comment on Goffman’s “On the Run”,,TRUE,FALSE,,2018-07-02T10:51:02.620714,NA,,TRUE,accepted,2016-09-01T16:05:56.003000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/hdtgg/contributors/,https://api.osf.io/v2/preprints/hdtgg/bibliographic_contributors/,https://api.osf.io/v2/preprints/hdtgg/citation/,hdtgg,preprints,https://api.osf.io/v2/preprints/hdtgg/identifiers/,https://api.osf.io/v2/nodes/mxa74/,https://api.osf.io/v2/preprints/hdtgg/relationships/node/,mxa74,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/hdtgg/files/,https://api.osf.io/v2/files/575425c6594d900210a4276c/,575425c6594d900210a4276c,files,https://api.osf.io/v2/preprints/hdtgg/review_actions/,https://api.osf.io/v2/preprints/hdtgg/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/hdtgg/,https://osf.io/preprints/socarxiv/hdtgg/,https://doi.org/10.31235/osf.io/hdtgg
k2epn,preprints,2016-09-01T08:10:43.300000,2018-07-02T10:51:07.231776,2016-09-01T08:10:43.300000,NA,NA,Urban data and city dashboards: Six key issues,"This chapter considers the relationship between data and the city by 
critically examining six key issues with respect city dashboards: 
epistemology, scope and access, veracity and validity, usability and 
literacy, use and utility, and ethics.  While city dashboards provide 
useful tools for evaluating and managing urban services, understanding 
and formulating policy, and creating public knowledge and 
counter-narratives, our analysis reveals a number of conceptual and 
practical shortcomings.  In order for city dashboards to reach their 
full potential we advocate a number of related shifts in thinking and 
praxes and forward an agenda for addressing the issues we highlight.  
Our analysis is informed by our endeavours in building the Dublin 
Dashboard.",TRUE,FALSE,access|cities|dashboards|epistemology|ethics|open data|Preprint|scope|socarxiv|usability|utility|validity|veracity,2018-07-02T10:51:07.224415,NA,,TRUE,accepted,2016-09-01T08:10:43.300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/k2epn/contributors/,https://api.osf.io/v2/preprints/k2epn/bibliographic_contributors/,https://api.osf.io/v2/preprints/k2epn/citation/,k2epn,preprints,https://api.osf.io/v2/preprints/k2epn/identifiers/,https://api.osf.io/v2/nodes/sv8eb/,https://api.osf.io/v2/preprints/k2epn/relationships/node/,sv8eb,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/k2epn/files/,https://api.osf.io/v2/files/57c7e284b83f6901ddc219d5/,57c7e284b83f6901ddc219d5,files,https://api.osf.io/v2/preprints/k2epn/review_actions/,https://api.osf.io/v2/preprints/k2epn/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/k2epn/,https://osf.io/preprints/socarxiv/k2epn/,https://doi.org/10.31235/osf.io/k2epn
ckdyt,preprints,2016-08-30T16:57:35.599000,2018-07-02T10:48:28.886279,2016-08-30T16:57:35.599000,NA,NA,Unity and Invisible Identities: Toward an Intersectional Analysis of Israeli Society,"Most approaches to the study of Israeli society focus singly on gender,
ethnicity, or class with a focus only on external relationships with Arab
neighbors instead of on internal processes within Israel that operate on
multiple levels. This paper challenges a lack of intersectional approaches
to the study of Israeli society and the U.S. domination of the
intersectionality literature. I demonstrate the ways in which institutions
such as military, family, and education in Israel are gendered, classed,
and racialized, and then make recommendations for overcoming limitations to
an intersectional analysis.",TRUE,FALSE,class|gender|intersectionality|Israel|Preprint|race|socarxiv|social theory,2018-07-02T10:48:28.877836,NA,,TRUE,accepted,2016-08-30T16:57:35.599000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/ckdyt/contributors/,https://api.osf.io/v2/preprints/ckdyt/bibliographic_contributors/,https://api.osf.io/v2/preprints/ckdyt/citation/,ckdyt,preprints,https://api.osf.io/v2/preprints/ckdyt/identifiers/,https://api.osf.io/v2/nodes/fuz2x/,https://api.osf.io/v2/preprints/ckdyt/relationships/node/,fuz2x,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/ckdyt/files/,https://api.osf.io/v2/files/57c5bb006c613b01de4c697e/,57c5bb006c613b01de4c697e,files,https://api.osf.io/v2/preprints/ckdyt/review_actions/,https://api.osf.io/v2/preprints/ckdyt/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/ckdyt/,https://osf.io/preprints/socarxiv/ckdyt/,https://doi.org/10.31235/osf.io/ckdyt
w4tbd,preprints,2016-08-29T12:17:08.344000,2018-07-02T10:53:46.538737,2016-08-29T12:17:08.344000,NA,NA,"Neighborhoods, Family Functioning, and Mothers’ Mental Health for Families with a Child with an Autism Spectrum Disorder","Mothers of children with autism spectrum disorders (ASD) typically report lower overall family functioning and worse mental health. Neighborhood conditions are found to positively influence family functioning and mental health in the general population. Employing a process-person-context model, this study extends these literatures to examine whether various neighborhood conditions – both positive and negative – affect mothers’ mental health and the overall functioning of families with a child with an ASD. Simultaneous equation path analysis of a nationally representative sample of children in the US finds neighborhood support to be positively and significantly associated with mothers’ mental health and the overall functioning of families with a child with an ASD. However, neighborhood amenities and neighborhood deficiencies were not significantly associated with either mothers’ mental health or family functioning. Neighborhood support can play a vital role in improved subjective quality of life for mothers with a child on the autism spectrum.",TRUE,FALSE,Autism|Children|Family Functioning|Mental Health|Mothers|Neighborhoods|Preprint|Quality of Life|socarxiv|United States,2018-07-02T10:53:46.506158,NA,,TRUE,accepted,2016-08-29T12:17:08.344000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/w4tbd/contributors/,https://api.osf.io/v2/preprints/w4tbd/bibliographic_contributors/,https://api.osf.io/v2/preprints/w4tbd/citation/,w4tbd,preprints,https://api.osf.io/v2/preprints/w4tbd/identifiers/,https://api.osf.io/v2/nodes/vc9qh/,https://api.osf.io/v2/preprints/w4tbd/relationships/node/,vc9qh,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/w4tbd/files/,https://api.osf.io/v2/files/57c427c6b83f6901dd501a75/,57c427c6b83f6901dd501a75,files,https://api.osf.io/v2/preprints/w4tbd/review_actions/,https://api.osf.io/v2/preprints/w4tbd/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/w4tbd/,https://osf.io/preprints/socarxiv/w4tbd/,https://doi.org/10.31235/osf.io/w4tbd
gnbwm,preprints,2016-08-28T01:22:41.937000,2018-07-02T10:49:11.758998,2016-08-28T01:22:41.937000,NA,NA,Old Version - Annotated Work Instructions,"This is an open-source project about creating documented work processes in organizations whose officials are unwilling to promulgate implementable procedures.
This is a project of Center for Public Administrators,     www.PubAdmin.org",TRUE,FALSE,Center for Public Administrators|checklists|guerrilla government|ISO 9000|public administration|Public administration|Public Administration|public management,2018-07-02T10:49:11.748571,NA,,TRUE,accepted,2016-08-28T01:22:41.937000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5a8c80f7c698300375c76d84|5a8c80f8c698300375c76ddb|5a8c80f9c698300375c76df1|Social and Behavioral Sciences|Public Affairs, Public Policy and Public Administration|Public Administration",,2017,https://api.osf.io/v2/preprints/gnbwm/contributors/,https://api.osf.io/v2/preprints/gnbwm/bibliographic_contributors/,https://api.osf.io/v2/preprints/gnbwm/citation/,gnbwm,preprints,https://api.osf.io/v2/preprints/gnbwm/identifiers/,https://api.osf.io/v2/nodes/kxhs7/,https://api.osf.io/v2/preprints/gnbwm/relationships/node/,kxhs7,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/gnbwm/files/,https://api.osf.io/v2/files/57c2417a9ad5a1020b4c8e6f/,57c2417a9ad5a1020b4c8e6f,files,https://api.osf.io/v2/preprints/gnbwm/review_actions/,https://api.osf.io/v2/preprints/gnbwm/requests/,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96a/,563c1cf88c5e4a3877f9e96a,licenses,https://api.osf.io/v2/preprints/gnbwm/,https://osf.io/preprints/socarxiv/gnbwm/,https://doi.org/10.31235/osf.io/gnbwm
